Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
binary-trees,426.67,320.19,0.0,11.5,9477.18,1658.38,0
binary-trees,423.18,317.43,0.0,11.35,9414.6,1658.38,0
binary-trees,425.75,318.82,0.0,11.5,9515.99,1658.38,0
binary-trees,427.54,322.03,0.0,11.43,9389.93,1658.38,0
binary-trees,417.56,311.32,0.0,11.37,9456.01,1658.38,0
binary-trees,411.53,301.56,0.0,11.64,9797.42,1658.38,0
binary-trees,420.71,313.94,0.0,11.49,9502.12,1658.38,0
binary-trees,443.88,340.91,0.0,11.18,9162.94,1658.38,0
binary-trees,433.25,328.11,0.0,11.37,9359.3,1658.38,0
binary-trees,427.97,323.69,0.0,11.27,9279.51,1658.38,0
