Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
matrix-multiplication,8.8,0.87,0.0,0.41,718,0.0,0
matrix-multiplication,7.54,0.65,0.0,0.35,623,0.0,0
matrix-multiplication,7.59,0.72,0.0,0.35,621,0.0,0
matrix-multiplication,7.68,0.8,0.0,0.35,622,0.0,0
matrix-multiplication,7.54,0.67,0.0,0.35,621,0.0,0
matrix-multiplication,7.51,0.64,0.0,0.35,621,0.0,0
matrix-multiplication,7.55,0.67,0.0,0.35,622,0.0,0
matrix-multiplication,7.58,0.71,0.0,0.35,621,0.0,0
matrix-multiplication,7.56,0.69,0.0,0.35,621,0.0,0
matrix-multiplication,7.55,0.67,0.0,0.35,621,0.0,0
matrix-multiplication,7.5,0.63,0.0,0.35,621,0.0,0
matrix-multiplication,7.49,0.62,0.0,0.35,622,0.0,0
matrix-multiplication,7.47,0.6,0.0,0.35,621,0.0,0
matrix-multiplication,7.53,0.66,0.0,0.35,621,0.0,0
matrix-multiplication,7.53,0.67,0.0,0.35,621,0.0,0
matrix-multiplication,7.55,0.68,0.0,0.35,621,0.0,0
matrix-multiplication,7.51,0.64,0.0,0.35,621,0.0,0
matrix-multiplication,7.51,0.64,0.0,0.35,621,0.0,0
matrix-multiplication,7.56,0.68,0.0,0.35,621,0.0,0
matrix-multiplication,7.51,0.64,0.0,0.35,621,0.0,0
matrix-multiplication,7.5,0.63,0.0,0.35,622,0.0,0
matrix-multiplication,7.64,0.77,0.0,0.35,621,0.0,0
matrix-multiplication,7.55,0.68,0.0,0.35,621,0.0,0
matrix-multiplication,7.55,0.68,0.0,0.35,621,0.0,0
matrix-multiplication,7.53,0.65,0.0,0.35,622,0.0,0
matrix-multiplication,7.5,0.63,0.0,0.35,621,0.0,0
matrix-multiplication,7.57,0.7,0.0,0.35,621,0.0,0
matrix-multiplication,7.57,0.68,0.0,0.35,622,0.0,0
matrix-multiplication,7.53,0.66,0.0,0.35,621,0.0,0
matrix-multiplication,7.56,0.67,0.0,0.35,622,0.0,0
matrix-multiplication,7.55,0.67,0.0,0.35,622,0.0,0
matrix-multiplication,7.54,0.67,0.0,0.35,621,0.0,0
matrix-multiplication,7.64,0.76,0.0,0.35,621,0.0,0
matrix-multiplication,7.61,0.74,0.0,0.35,621,0.0,0
matrix-multiplication,7.66,0.79,0.0,0.35,621,0.0,0
matrix-multiplication,7.59,0.72,0.0,0.35,621,0.0,0
matrix-multiplication,7.61,0.73,0.0,0.35,622,0.0,0
matrix-multiplication,7.5,0.63,0.0,0.35,621,0.0,0
matrix-multiplication,7.52,0.64,0.0,0.35,622,0.0,0
matrix-multiplication,7.48,0.61,0.0,0.35,621,0.0,0
matrix-multiplication,7.53,0.64,0.0,0.35,621,0.0,0
matrix-multiplication,7.47,0.6,0.0,0.35,621,0.0,0
matrix-multiplication,7.47,0.6,0.0,0.35,621,0.0,0
matrix-multiplication,7.48,0.61,0.0,0.35,622,0.0,0
matrix-multiplication,7.55,0.68,0.0,0.35,621,0.0,0
