Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
matrix-multiplication,3.38,2.71,0.0,0.04,62,0.0,0
matrix-multiplication,2.39,1.85,0.0,0.03,49,0.0,0
matrix-multiplication,2.33,1.77,0.0,0.03,49,0.0,0
matrix-multiplication,2.42,1.87,0.0,0.03,51,0.0,0
matrix-multiplication,2.36,1.83,0.0,0.03,51,0.0,0
matrix-multiplication,2.36,1.86,0.0,0.03,48,0.0,0
matrix-multiplication,2.32,1.75,0.0,0.03,48,0.0,0
matrix-multiplication,2.28,1.78,0.0,0.03,46,0.0,0
matrix-multiplication,2.18,1.68,0.0,0.03,46,0.0,0
matrix-multiplication,2.34,1.76,0.0,0.03,50,0.0,0
