Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
mandelbrot,57.07,51.79,0.0,0.27,477,32.0,0
mandelbrot,57.54,52.32,0.0,0.27,478,32.0,0
mandelbrot,57.21,51.94,0.0,0.28,476,32.0,0
mandelbrot,57.23,51.98,0.0,0.28,476,32.0,0
mandelbrot,57.42,52.09,0.0,0.28,477,32.0,0
mandelbrot,57.22,51.96,0.0,0.28,476,32.0,0
mandelbrot,57.38,52.06,0.0,0.28,478,32.0,0
mandelbrot,57.31,52.04,0.0,0.28,476,32.0,0
mandelbrot,57.3,52.05,0.0,0.28,477,32.0,0
mandelbrot,57.4,52.13,0.0,0.28,474,32.0,0
mandelbrot,57.34,52.09,0.0,0.28,477,32.0,0
mandelbrot,57.13,51.97,0.0,0.28,475,32.0,0
mandelbrot,57.25,52.05,0.0,0.28,476,32.0,0
mandelbrot,57.16,51.93,0.0,0.28,475,32.0,0
mandelbrot,57.42,52.17,0.0,0.28,476,32.0,0
mandelbrot,57.24,52.01,0.0,0.28,475,32.0,0
mandelbrot,57.68,52.39,0.0,0.28,478,32.0,0
mandelbrot,57.64,52.39,0.0,0.28,476,32.0,0
mandelbrot,57.59,52.35,0.0,0.28,476,32.0,0
mandelbrot,57.49,52.25,0.0,0.28,475,32.0,0
mandelbrot,57.46,52.16,0.0,0.28,477,32.0,0
mandelbrot,57.47,52.22,0.0,0.28,476,32.0,0
mandelbrot,57.75,52.49,0.0,0.28,477,32.0,0
mandelbrot,57.75,52.43,0.0,0.28,478,32.0,0
mandelbrot,57.4,52.14,0.0,0.28,475,32.0,0
mandelbrot,57.32,52.1,0.0,0.28,475,32.0,0
mandelbrot,57.63,52.38,0.0,0.28,477,32.0,0
mandelbrot,57.44,52.17,0.0,0.28,476,32.0,0
mandelbrot,57.4,52.21,0.0,0.28,476,32.0,0
mandelbrot,57.53,52.3,0.0,0.28,476,32.0,0
mandelbrot,57.64,52.41,0.0,0.28,476,32.0,0
mandelbrot,57.58,52.37,0.0,0.28,477,32.0,0
mandelbrot,57.63,52.4,0.0,0.28,478,32.0,0
mandelbrot,57.56,52.34,0.0,0.28,476,32.0,0
mandelbrot,57.65,52.42,0.0,0.28,475,32.0,0
mandelbrot,57.56,52.32,0.0,0.28,477,32.0,0
mandelbrot,43.85,37.92,0.0,0.32,537,32.0,0
mandelbrot,49.44,43.72,0.0,0.3,515,32.0,0
mandelbrot,44.73,38.82,0.0,0.31,536,32.0,0
mandelbrot,49.64,44.0,0.0,0.3,510,32.0,0
mandelbrot,45.08,39.18,0.0,0.31,534,32.0,0
mandelbrot,42.06,35.94,0.0,0.32,551,32.0,0
mandelbrot,41.32,35.15,0.0,0.32,555,32.0,0
mandelbrot,40.58,34.42,0.0,0.33,557,32.0,0
mandelbrot,50.8,45.22,0.0,0.3,507,32.0,0
