Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
n-body,127.64,87.95,0.0,2.0,3586,1.87,0
n-body,124.11,85.32,0.0,1.95,3503,1.87,0
n-body,125.74,86.59,0.0,1.97,3535,1.87,0
n-body,124.4,85.61,0.0,1.95,3506,1.87,0
n-body,124.62,85.75,0.0,1.95,3509,1.87,0
n-body,124.83,85.92,0.0,1.96,3515,1.87,0
n-body,124.31,85.51,0.0,1.95,3504,1.87,0
n-body,124.51,85.67,0.0,1.95,3507,1.87,0
n-body,125.86,86.69,0.0,1.97,3536,1.87,0
n-body,124.07,85.37,0.0,1.94,3496,1.87,0
n-body,124.13,85.39,0.0,1.95,3498,1.87,0
n-body,125.6,86.54,0.0,1.96,3529,1.87,0
n-body,124.64,85.81,0.0,1.95,3509,1.87,0
n-body,124.44,85.62,0.0,1.95,3506,1.87,0
n-body,124.5,85.66,0.0,1.95,3507,1.87,0
n-body,125.23,86.33,0.0,1.96,3514,1.87,0
n-body,125.88,86.75,0.0,1.97,3532,1.87,0
n-body,124.94,86.02,0.0,1.96,3515,1.87,0
n-body,125.42,86.4,0.0,1.96,3522,1.87,0
n-body,125.97,86.78,0.0,1.97,3540,1.87,0
n-body,127.3,87.9,0.0,1.98,3559,1.87,0
n-body,124.21,85.46,0.0,1.95,3499,1.87,0
n-body,124.53,85.74,0.0,1.95,3504,1.87,0
n-body,124.13,85.44,0.0,1.94,3494,1.87,0
n-body,124.27,85.52,0.0,1.95,3502,1.87,0
n-body,124.17,85.48,0.0,1.94,3496,1.87,0
n-body,128.21,88.52,0.0,1.99,3584,1.87,0
n-body,127.52,88.12,0.0,1.98,3558,1.87,0
n-body,124.62,85.8,0.0,1.95,3506,1.87,0
n-body,124.7,85.88,0.0,1.95,3507,1.87,0
n-body,127.19,87.87,0.0,1.98,3551,1.87,0
n-body,127.8,89.25,0.0,1.94,3480,1.87,0
n-body,127.9,89.37,0.0,1.94,3484,1.87,0
n-body,129.25,90.34,0.0,1.96,3516,1.87,0
n-body,127.91,89.34,0.0,1.94,3483,1.87,0
n-body,127.76,89.25,0.0,1.94,3480,1.87,0
n-body,128.87,90.1,0.0,1.95,3504,1.87,0
n-body,129.31,90.42,0.0,1.95,3510,1.87,0
n-body,128.95,90.18,0.0,1.95,3501,1.87,0
n-body,127.67,89.2,0.0,1.93,3478,1.87,0
n-body,127.78,89.26,0.0,1.94,3480,1.87,0
n-body,127.82,89.26,0.0,1.94,3481,1.87,0
n-body,127.83,89.31,0.0,1.94,3481,1.87,0
n-body,129.67,90.78,0.0,1.95,3513,1.87,0
n-body,131.68,92.39,0.0,1.97,3549,1.87,0
