Elapsed Time (ms);Package Energy (µJ);DRAM Energy (µJ)
865;96127380.37109375;485290.52734375
703;81729553.22265625;392211.9140625
714;82057617.1875;398010.25390625
699;81675537.109375;390869.140625
714;81783569.3359375;397277.83203125
697;81524841.30859375;389160.15625
696;81395812.98828125;388000.48828125
698;81387329.1015625;388793.9453125
694;81239685.05859375;387084.9609375
694;81246337.890625;387084.9609375
702;81631530.76171875;391052.24609375
705;81572265.625;392578.125
706;81728698.73046875;393981.93359375
706;81532897.94921875;392639.16015625
697;81577636.71875;388427.734375
701;81729370.1171875;390502.9296875
749;70473693.84765625;417175.29296875
825;53417480.46875;459838.8671875
833;53850036.62109375;463500.9765625
829;53672241.2109375;461669.921875
829;53731384.27734375;462341.30859375
829;53754455.56640625;461547.8515625
826;53538940.4296875;460144.04296875
839;54223693.84765625;467285.15625
827;53752319.3359375;461242.67578125
824;53399963.37890625;459106.4453125
832;53946777.34375;463012.6953125
830;53822937.01171875;461975.09765625
826;53487121.58203125;459960.9375
828;53743286.1328125;460876.46484375
832;53856628.41796875;463928.22265625
833;54182617.1875;465881.34765625
826;53502990.72265625;459960.9375
825;53538757.32421875;459289.55078125
829;53772888.18359375;461669.921875
824;53484069.82421875;458679.19921875
827;53719421.38671875;460205.078125
826;53591918.9453125;460632.32421875
832;53948730.46875;464355.46875
825;53540588.37890625;459289.55078125
827;53662719.7265625;460510.25390625
833;54209838.8671875;463806.15234375
826;53530456.54296875;459228.515625
827;53675476.07421875;461120.60546875
837;54300048.828125;465454.1015625
836;54315368.65234375;465820.3125
826;53595336.9140625;459777.83203125
830;53890869.140625;462158.203125
829;53890319.82421875;461425.78125
828;53665405.2734375;460937.5
828;53733032.2265625;461059.5703125
826;53690246.58203125;459655.76171875
828;53647644.04296875;460266.11328125
827;53776794.43359375;462158.203125
828;53745056.15234375;460937.5
832;54011718.75;463134.765625
826;53604736.328125;459777.83203125
828;53746032.71484375;461059.5703125
825;53644775.390625;459716.796875
827;53600646.97265625;459655.76171875
832;54106994.62890625;464355.46875
829;53793151.85546875;463562.01171875
829;53840087.890625;461120.60546875
829;53791748.046875;462280.2734375
834;54067138.671875;463806.15234375
826;53731262.20703125;459716.796875
828;53685852.05078125;460998.53515625
837;54053161.62109375;465332.03125
