Elapsed Time (ms);Package Energy (µJ);DRAM Energy (µJ)
828;53696960.44921875;460144.04296875
833;54024963.37890625;464477.5390625
830;53929077.1484375;461425.78125
828;53789733.88671875;461364.74609375
836;54143981.93359375;464721.6796875
831;53947875.9765625;462707.51953125
826;53727783.203125;459716.796875
829;53729187.01171875;461425.78125
829;53918762.20703125;462097.16796875
830;53855590.8203125;461975.09765625
828;53681274.4140625;460144.04296875
826;53626220.703125;459838.8671875
831;54021362.3046875;463073.73046875
829;53832946.77734375;461425.78125
839;54544799.8046875;467407.2265625
827;53619262.6953125;460205.078125
828;53751037.59765625;460754.39453125
829;53805603.02734375;461486.81640625
834;54022888.18359375;464233.3984375
825;53794006.34765625;459289.55078125
833;53992248.53515625;463745.1171875
834;54213378.90625;464294.43359375
848;54977233.88671875;471862.79296875
828;53781311.03515625;460876.46484375
828;53741943.359375;460998.53515625
834;54205993.65234375;464721.6796875
829;53837036.1328125;461059.5703125
835;54230407.71484375;465515.13671875
830;53794128.41796875;461364.74609375
834;54013488.76953125;464172.36328125
830;53956909.1796875;461669.921875
835;54340270.99609375;465332.03125
834;54088623.046875;464111.328125
833;54078735.3515625;463378.90625
838;54421508.7890625;466918.9453125
831;53948608.3984375;462402.34375
832;54011596.6796875;463195.80078125
827;53784912.109375;460205.078125
828;53750427.24609375;460815.4296875
830;53780151.3671875;463439.94140625
832;54125671.38671875;463073.73046875
831;53805786.1328125;461853.02734375
829;53785522.4609375;462097.16796875
833;54115173.33984375;463867.1875
827;53790222.16796875;460266.11328125
832;54063537.59765625;463134.765625
837;54220275.87890625;465332.03125
827;53758728.02734375;460876.46484375
834;54203308.10546875;464294.43359375
830;53816284.1796875;462158.203125
828;53736877.44140625;460815.4296875
825;53662048.33984375;459045.41015625
829;53810974.12109375;461547.8515625
827;53611206.0546875;460327.1484375
827;53610290.52734375;460205.078125
825;53721374.51171875;459350.5859375
834;54080139.16015625;464172.36328125
826;53625549.31640625;459716.796875
829;53800415.0390625;461608.88671875
834;54251892.08984375;464172.36328125
828;53713378.90625;461364.74609375
839;54512634.27734375;466674.8046875
836;54182678.22265625;465942.3828125
834;54166259.765625;463562.01171875
841;54326782.2265625;467529.296875
825;53765014.6484375;459716.796875
829;53749633.7890625;460876.46484375
827;53685852.05078125;460449.21875
828;53758178.7109375;460876.46484375
835;54288574.21875;465209.9609375
829;53753967.28515625;460937.5
828;53817199.70703125;461608.88671875
826;53656616.2109375;459655.76171875
829;53828674.31640625;461486.81640625
836;54239746.09375;465576.171875
831;53933593.75;462463.37890625
827;53778320.3125;460205.078125
829;53834777.83203125;461547.8515625
835;54149719.23828125;464843.75
830;53885131.8359375;462158.203125
829;53791564.94140625;461608.88671875
827;53754028.3203125;460937.5
829;53768249.51171875;460754.39453125
829;53937377.9296875;461547.8515625
830;53718017.578125;461242.67578125
833;54084472.65625;463623.046875
831;54000976.5625;462585.44921875
833;54040954.58984375;463623.046875
829;53887817.3828125;461853.02734375
832;53927734.375;462768.5546875
836;54347229.00390625;465942.3828125
832;54046203.61328125;463317.87109375
830;53868164.0625;462646.484375
831;53841247.55859375;462707.51953125
830;54090026.85546875;461914.0625
834;54048767.08984375;464294.43359375
830;53876831.0546875;462280.2734375
838;54446777.34375;466430.6640625
831;53934326.171875;462402.34375
838;54428405.76171875;466552.734375
831;54002563.4765625;462646.484375
835;54210449.21875;464782.71484375
833;54098693.84765625;463867.1875
830;53945922.8515625;462524.4140625
832;53869140.625;462463.37890625
845;54782043.45703125;471008.30078125
827;53760070.80078125;459655.76171875
834;54170532.2265625;464843.75
839;54447509.765625;467102.05078125
825;53670288.0859375;459350.5859375
835;54151672.36328125;464721.6796875
833;54054992.67578125;463989.2578125
832;54096679.6875;463256.8359375
829;53740722.65625;461364.74609375
827;53664123.53515625;460388.18359375
828;53742065.4296875;461242.67578125
830;53856201.171875;461914.0625
831;53959838.8671875;462585.44921875
830;53980285.64453125;462036.1328125
825;53605895.99609375;459716.796875
827;53616149.90234375;459655.76171875
827;53625976.5625;460388.18359375
832;54062744.140625;463562.01171875
828;53734802.24609375;460266.11328125
828;53744628.90625;461181.640625
837;54435974.12109375;465820.3125
830;53720458.984375;461303.7109375
833;54080261.23046875;463745.1171875
836;54249084.47265625;464721.6796875
826;53668762.20703125;460327.1484375
827;53786560.05859375;460937.5
833;53820739.74609375;463256.8359375
835;54253784.1796875;464111.328125
833;54128967.28515625;463684.08203125
832;54028320.3125;463928.22265625
825;53579956.0546875;459106.4453125
829;53891052.24609375;461486.81640625
833;53993164.0625;463867.1875
830;53988464.35546875;461791.9921875
829;53757019.04296875;461547.8515625
828;53739746.09375;461120.60546875
827;53690185.546875;460144.04296875
831;53970825.1953125;462585.44921875
838;54244506.8359375;467346.19140625
828;53883789.0625;461608.88671875
826;53572937.01171875;459106.4453125
827;53861694.3359375;460876.46484375
836;54109130.859375;464782.71484375
832;53963989.2578125;462524.4140625
829;53876953.125;462097.16796875
829;53839477.5390625;461669.921875
840;54509582.51953125;467529.296875
831;53742858.88671875;462463.37890625
833;54334899.90234375;463256.8359375
827;53596008.30078125;460205.078125
832;54048034.66796875;463134.765625
827;53730895.99609375;460632.32421875
833;54003234.86328125;463500.9765625
829;53854248.046875;461425.78125
829;53716064.453125;462097.16796875
828;53865905.76171875;460205.078125
836;54200500.48828125;466064.453125
828;53783386.23046875;460510.25390625
834;54061462.40234375;464599.609375
833;54091918.9453125;463562.01171875
827;53665466.30859375;460327.1484375
826;53714294.43359375;460327.1484375
831;54026855.46875;462585.44921875
832;53798889.16015625;462585.44921875
828;53898193.359375;460937.5
831;53833068.84765625;462402.34375
836;54425903.3203125;465393.06640625
837;54271484.375;465393.06640625
825;53560058.59375;459777.83203125
827;53688171.38671875;459838.8671875
828;53759338.37890625;461547.8515625
830;53900573.73046875;461914.0625
836;54238708.49609375;465209.9609375
830;53883666.9921875;462219.23828125
830;53853454.58984375;461303.7109375
833;54056152.34375;463562.01171875
825;53570617.67578125;459167.48046875
833;54088867.1875;463745.1171875
829;53792846.6796875;461303.7109375
827;53736267.08984375;460327.1484375
827;53707031.25;460998.53515625
830;53986938.4765625;461914.0625
828;53678466.796875;460510.25390625
829;53833068.84765625;461608.88671875
832;53940429.6875;463012.6953125
834;54138061.5234375;464660.64453125
830;53877197.265625;461608.88671875
832;54085693.359375;463745.1171875
