Elapsed Time (ms),Package Energy (µJ),DRAM Energy (µJ),Temperature (C°),,,,
606.881079,21480000,340000,28.6666666666667,0.606881079,21.48,0.34,344
578.775901,21290000,330000,38.9166666666667,0.578775901,21.29,0.33,467
544.578604,20390000,310000,28.8333333333333,0.544578604,20.39,0.31,346
640.430635,23190000,360000,28.3333333333333,0.640430635,23.19,0.36,340
591.629726,21220000,340000,23.25,0.591629726,21.22,0.34,279
637.308126,21010000,360000,29,0.637308126,21.01,0.36,348
633.259974,21010000,360000,28.6666666666667,0.633259974,21.01,0.36,344
631.992896,21430000,360000,39.0833333333333,0.631992896,21.43,0.36,469
579.951211,21050000,330000,28.5,0.579951211,21.05,0.33,342
603.892903,21380000,340000,28.1666666666667,0.603892903,21.38,0.34,338
609.083858,21040000,350000,44.4166666666667,0.609083858,21.04,0.35,533
608.084955,21370000,340000,33.9166666666667,0.608084955,21.37,0.34,407
666.94918,22810000,380000,33.6666666666667,0.66694918,22.81,0.38,404
607.62538,20620000,340000,44.5,0.60762538,20.62,0.34,534
585.308448,21150000,330000,44.9166666666667,0.585308448,21.15,0.33,539
560.518134,20710000,320000,28.1666666666667,0.560518134,20.71,0.32,338
584.653003,21290000,330000,27.6666666666667,0.584653003,21.29,0.33,332
558.768547,20660000,320000,34.3333333333333,0.558768547,20.66,0.32,412
574.84726,21020000,330000,27.75,0.57484726,21.02,0.33,333
566.487904,20470000,320000,27.5,0.566487904,20.47,0.32,330
605.232755,21310000,340000,38.3333333333333,0.605232755,21.31,0.34,460
593.082887,21200000,340000,39.1666666666667,0.593082887,21.2,0.34,470
583.395772,20860000,330000,27.8333333333333,0.583395772,20.86,0.33,334
552.128035,20600000,310000,38.3333333333333,0.552128035,20.6,0.31,460
623.51799,22020000,350000,38.1666666666667,0.62351799,22.02,0.35,458
574.391667,20600000,330000,38.8333333333333,0.574391667,20.6,0.33,466
593.872097,21450000,340000,39.5,0.593872097,21.45,0.34,474
588.907099,20620000,330000,39.4166666666667,0.588907099,20.62,0.33,473
569.857249,21000000,330000,59.5,0.569857249,21,0.33,714
584.480217,21180000,330000,34.1666666666667,0.584480217,21.18,0.33,410
600.988469,20570000,340000,39.3333333333333,0.600988469,20.57,0.34,472
567.541039,21160000,320000,34.0833333333333,0.567541039,21.16,0.32,409
659.22739,22850000,370000,38.8333333333333,0.65922739,22.85,0.37,466
552.441409,20710000,310000,60.4166666666667,0.552441409,20.71,0.31,725
618.325163,21100000,350000,18,0.618325163,21.1,0.35,216
560.882481,20850000,320000,54.8333333333333,0.560882481,20.85,0.32,658
583.785004,20790000,330000,33.1666666666667,0.583785004,20.79,0.33,398
604.811649,21380000,340000,29,0.604811649,21.38,0.34,348
560.189024,21170000,320000,39.6666666666667,0.560189024,21.17,0.32,476
577.793287,20580000,330000,39,0.577793287,20.58,0.33,468
571.83118,21130000,320000,28,0.57183118,21.13,0.32,336
584.659116,20620000,330000,38.5,0.584659116,20.62,0.33,462
666.048873,23050000,380000,39,0.666048873,23.05,0.38,468
652.657485,22910000,370000,34.0833333333333,0.652657485,22.91,0.37,409
597.682254,20900000,340000,33.8333333333333,0.597682254,20.9,0.34,406
596.67269,21340000,340000,33.25,0.59667269,21.34,0.34,399
594.21657,21610000,340000,39.1666666666667,0.59421657,21.61,0.34,470
543.999059,20450000,310000,27.8333333333333,0.543999059,20.45,0.31,334
566.215668,20710000,320000,32.6666666666667,0.566215668,20.71,0.32,392
601.48175,22110000,340000,38.8333333333333,0.60148175,22.11,0.34,466
652.581589,22760000,370000,28.0833333333333,0.652581589,22.76,0.37,337
601.30422,20800000,340000,38.1666666666667,0.60130422,20.8,0.34,458
583.429209,21300000,330000,48.6666666666667,0.583429209,21.3,0.33,584
657.735352,22890000,370000,38.1666666666667,0.657735352,22.89,0.37,458
594.181408,21620000,340000,28,0.594181408,21.62,0.34,336
572.557217,21130000,320000,39.1666666666667,0.572557217,21.13,0.32,470
713.997668,23290000,400000,49.9166666666667,0.713997668,23.29,0.4,599
555.506207,20570000,310000,39,0.555506207,20.57,0.31,468
590.749776,21400000,340000,38.3333333333333,0.590749776,21.4,0.34,460
583.587204,21030000,330000,39.1666666666667,0.583587204,21.03,0.33,470
635.147216,21360000,360000,49.5,0.635147216,21.36,0.36,594
604.572328,21660000,340000,39.1666666666667,0.604572328,21.66,0.34,470
565.677541,20950000,320000,39.25,0.565677541,20.95,0.32,471
587.743969,20850000,330000,49.3333333333333,0.587743969,20.85,0.33,592
578.098493,20860000,330000,39.5,0.578098493,20.86,0.33,474
623.047287,20890000,350000,39.5,0.623047287,20.89,0.35,474
592.49831,21160000,340000,38.6666666666667,0.59249831,21.16,0.34,464
585.149515,21120000,330000,49.3333333333333,0.585149515,21.12,0.33,592
621.400872,21500000,350000,27.75,0.621400872,21.5,0.35,333
623.06919,22240000,350000,38.6666666666667,0.62306919,22.24,0.35,464
584.679022,20880000,330000,38.6666666666667,0.584679022,20.88,0.33,464
588.003233,20820000,330000,38.6666666666667,0.588003233,20.82,0.33,464
582.817965,20810000,330000,49.1666666666667,0.582817965,20.81,0.33,590
592.27669,21490000,340000,43.75,0.59227669,21.49,0.34,525
589.403132,20520000,330000,49.1666666666667,0.589403132,20.52,0.33,590
595.019332,21450000,340000,49.0833333333333,0.595019332,21.45,0.34,589
581.255023,21350000,330000,38.5833333333333,0.581255023,21.35,0.33,463
584.061814,20400000,330000,39.1666666666667,0.584061814,20.4,0.33,470
594.98174,20880000,340000,28,0.59498174,20.88,0.34,336
598.60672,20990000,340000,37.8333333333333,0.59860672,20.99,0.34,454
587.125749,20850000,330000,49.0833333333333,0.587125749,20.85,0.33,589
609.135651,21880000,350000,37.5833333333333,0.609135651,21.88,0.35,451
580.226828,20380000,330000,38.6666666666667,0.580226828,20.38,0.33,464
594.298178,21190000,340000,38.1666666666667,0.594298178,21.19,0.34,458
687.157166,23210000,390000,38.8333333333333,0.687157166,23.21,0.39,466
574.817221,20850000,330000,28.6666666666667,0.574817221,20.85,0.33,344
553.970632,20530000,310000,34.3333333333333,0.553970632,20.53,0.31,412
578.065458,20570000,330000,38.5833333333333,0.578065458,20.57,0.33,463
595.692162,20960000,340000,38.3333333333333,0.595692162,20.96,0.34,460
658.510052,22420000,370000,37.8333333333333,0.658510052,22.42,0.37,454
625.192878,21570000,350000,38.3333333333333,0.625192878,21.57,0.35,460
589.641773,21160000,330000,37.8333333333333,0.589641773,21.16,0.33,454
573.559839,21150000,330000,38.8333333333333,0.573559839,21.15,0.33,466
599.474933,21620000,340000,38.6666666666667,0.599474933,21.62,0.34,464
616.620624,21150000,350000,39.4166666666667,0.616620624,21.15,0.35,473
572.26802,21090000,320000,49.1666666666667,0.57226802,21.09,0.32,590
660.823172,22670000,370000,39.5833333333333,0.660823172,22.67,0.37,475
579.008399,20700000,330000,27.5,0.579008399,20.7,0.33,330
567.371855,20760000,320000,49,0.567371855,20.76,0.32,588
575.674984,20510000,330000,38.5,0.575674984,20.51,0.33,462
591.145215,20900000,340000,49.8333333333333,0.591145215,20.9,0.34,598
586.536589,21280000,330000,37.8333333333333,0.586536589,21.28,0.33,454
598.482025,22220000,340000,48.5833333333333,0.598482025,22.22,0.34,583
575.805203,20730000,330000,44.4166666666667,0.575805203,20.73,0.33,533
707.00091,23580000,400000,53.9166666666667,0.70700091,23.58,0.4,647
581.193074,20880000,330000,28,0.581193074,20.88,0.33,336
574.480608,20840000,330000,49,0.574480608,20.84,0.33,588
627.950482,21620000,360000,37.9166666666667,0.627950482,21.62,0.36,455
654.212653,22170000,370000,34.25,0.654212653,22.17,0.37,411
611.656465,20990000,350000,43.4166666666667,0.611656465,20.99,0.35,521
686.115865,22770000,390000,50.25,0.686115865,22.77,0.39,603
635.235588,21200000,360000,38,0.635235588,21.2,0.36,456
582.363005,20810000,330000,38.6666666666667,0.582363005,20.81,0.33,464
648.921417,23230000,370000,38.1666666666667,0.648921417,23.23,0.37,458
664.677242,23540000,380000,37.6666666666667,0.664677242,23.54,0.38,452
649.212816,22170000,370000,27.1666666666667,0.649212816,22.17,0.37,326
641.404087,23250000,360000,27.6666666666667,0.641404087,23.25,0.36,332
600.640255,21280000,340000,37.5,0.600640255,21.28,0.34,450
603.76613,21080000,340000,44,0.60376613,21.08,0.34,528
616.627433,21100000,350000,48.8333333333333,0.616627433,21.1,0.35,586
593.941054,21600000,340000,59.5,0.593941054,21.6,0.34,714
610.670291,20740000,350000,27.6666666666667,0.610670291,20.74,0.35,332
560.987418,21020000,320000,37.4166666666667,0.560987418,21.02,0.32,449
633.325798,22550000,360000,38.75,0.633325798,22.55,0.36,465
582.542024,22020000,330000,48.6666666666667,0.582542024,22.02,0.33,584
582.146033,20640000,330000,53.9166666666667,0.582146033,20.64,0.33,647
632.382965,21900000,360000,43.5833333333333,0.632382965,21.9,0.36,523
584.177456,21020000,330000,38.1666666666667,0.584177456,21.02,0.33,458
581.644368,20690000,330000,38.3333333333333,0.581644368,20.69,0.33,460
564.750013,20490000,320000,38.3333333333333,0.564750013,20.49,0.32,460
602.473052,20830000,340000,27.5,0.602473052,20.83,0.34,330
589.949422,21600000,330000,37,0.589949422,21.6,0.33,444
621.763837,22500000,350000,49.4166666666667,0.621763837,22.5,0.35,593
630.300736,22870000,360000,39,0.630300736,22.87,0.36,468
564.830527,20600000,320000,28.0833333333333,0.564830527,20.6,0.32,337
603.542878,20950000,340000,38,0.603542878,20.95,0.34,456
624.138043,21370000,350000,38.6666666666667,0.624138043,21.37,0.35,464
595.305963,20920000,340000,48.6666666666667,0.595305963,20.92,0.34,584
624.235268,21210000,350000,49.3333333333333,0.624235268,21.21,0.35,592
603.898956,21150000,340000,43.6666666666667,0.603898956,21.15,0.34,524
573.767811,20840000,320000,37.5,0.573767811,20.84,0.32,450
646.965695,21880000,370000,48.6666666666667,0.646965695,21.88,0.37,584
583.890403,21120000,330000,43.8333333333333,0.583890403,21.12,0.33,526
611.119525,21020000,350000,48.75,0.611119525,21.02,0.35,585
594.529426,21100000,340000,27.25,0.594529426,21.1,0.34,327
668.469888,22720000,380000,28.1666666666667,0.668469888,22.72,0.38,338
587.569039,20670000,330000,38,0.587569039,20.67,0.33,456
623.071603,22540000,350000,38.5,0.623071603,22.54,0.35,462
588.561414,21190000,330000,37.3333333333333,0.588561414,21.19,0.33,448
632.212045,21340000,360000,38.75,0.632212045,21.34,0.36,465
587.927377,20930000,330000,48.8333333333333,0.587927377,20.93,0.33,586
603.307011,21140000,340000,27.3333333333333,0.603307011,21.14,0.34,328
574.358662,21040000,330000,38.1666666666667,0.574358662,21.04,0.33,458
590.44523,20530000,330000,49.75,0.59044523,20.53,0.33,597
593.938918,20710000,340000,37.8333333333333,0.593938918,20.71,0.34,454
577.384895,20950000,330000,59.8333333333333,0.577384895,20.95,0.33,718
570.993027,20640000,320000,37.8333333333333,0.570993027,20.64,0.32,454
597.521295,20680000,340000,27.6666666666667,0.597521295,20.68,0.34,332
618.073215,21200000,350000,27.8333333333333,0.618073215,21.2,0.35,334
567.952196,20850000,320000,27.75,0.567952196,20.85,0.32,333
602.508063,21570000,340000,38,0.602508063,21.57,0.34,456
567.731079,20360000,320000,28.0833333333333,0.567731079,20.36,0.32,337
615.582201,21210000,350000,27.5,0.615582201,21.21,0.35,330
628.667888,20910000,360000,38.1666666666667,0.628667888,20.91,0.36,458
569.407819,20420000,320000,27.8333333333333,0.569407819,20.42,0.32,334
589.937943,20500000,330000,49.1666666666667,0.589937943,20.5,0.33,590
663.762641,23220000,380000,38.5833333333333,0.663762641,23.22,0.38,463
610.078322,21380000,350000,43,0.610078322,21.38,0.35,516
613.749265,21240000,350000,49.1666666666667,0.613749265,21.24,0.35,590
607.8975,20900000,340000,38.6666666666667,0.6078975,20.9,0.34,464
580.481529,20640000,330000,38.3333333333333,0.580481529,20.64,0.33,460
567.968462,20250000,320000,28.5,0.567968462,20.25,0.32,342
575.14518,21000000,330000,49.1666666666667,0.57514518,21,0.33,590
590.574584,21770000,340000,38.3333333333333,0.590574584,21.77,0.34,460
575.91109,20520000,330000,60.1666666666667,0.57591109,20.52,0.33,722
559.360245,20440000,320000,38.1666666666667,0.559360245,20.44,0.32,458
575.514441,20740000,330000,38.5,0.575514441,20.74,0.33,462
566.438535,20460000,320000,38.5833333333333,0.566438535,20.46,0.32,463
596.498607,21220000,340000,38.1666666666667,0.596498607,21.22,0.34,458
593.265344,20780000,340000,38.6666666666667,0.593265344,20.78,0.34,464
669.49824,22960000,380000,17.1666666666667,0.66949824,22.96,0.38,206
589.912146,20810000,330000,38.8333333333333,0.589912146,20.81,0.33,466
587.989399,20720000,330000,49.4166666666667,0.587989399,20.72,0.33,593
566.201677,20650000,320000,48.8333333333333,0.566201677,20.65,0.32,586
587.242139,20850000,330000,49,0.587242139,20.85,0.33,588
581.087627,20980000,330000,54.3333333333333,0.581087627,20.98,0.33,652
588.883837,20640000,330000,38.1666666666667,0.588883837,20.64,0.33,458
639.3855,23060000,360000,38.1666666666667,0.6393855,23.06,0.36,458
605.271856,21220000,340000,49,0.605271856,21.22,0.34,588
589.833273,20830000,330000,49,0.589833273,20.83,0.33,588
573.907777,20850000,330000,38,0.573907777,20.85,0.33,456
581.649554,20650000,330000,38.1666666666667,0.581649554,20.65,0.33,458
588.513684,20980000,330000,37.6666666666667,0.588513684,20.98,0.33,452
563.407229,20350000,320000,43.5833333333333,0.563407229,20.35,0.32,523
567.934048,20860000,320000,38.6666666666667,0.567934048,20.86,0.32,464
568.249825,21040000,320000,48.4166666666667,0.568249825,21.04,0.32,581
623.478012,21260000,350000,38.5,0.623478012,21.26,0.35,462
574.79535,20880000,330000,37.6666666666667,0.57479535,20.88,0.33,452
579.651325,20750000,330000,38.5,0.579651325,20.75,0.33,462
642.388699,23170000,360000,49,0.642388699,23.17,0.36,588
598.220712,20700000,340000,48.6666666666667,0.598220712,20.7,0.34,584
572.76755,21050000,320000,48.3333333333333,0.57276755,21.05,0.32,580
607.169504,20810000,350000,37.5,0.607169504,20.81,0.35,450
598.000875,21180000,340000,38,0.598000875,21.18,0.34,456
578.185934,20650000,330000,28.1666666666667,0.578185934,20.65,0.33,338
570.618277,20800000,320000,38.75,0.570618277,20.8,0.32,465
610.633673,20920000,350000,38.3333333333333,0.610633673,20.92,0.35,460
602.603972,21260000,340000,43.1666666666667,0.602603972,21.26,0.34,518
561.086342,20940000,320000,27.6666666666667,0.561086342,20.94,0.32,332
652.276104,23270000,370000,28.6666666666667,0.652276104,23.27,0.37,344
581.927055,21240000,330000,38.1666666666667,0.581927055,21.24,0.33,458
580.725516,20280000,330000,38,0.580725516,20.28,0.33,456
621.928715,22660000,350000,38.0833333333333,0.621928715,22.66,0.35,457
560.958812,20460000,320000,38.5,0.560958812,20.46,0.32,462
596.771629,21170000,340000,43.6666666666667,0.596771629,21.17,0.34,524
637.731807,22910000,360000,28,0.637731807,22.91,0.36,336
561.404336,20440000,320000,38.1666666666667,0.561404336,20.44,0.32,458
559.373652,20940000,320000,47.8333333333333,0.559373652,20.94,0.32,574
596.591139,20860000,340000,53.9166666666667,0.596591139,20.86,0.34,647
581.801158,20840000,330000,43.25,0.581801158,20.84,0.33,519
569.519445,21290000,320000,48.25,0.569519445,21.29,0.32,579
582.439895,21190000,330000,59.9166666666667,0.582439895,21.19,0.33,719
636.241897,22200000,360000,48.5,0.636241897,22.2,0.36,582
582.601976,20860000,330000,38.8333333333333,0.582601976,20.86,0.33,466
623.402919,21310000,350000,38,0.623402919,21.31,0.35,456
574.057105,21230000,330000,48.8333333333333,0.574057105,21.23,0.33,586
567.116516,20850000,320000,58.6666666666667,0.567116516,20.85,0.32,704
567.578041,20400000,320000,49,0.567578041,20.4,0.32,588
581.602152,20740000,330000,32.6666666666667,0.581602152,20.74,0.33,392
564.978193,20730000,320000,28.5,0.564978193,20.73,0.32,342
584.162359,20950000,330000,38.5,0.584162359,20.95,0.33,462
567.711526,20770000,320000,58.4166666666667,0.567711526,20.77,0.32,701
590.91801,20700000,330000,38.6666666666667,0.59091801,20.7,0.33,464
656.798326,23000000,370000,38.1666666666667,0.656798326,23,0.37,458
586.480372,20690000,330000,59.5833333333333,0.586480372,20.69,0.33,715
616.099126,21520000,350000,59.5,0.616099126,21.52,0.35,714
666.059407,22840000,380000,54.3333333333333,0.666059407,22.84,0.38,652
616.521385,21480000,350000,38.5,0.616521385,21.48,0.35,462
573.946343,21030000,330000,48.8333333333333,0.573946343,21.03,0.33,586
653.693385,22730000,370000,38.1666666666667,0.653693385,22.73,0.37,458
566.703766,21110000,320000,48.3333333333333,0.566703766,21.11,0.32,580
592.429895,21260000,340000,37.6666666666667,0.592429895,21.26,0.34,452
648.083977,22850000,370000,38.3333333333333,0.648083977,22.85,0.37,460
581.856841,21180000,330000,49,0.581856841,21.18,0.33,588
614.377235,21000000,350000,49.25,0.614377235,21,0.35,591
623.368014,22950000,350000,48.8333333333333,0.623368014,22.95,0.35,586
572.844631,20530000,330000,48.8333333333333,0.572844631,20.53,0.33,586
577.40455,21220000,330000,48.75,0.57740455,21.22,0.33,585
558.004113,20540000,320000,59.4166666666667,0.558004113,20.54,0.32,713
568.341566,21140000,320000,54.4166666666667,0.568341566,21.14,0.32,653
615.707947,21230000,350000,38.3333333333333,0.615707947,21.23,0.35,460
575.048354,20740000,330000,49,0.575048354,20.74,0.33,588
599.075333,20700000,340000,38,0.599075333,20.7,0.34,456
582.93605,21310000,330000,38.5,0.58293605,21.31,0.33,462
584.274525,20490000,330000,48.5,0.584274525,20.49,0.33,582
590.654485,21300000,340000,48.8333333333333,0.590654485,21.3,0.34,586
634.574627,21130000,360000,49,0.634574627,21.13,0.36,588
586.975856,20790000,330000,38,0.586975856,20.79,0.33,456
564.838859,20900000,320000,38.25,0.564838859,20.9,0.32,459
600.690825,21440000,340000,38.5833333333333,0.600690825,21.44,0.34,463
572.887525,20920000,320000,48.5833333333333,0.572887525,20.92,0.32,583
591.565621,20900000,340000,38.1666666666667,0.591565621,20.9,0.34,458
554.199402,20580000,310000,43.75,0.554199402,20.58,0.31,525
582.479679,20780000,330000,48.6666666666667,0.582479679,20.78,0.33,584
553.667871,20870000,310000,48.6666666666667,0.553667871,20.87,0.31,584
572.954598,20750000,320000,38,0.572954598,20.75,0.32,456
575.578903,20870000,330000,48.5,0.575578903,20.87,0.33,582
572.261451,20920000,320000,48.1666666666667,0.572261451,20.92,0.32,578
577.018671,20750000,330000,48.75,0.577018671,20.75,0.33,585
598.966449,20620000,340000,38.3333333333333,0.598966449,20.62,0.34,460
570.201365,21430000,320000,37.8333333333333,0.570201365,21.43,0.32,454
557.811359,20720000,320000,38.3333333333333,0.557811359,20.72,0.32,460
608.285124,21110000,350000,38.3333333333333,0.608285124,21.11,0.35,460
577.66454,20840000,330000,27.8333333333333,0.57766454,20.84,0.33,334
595.170282,20670000,340000,38.0833333333333,0.595170282,20.67,0.34,457
595.565971,20910000,340000,38.1666666666667,0.595565971,20.91,0.34,458
587.476957,20720000,330000,28.3333333333333,0.587476957,20.72,0.33,340
575.815223,20570000,330000,32.0833333333333,0.575815223,20.57,0.33,385
608.656255,21150000,350000,49,0.608656255,21.15,0.35,588
668.856875,22600000,380000,38.3333333333333,0.668856875,22.6,0.38,460
578.960728,20850000,330000,38.3333333333333,0.578960728,20.85,0.33,460
589.447941,20690000,330000,49,0.589447941,20.69,0.33,588
599.223433,20680000,340000,37.75,0.599223433,20.68,0.34,453
574.815936,20440000,330000,38,0.574815936,20.44,0.33,456
583.005093,21060000,330000,59.3333333333333,0.583005093,21.06,0.33,712
612.70301,20610000,350000,49,0.61270301,20.61,0.35,588
567.908011,20670000,320000,38.5,0.567908011,20.67,0.32,462
585.396839,20410000,330000,49.1666666666667,0.585396839,20.41,0.33,590
651.558579,22890000,370000,28.3333333333333,0.651558579,22.89,0.37,340
591.59392,21060000,340000,38.1666666666667,0.59159392,21.06,0.34,458
578.183512,20650000,330000,37.8333333333333,0.578183512,20.65,0.33,454
571.392663,20880000,320000,44.0833333333333,0.571392663,20.88,0.32,529
571.451473,21050000,320000,59,0.571451473,21.05,0.32,708
608.212596,21010000,340000,38.3333333333333,0.608212596,21.01,0.34,460
567.570765,21180000,320000,54.25,0.567570765,21.18,0.32,651
588.69791,20880000,330000,37.8333333333333,0.58869791,20.88,0.33,454
590.569716,20990000,340000,58.6666666666667,0.590569716,20.99,0.34,704
589.839655,21100000,330000,49,0.589839655,21.1,0.33,588
571.743497,20890000,320000,49.0833333333333,0.571743497,20.89,0.32,589
580.329013,21360000,330000,27.0833333333333,0.580329013,21.36,0.33,325
589.271249,21030000,330000,49.1666666666667,0.589271249,21.03,0.33,590
590.586373,20860000,340000,32.5833333333333,0.590586373,20.86,0.34,391
578.190538,20720000,330000,38.3333333333333,0.578190538,20.72,0.33,460
565.476251,20600000,320000,37.6666666666667,0.565476251,20.6,0.32,452
606.363643,22120000,340000,33.1666666666667,0.606363643,22.12,0.34,398
580.191055,20790000,330000,38.1666666666667,0.580191055,20.79,0.33,458
584.389941,20500000,330000,37.6666666666667,0.584389941,20.5,0.33,452
569.486407,20520000,320000,32.8333333333333,0.569486407,20.52,0.32,394
579.126558,21200000,330000,59.25,0.579126558,21.2,0.33,711
578.988403,20210000,330000,49.1666666666667,0.578988403,20.21,0.33,590
572.197394,20460000,330000,53.75,0.572197394,20.46,0.33,645
678.937309,22940000,380000,28.1666666666667,0.678937309,22.94,0.38,338
579.908649,20440000,330000,48.6666666666667,0.579908649,20.44,0.33,584
573.449335,20840000,330000,49,0.573449335,20.84,0.33,588
542.726355,20800000,310000,59.3333333333333,0.542726355,20.8,0.31,712
646.552035,21630000,370000,59.6666666666667,0.646552035,21.63,0.37,716
590.720998,20650000,340000,38.1666666666667,0.590720998,20.65,0.34,458
563.115381,20880000,320000,49,0.563115381,20.88,0.32,588
586.339253,20610000,330000,38,0.586339253,20.61,0.33,456
572.310659,20340000,330000,38.25,0.572310659,20.34,0.33,459
562.233355,21040000,320000,54.0833333333333,0.562233355,21.04,0.32,649
573.145604,20950000,320000,38,0.573145604,20.95,0.32,456
563.932994,20960000,320000,38,0.563932994,20.96,0.32,456
590.847916,21350000,340000,28,0.590847916,21.35,0.34,336
607.381981,21370000,340000,49.0833333333333,0.607381981,21.37,0.34,589
582.771113,21200000,330000,48.8333333333333,0.582771113,21.2,0.33,586
610.517016,21180000,350000,48.3333333333333,0.610517016,21.18,0.35,580
594.044226,21270000,340000,59.25,0.594044226,21.27,0.34,711
628.416388,22900000,360000,48,0.628416388,22.9,0.36,576
603.290882,20870000,340000,48.6666666666667,0.603290882,20.87,0.34,584
557.395514,21110000,320000,38.25,0.557395514,21.11,0.32,459
586.301798,21070000,330000,48.6666666666667,0.586301798,21.07,0.33,584
581.762997,20530000,330000,43.5,0.581762997,20.53,0.33,522
584.041333,20450000,330000,48.6666666666667,0.584041333,20.45,0.33,584
567.443888,20430000,320000,49,0.567443888,20.43,0.32,588
