Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
k-nucleotide,0.0,0.02,0.0,0.0,0.97,181.91,0
k-nucleotide,0.05,0.03,0.0,0.0,0.58,181.91,0
k-nucleotide,0.05,0.03,0.0,0.0,0.89,181.91,0
k-nucleotide,0.04,0.02,0.0,0.0,0.68,181.91,0
k-nucleotide,0.0,0.02,0.0,0.0,0.57,181.91,0
k-nucleotide,0.05,0.02,0.0,0.0,0.61,181.91,0
k-nucleotide,0.0,0.02,0.0,0.0,0.64,181.91,0
k-nucleotide,0.05,0.03,0.0,0.0,0.54,181.91,0
k-nucleotide,0.05,0.03,0.0,0.0,0.68,181.91,0
k-nucleotide,0.0,0.02,0.0,0.0,0.56,181.91,0
