Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
spectral-norm,26.83,24.29,0.0,0.13,235.66,2.37,0
spectral-norm,26.65,24.0,0.0,0.13,238.04,2.37,0
spectral-norm,26.86,24.22,0.0,0.13,237.93,2.37,0
spectral-norm,26.57,23.99,0.0,0.13,237.12,2.37,0
spectral-norm,27.0,24.35,0.0,0.13,239.03,2.37,0
spectral-norm,25.83,23.19,0.0,0.13,240.77,2.37,0
spectral-norm,26.68,24.07,0.0,0.13,237.87,2.37,0
spectral-norm,27.06,24.4,0.0,0.13,237.82,2.37,0
spectral-norm,26.8,24.14,0.0,0.13,237.8,2.37,0
spectral-norm,26.11,23.44,0.0,0.13,239.74,2.37,0
