Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
fasta,476.47,381.3,0.0,4.91,8597,12.23,0
fasta,483.98,387.57,0.0,4.97,8705,12.23,0
fasta,493.02,400.01,0.0,4.81,8402,12.23,0
fasta,488.69,394.52,0.0,4.86,8501,12.23,0
fasta,500.76,405.21,0.0,4.93,8636,12.23,0
fasta,568.12,433.12,0.0,6.92,12193,12.23,0
fasta,552.94,405.72,0.0,7.53,13302,12.23,0
fasta,494.7,390.24,0.0,5.37,9429,12.23,0
fasta,484.37,391.41,0.0,4.8,8394,12.23,0
fasta,490.08,393.24,0.0,5.0,8749,12.23,0
