Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
regex-redux,272.62,146.6,0.0,6.74,11382,148.5,0
regex-redux,270.36,145.09,0.0,6.7,11316,148.5,0
regex-redux,274.24,148.79,0.0,6.69,11330,148.5,0
regex-redux,272.61,147.58,0.0,6.69,11292,148.5,0
regex-redux,270.17,145.2,0.0,6.69,11290,148.5,0
regex-redux,272.28,147.22,0.0,6.69,11295,148.5,0
regex-redux,272.59,147.33,0.0,6.69,11315,148.5,0
regex-redux,272.44,147.39,0.0,6.69,11294,148.5,0
regex-redux,271.71,146.66,0.0,6.7,11294,148.5,0
regex-redux,273.41,148.44,0.0,6.69,11288,148.5,0
regex-redux,273.67,148.83,0.0,6.69,11277,148.5,0
regex-redux,274.37,149.21,0.0,6.69,11306,148.5,0
regex-redux,271.81,146.9,0.0,6.68,11282,148.5,0
regex-redux,272.18,147.16,0.0,6.69,11291,148.5,0
regex-redux,273.23,147.54,0.0,6.73,11351,148.5,0
regex-redux,272.23,147.0,0.0,6.7,11310,148.5,0
regex-redux,273.04,147.93,0.0,6.7,11299,148.5,0
regex-redux,274.01,147.69,0.0,6.76,11410,148.5,0
regex-redux,272.44,147.3,0.0,6.67,11303,148.5,0
regex-redux,273.42,147.88,0.0,6.72,11340,148.5,0
regex-redux,270.71,145.7,0.0,6.69,11292,148.5,0
regex-redux,272.43,147.28,0.0,6.67,11303,148.5,0
regex-redux,272.84,147.16,0.0,6.73,11351,148.5,0
regex-redux,272.1,146.53,0.0,6.69,11342,148.5,0
regex-redux,273.68,148.45,0.0,6.71,11312,148.5,0
regex-redux,272.13,146.78,0.0,6.71,11322,148.5,0
regex-redux,272.45,147.24,0.0,6.71,11309,148.5,0
regex-redux,272.86,147.75,0.0,6.7,11300,148.5,0
regex-redux,270.33,145.18,0.0,6.68,11305,148.5,0
regex-redux,271.57,146.03,0.0,6.72,11337,148.5,0
regex-redux,273.05,148.03,0.0,6.69,11291,148.5,0
