Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
binary-trees,68.06,56.43,0,1.24,1037.36,132.5,0
binary-trees,55.28,47.42,0,1.03,697.8,132.5,0
binary-trees,55.25,47.37,0,1.02,698.23,132.5,0
binary-trees,55.37,47.42,0,1.02,704.24,132.5,0
binary-trees,55.59,47.53,0,1.04,713.13,132.5,0
binary-trees,55.63,47.66,0,1.02,704.8,132.5,0
binary-trees,55.18,47.34,0,1.02,690.22,132.5,0
binary-trees,55.76,47.69,0,1.03,713.91,132.5,0
binary-trees,55.22,47.29,0,1.02,701.01,132.5,0
binary-trees,55.51,47.56,0,1.02,702.85,132.5,0
binary-trees,68.06,56.43,0,1.24,1037.36,132.5,0
binary-trees,55.28,47.42,0,1.03,697.8,132.5,0
binary-trees,55.25,47.37,0,1.02,698.23,132.5,0
binary-trees,55.37,47.42,0,1.02,704.24,132.5,0
binary-trees,55.59,47.53,0,1.04,713.13,132.5,0
binary-trees,55.63,47.66,0,1.02,704.8,132.5,0
binary-trees,55.18,47.34,0,1.02,690.22,132.5,0
binary-trees,55.76,47.69,0,1.03,713.91,132.5,0
binary-trees,55.22,47.29,0,1.02,701.01,132.5,0
binary-trees,55.51,47.56,0,1.02,702.85,132.5,0
binary-trees,68.06,56.43,0,1.24,1037.36,132.5,0
binary-trees,55.28,47.42,0,1.03,697.8,132.5,0
binary-trees,55.25,47.37,0,1.02,698.23,132.5,0
binary-trees,55.37,47.42,0,1.02,704.24,132.5,0
binary-trees,55.59,47.53,0,1.04,713.13,132.5,0
binary-trees,55.63,47.66,0,1.02,704.8,132.5,0
binary-trees,55.18,47.34,0,1.02,690.22,132.5,0
binary-trees,55.76,47.69,0,1.03,713.91,132.5,0
binary-trees,55.22,47.29,0,1.02,701.01,132.5,0
binary-trees,55.51,47.56,0,1.02,702.85,132.5,0
binary-trees,68.06,56.43,0,1.24,1037.36,132.5,0
binary-trees,55.28,47.42,0,1.03,697.8,132.5,0
binary-trees,55.25,47.37,0,1.02,698.23,132.5,0
binary-trees,55.37,47.42,0,1.02,704.24,132.5,0
binary-trees,55.59,47.53,0,1.04,713.13,132.5,0
binary-trees,55.63,47.66,0,1.02,704.8,132.5,0
binary-trees,55.18,47.34,0,1.02,690.22,132.5,0
binary-trees,55.76,47.69,0,1.03,713.91,132.5,0
binary-trees,55.22,47.29,0,1.02,701.01,132.5,0
binary-trees,55.51,47.56,0,1.02,702.85,132.5,0
binary-trees,68.06,56.43,0,1.24,1037.36,132.5,0
binary-trees,55.28,47.42,0,1.03,697.8,132.5,0
binary-trees,55.25,47.37,0,1.02,698.23,132.5,0
binary-trees,55.37,47.42,0,1.02,704.24,132.5,0
binary-trees,55.59,47.53,0,1.04,713.13,132.5,0
binary-trees,55.63,47.66,0,1.02,704.8,132.5,0
binary-trees,55.18,47.34,0,1.02,690.22,132.5,0
binary-trees,55.76,47.69,0,1.03,713.91,132.5,0
binary-trees,55.22,47.29,0,1.02,701.01,132.5,0
binary-trees,55.51,47.56,0,1.02,702.85,132.5,0
