Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
binary-trees,54.5,46.42,0.0,1.03,712,131.25,0
binary-trees,54.35,46.7,0.0,0.99,676,131.25,0
binary-trees,54.76,47.34,0.0,0.98,655,131.25,0
binary-trees,53.91,46.56,0.0,0.96,650,131.25,0
binary-trees,54.38,47.0,0.0,0.98,652,131.25,0
binary-trees,51.48,43.93,0.0,0.99,667,131.25,0
binary-trees,45.32,37.42,0.0,1.01,698,131.25,0
binary-trees,45.14,37.25,0.0,1.01,698,131.25,0
binary-trees,44.3,36.65,0.0,1.0,673,131.25,0
binary-trees,45.18,37.17,0.0,1.01,708,131.25,0
