Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
fannkuch-redux,308.24,279.36,0.0,1.45,2607.52,1.87,0
fannkuch-redux,309.45,280.28,0.0,1.47,2637.41,1.87,0
fannkuch-redux,309.12,280.09,0.0,1.46,2619.91,1.87,0
fannkuch-redux,309.03,279.93,0.0,1.46,2625.23,1.87,0
fannkuch-redux,308.37,279.37,0.0,1.46,2621.66,1.87,0
fannkuch-redux,309.26,280.21,0.0,1.46,2619.04,1.87,0
fannkuch-redux,204.76,170.05,0.0,1.75,3137.75,1.87,0
fannkuch-redux,205.63,170.29,0.0,1.78,3190.36,1.87,0
fannkuch-redux,204.28,169.61,0.0,1.74,3129.88,1.87,0
fannkuch-redux,204.02,169.15,0.0,1.75,3150.22,1.87,0
