Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
reverse-complement,515.32,440.31,0.0,4.25,6765,743.72,0
reverse-complement,454.17,376.52,0.0,4.34,7002,743.72,0
reverse-complement,443.34,367.59,0.0,4.24,6831,743.72,0
reverse-complement,481.23,399.06,0.0,4.59,7413,743.72,0
reverse-complement,499.89,414.55,0.0,4.73,7699,743.72,0
reverse-complement,442.86,367.23,0.0,4.24,6822,743.72,0
reverse-complement,449.33,372.61,0.0,4.29,6921,743.72,0
reverse-complement,473.39,392.51,0.0,4.5,7297,743.72,0
reverse-complement,462.22,383.34,0.0,4.4,7113,743.72,0
reverse-complement,462.82,383.79,0.0,4.41,7127,743.72,0
