Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
spectral-norm,36.99,32.62,0.0,0.22,391,44.56,0
spectral-norm,28.56,25.39,0.0,0.16,288,44.56,0
spectral-norm,28.5,25.36,0.0,0.16,283,44.56,0
spectral-norm,28.38,25.31,0.0,0.16,281,44.56,0
spectral-norm,28.74,25.54,0.0,0.16,285,44.56,0
spectral-norm,28.69,25.52,0.0,0.16,286,44.56,0
spectral-norm,28.8,25.62,0.0,0.16,290,44.56,0
spectral-norm,28.31,25.22,0.0,0.16,280,44.56,0
spectral-norm,28.5,25.35,0.0,0.16,282,44.56,0
spectral-norm,22.08,18.54,0.0,0.18,315,44.56,0
