Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
reverse-complement,424.67,75.59,0.0,18.01,31537,244.12,0
reverse-complement,422.33,73.59,0.0,17.95,31507,244.12,0
reverse-complement,437.38,76.16,0.0,18.6,32634,244.12,0
reverse-complement,439.23,77.97,0.0,18.58,32637,244.12,0
reverse-complement,443.29,76.34,0.0,18.86,33153,244.12,0
reverse-complement,426.18,74.64,0.0,18.08,31761,244.12,0
reverse-complement,451.88,79.62,0.0,19.15,33631,244.12,0
reverse-complement,424.15,75.07,0.0,17.99,31537,244.12,0
reverse-complement,439.1,76.85,0.0,18.62,32728,244.12,0
reverse-complement,431.26,74.93,0.0,18.33,32193,244.12,0
reverse-complement,423.31,71.96,0.0,18.07,31743,244.12,0
reverse-complement,427.14,75.79,0.0,18.08,31742,244.12,0
reverse-complement,426.83,73.63,0.0,18.17,31909,244.12,0
reverse-complement,422.82,74.06,0.0,17.95,31509,244.12,0
reverse-complement,425.49,74.87,0.0,18.04,31677,244.12,0
reverse-complement,451.1,72.72,0.0,19.43,34185,244.12,0
reverse-complement,441.04,74.02,0.0,18.86,33159,244.12,0
reverse-complement,424.11,73.5,0.0,18.03,31676,244.12,0
reverse-complement,421.88,73.48,0.0,17.92,31474,244.12,0
reverse-complement,429.04,73.15,0.0,18.3,32151,244.12,0
reverse-complement,459.37,72.66,0.0,19.85,34938,244.12,0
reverse-complement,438.1,72.79,0.0,18.78,33003,244.12,0
reverse-complement,429.08,74.12,0.0,18.25,32068,244.12,0
reverse-complement,414.37,69.88,0.0,17.73,31123,244.12,0
reverse-complement,420.1,71.59,0.0,17.93,31486,244.12,0
reverse-complement,430.63,71.39,0.0,18.47,32454,244.12,0
reverse-complement,425.52,71.04,0.0,18.23,32024,244.12,0
reverse-complement,425.13,72.49,0.0,18.13,31859,244.12,0
reverse-complement,430.62,71.52,0.0,18.46,32443,244.12,0
reverse-complement,416.25,70.98,0.0,17.76,31192,244.12,0
reverse-complement,417.95,71.13,0.0,17.84,31333,244.12,0
reverse-complement,421.51,72.5,0.0,17.96,31530,244.12,0
reverse-complement,434.05,73.46,0.0,18.54,32579,244.12,0
reverse-complement,431.8,75.16,0.0,18.33,32220,244.12,0
reverse-complement,425.34,73.42,0.0,18.1,31794,244.12,0
reverse-complement,419.67,70.71,0.0,17.95,31526,244.12,0
reverse-complement,423.63,72.49,0.0,18.06,31723,244.12,0
reverse-complement,420.94,73.67,0.0,17.86,31372,244.12,0
reverse-complement,422.43,73.21,0.0,17.97,31549,244.12,0
reverse-complement,427.63,73.89,0.0,18.19,31959,244.12,0
reverse-complement,417.72,72.08,0.0,17.78,31226,244.12,0
reverse-complement,432.11,75.39,0.0,18.34,32226,244.12,0
reverse-complement,436.03,76.68,0.0,18.47,32465,244.12,0
reverse-complement,421.65,74.39,0.0,17.87,31372,244.12,0
reverse-complement,420.28,72.9,0.0,17.87,31383,244.12,0
