Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
spectral-norm,12.03,10.93,0.0,0.06,106,2.37,0
spectral-norm,12.23,11.05,0.0,0.06,106,2.37,0
spectral-norm,12.29,11.11,0.0,0.06,106,2.37,0
spectral-norm,12.34,11.17,0.0,0.06,106,2.37,0
spectral-norm,12.38,11.22,0.0,0.06,106,2.37,0
spectral-norm,12.59,11.3,0.0,0.06,107,2.37,0
spectral-norm,12.47,11.3,0.0,0.06,106,2.37,0
spectral-norm,12.36,11.27,0.0,0.06,105,2.37,0
spectral-norm,12.5,11.33,0.0,0.06,106,2.37,0
spectral-norm,12.38,11.31,0.0,0.06,106,2.37,0
