Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
k-nucleotide,198.51,173.88,0.0,2.54,2205.14,371.89,0
k-nucleotide,204.54,179.16,0.0,2.56,2277.49,371.89,0
k-nucleotide,201.93,176.83,0.0,2.6,2247.53,371.89,0
k-nucleotide,203.59,178.24,0.0,2.61,2270.67,371.89,0
k-nucleotide,204.85,179.1,0.0,2.64,2309.43,371.89,0
k-nucleotide,189.25,163.26,0.0,2.62,2331.9,371.89,0
k-nucleotide,156.92,129.99,0.0,2.71,2415.99,371.89,0
k-nucleotide,157.76,130.48,0.0,2.72,2445.0,371.89,0
k-nucleotide,159.42,132.08,0.0,2.75,2456.95,371.89,0
k-nucleotide,160.94,133.34,0.0,2.73,2476.86,371.89,0
