Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
reverse-complement,27.92,22.59,0.0,0.74,468.07,369.89,0
reverse-complement,28.64,23.19,0.0,0.75,475.26,369.89,0
reverse-complement,28.03,22.84,0.0,0.74,457.99,369.89,0
reverse-complement,28.05,22.78,0.0,0.74,464.61,369.89,0
reverse-complement,28.33,23.09,0.0,0.74,457.52,369.89,0
reverse-complement,27.6,22.41,0.0,0.74,454.82,369.89,0
reverse-complement,27.98,22.9,0.0,0.73,447.57,369.89,0
reverse-complement,27.39,22.29,0.0,0.73,444.24,369.89,0
reverse-complement,27.65,22.61,0.0,0.72,442.44,369.89,0
reverse-complement,28.33,23.1,0.0,0.73,456.5,369.89,0
