Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
binary-trees,425.12,320.18,0.0,11.36,9335.85,1658.38,0
binary-trees,431.18,329.44,0.0,11.18,9047.39,1658.38,0
binary-trees,436.96,332.19,0.0,11.49,9321.35,1658.38,0
binary-trees,442.16,340.42,0.0,11.16,9051.38,1658.38,0
binary-trees,411.04,305.53,0.0,11.4,9392.3,1658.38,0
binary-trees,443.58,340.05,0.0,11.36,9209.76,1658.38,0
binary-trees,427.42,322.83,0.0,11.39,9306.64,1658.38,0
binary-trees,436.73,334.78,0.0,11.2,9067.5,1658.38,0
binary-trees,438.82,335.11,0.0,11.37,9225.16,1658.38,0
binary-trees,416.58,313.51,0.0,11.18,9174.3,1658.38,0
