Elapsed Time (ms);Package Energy (µJ);DRAM Energy (µJ)
180;11714538.57421875;100158.69140625
180;11727844.23828125;100646.97265625
180;11632934.5703125;100158.69140625
180;11659606.93359375;99548.33984375
179;11713195.80078125;100158.69140625
180;11647949.21875;99548.33984375
180;11651489.2578125;100097.65625
179;11635314.94140625;100097.65625
179;11668029.78515625;99609.375
179;11654663.0859375;99548.33984375
180;11657470.703125;100097.65625
180;11573974.609375;99609.375
181;11739196.77734375;100158.69140625
179;11720642.08984375;100097.65625
181;11655334.47265625;100708.0078125
180;11680603.02734375;99548.33984375
179;11653686.5234375;99548.33984375
180;11663391.11328125;100158.69140625
181;11777099.609375;101196.2890625
179;11655517.578125;99609.375
180;11720520.01953125;100097.65625
180;11565490.72265625;99548.33984375
180;11661499.0234375;100097.65625
181;11743774.4140625;100158.69140625
180;11698059.08203125;100097.65625
180;11684692.3828125;100708.0078125
180;11694213.8671875;100341.796875
221;14098754.8828125;123535.15625
177;11786499.0234375;98449.70703125
180;11560180.6640625;99609.375
179;11711791.9921875;100097.65625
179;11570617.67578125;99609.375
178;11604736.328125;98999.0234375
179;11596252.44140625;99548.33984375
180;11634460.44921875;100158.69140625
180;11714355.46875;100097.65625
179;11598571.77734375;98999.0234375
180;11637756.34765625;99548.33984375
179;11619079.58984375;100158.69140625
179;11598937.98828125;99609.375
180;11732788.0859375;100097.65625
178;11593383.7890625;98999.0234375
181;11655578.61328125;100158.69140625
179;11554016.11328125;99548.33984375
180;11656982.421875;99548.33984375
179;11661926.26953125;99609.375
179;11650756.8359375;99548.33984375
180;11647583.0078125;100097.65625
179;11571594.23828125;99609.375
179;11624389.6484375;99548.33984375
179;11654113.76953125;99548.33984375
179;11663269.04296875;99609.375
180;11681213.37890625;100097.65625
180;11625854.4921875;100097.65625
179;11624755.859375;99548.33984375
179;11641235.3515625;99609.375
180;11721069.3359375;100097.65625
179;11605102.5390625;99609.375
179;11572082.51953125;99548.33984375
180;11708496.09375;100097.65625
178;11604125.9765625;98999.0234375
179;11585083.0078125;99609.375
180;11579284.66796875;99548.33984375
180;11656066.89453125;99609.375
179;11655273.4375;99548.33984375
180;11706542.96875;100097.65625
179;11587280.2734375;99548.33984375
180;11617126.46484375;100158.69140625
179;11654724.12109375;99548.33984375
180;11722167.96875;100463.8671875
181;11713623.046875;100097.65625
180;11629394.53125;100158.69140625
180;11663940.4296875;100097.65625
179;11652282.71484375;99609.375
179;11646362.3046875;99548.33984375
179;11711059.5703125;100097.65625
180;11602416.9921875;100158.69140625
180;11693176.26953125;100097.65625
180;11641540.52734375;99548.33984375
180;11723388.671875;100097.65625
180;11718688.96484375;100158.69140625
180;11728881.8359375;100708.0078125
180;11552734.375;99548.33984375
