Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
k-nucleotide,166.16,138.76,0.0,3.13,2448,181.91,0
k-nucleotide,160.28,131.52,0.0,3.08,2574,181.91,0
k-nucleotide,159.48,133.17,0.0,3.0,2347,181.91,0
k-nucleotide,155.49,128.2,0.0,3.08,2440,181.91,0
k-nucleotide,159.85,131.35,0.0,2.99,2555,181.91,0
k-nucleotide,169.06,140.32,0.0,3.14,2574,181.91,0
k-nucleotide,164.16,135.57,0.0,3.05,2558,181.91,0
k-nucleotide,164.44,136.28,0.0,2.99,2520,181.91,0
k-nucleotide,164.35,135.82,0.0,3.07,2550,181.91,0
k-nucleotide,163.92,136.1,0.0,2.97,2489,181.91,0
