Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
k-nucleotide,85.78,57.95,0.0,1.9,2515,127.37,0
k-nucleotide,86.21,58.04,0.0,1.85,2546,127.37,0
k-nucleotide,87.15,59.03,0.0,1.91,2541,127.37,0
k-nucleotide,88.86,60.26,0.0,1.96,2585,127.37,0
k-nucleotide,85.75,57.89,0.0,1.81,2517,127.37,0
k-nucleotide,87.83,59.7,0.0,1.93,2541,127.37,0
k-nucleotide,86.21,58.0,0.0,1.97,2549,127.37,0
k-nucleotide,86.18,58.25,0.0,1.89,2524,127.37,0
k-nucleotide,89.31,60.47,0.0,2.11,2606,127.37,0
k-nucleotide,85.85,58.0,0.0,1.88,2515,127.37,0
k-nucleotide,87.4,59.32,0.0,1.93,2536,127.37,0
k-nucleotide,78.94,56.71,0.0,1.67,2008,127.37,0
k-nucleotide,88.57,59.91,0.0,1.95,2592,127.37,0
k-nucleotide,88.41,59.87,0.0,1.96,2579,127.37,0
k-nucleotide,85.01,58.02,0.0,1.82,2441,127.37,0
k-nucleotide,88.04,59.64,0.0,1.98,2566,127.37,0
k-nucleotide,87.18,58.73,0.0,2.0,2569,127.37,0
k-nucleotide,86.08,58.34,0.0,1.84,2509,127.37,0
k-nucleotide,79.4,57.05,0.0,1.67,2019,127.37,0
k-nucleotide,85.42,58.1,0.0,1.88,2468,127.37,0
k-nucleotide,85.73,57.97,0.0,1.92,2509,127.37,0
k-nucleotide,85.64,58.16,0.0,1.92,2483,127.37,0
k-nucleotide,86.13,58.1,0.0,1.94,2532,127.37,0
k-nucleotide,88.83,60.09,0.0,2.05,2598,127.37,0
k-nucleotide,89.19,60.28,0.0,2.08,2612,127.37,0
k-nucleotide,87.22,58.92,0.0,1.84,2556,127.37,0
k-nucleotide,89.3,60.4,0.0,2.11,2611,127.37,0
k-nucleotide,87.05,58.66,0.0,2.02,2565,127.37,0
k-nucleotide,85.76,58.02,0.0,1.84,2508,127.37,0
k-nucleotide,84.68,57.44,0.0,1.73,2461,127.37,0
k-nucleotide,89.43,60.44,0.0,2.06,2622,127.37,0
