Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
spectral-norm,18.08,16.2,0.0,0.12,172.53,2.37,0
spectral-norm,12.28,11.07,0.0,0.06,106.47,2.37,0
spectral-norm,12.26,11.13,0.0,0.06,106.54,2.37,0
spectral-norm,12.26,11.14,0.0,0.06,106.47,2.37,0
spectral-norm,12.32,11.2,0.0,0.06,106.52,2.37,0
spectral-norm,12.32,11.18,0.0,0.06,106.31,2.37,0
spectral-norm,12.45,11.22,0.0,0.06,106.58,2.37,0
spectral-norm,12.46,11.24,0.0,0.06,106.74,2.37,0
spectral-norm,12.39,11.28,0.0,0.06,106.46,2.37,0
spectral-norm,12.47,11.28,0.0,0.06,106.9,2.37,0
