Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
fasta,434.66,81.87,0.0,17.74,31878,12.23,0
fasta,464.3,81.14,0.0,19.26,34622,12.23,0
fasta,458.26,80.2,0.0,19.0,34161,12.23,0
fasta,411.61,76.84,0.0,16.83,30250,12.23,0
fasta,403.97,76.58,0.0,16.46,29583,12.23,0
fasta,418.14,76.69,0.0,17.16,30854,12.23,0
fasta,439.79,76.74,0.0,18.25,32805,12.23,0
fasta,402.66,73.98,0.0,16.52,29699,12.23,0
fasta,421.0,75.04,0.0,17.39,31261,12.23,0
fasta,429.01,74.8,0.0,17.8,32006,12.23,0
fasta,411.23,74.78,0.0,16.91,30403,12.23,0
fasta,424.45,74.32,0.0,17.6,31639,12.23,0
fasta,439.29,76.47,0.0,18.24,32783,12.23,0
fasta,402.58,74.53,0.0,16.49,29643,12.23,0
fasta,402.27,74.37,0.0,16.48,29631,12.23,0
fasta,456.31,77.29,0.0,19.05,34249,12.23,0
fasta,412.73,76.1,0.0,16.92,30418,12.23,0
fasta,410.16,76.74,0.0,16.76,30128,12.23,0
fasta,432.66,75.84,0.0,17.94,32244,12.23,0
fasta,405.56,76.02,0.0,16.57,29777,12.23,0
fasta,422.44,76.09,0.0,17.41,31299,12.23,0
fasta,427.88,73.68,0.0,17.8,32007,12.23,0
fasta,446.57,76.42,0.0,18.61,33447,12.23,0
fasta,415.29,76.26,0.0,17.04,30635,12.23,0
fasta,401.94,74.91,0.0,16.44,29550,12.23,0
fasta,410.76,76.26,0.0,16.81,30226,12.23,0
fasta,401.62,74.66,0.0,16.43,29544,12.23,0
fasta,409.61,74.19,0.0,16.86,30309,12.23,0
fasta,431.67,76.25,0.0,17.87,32117,12.23,0
fasta,459.45,80.25,0.0,19.06,34264,12.23,0
fasta,441.02,76.71,0.0,18.31,32919,12.23,0
fasta,443.28,78.83,0.0,18.32,32933,12.23,0
fasta,407.24,76.12,0.0,16.65,29920,12.23,0
fasta,405.42,75.8,0.0,16.57,29785,12.23,0
fasta,474.94,79.04,0.0,19.9,35773,12.23,0
fasta,444.1,79.98,0.0,18.3,32903,12.23,0
fasta,423.87,77.77,0.0,17.4,31274,12.23,0
fasta,454.57,79.54,0.0,18.85,33888,12.23,0
fasta,413.05,76.91,0.0,16.9,30374,12.23,0
fasta,403.13,76.27,0.0,16.43,29535,12.23,0
fasta,411.99,76.81,0.0,16.85,30287,12.23,0
fasta,425.47,78.04,0.0,17.46,31395,12.23,0
fasta,413.87,76.91,0.0,16.94,30447,12.23,0
fasta,430.11,78.61,0.0,17.67,31763,12.23,0
fasta,415.06,77.77,0.0,16.96,30480,12.23,0
