Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
polynomial-evaluation,2.11,0.44,0.0,0.09,151,0.0,0
polynomial-evaluation,0.98,0.19,0.0,0.04,72,0.0,0
polynomial-evaluation,1.13,0.21,0.0,0.05,82,0.0,0
polynomial-evaluation,0.68,0.13,0.0,0.03,49,0.0,0
polynomial-evaluation,0.74,0.15,0.0,0.03,53,0.0,0
polynomial-evaluation,1.42,0.34,0.0,0.07,98,0.0,0
polynomial-evaluation,1.47,0.37,0.0,0.08,101,0.0,0
polynomial-evaluation,1.26,0.32,0.0,0.07,85,0.0,0
polynomial-evaluation,0.9,0.23,0.0,0.05,60,0.0,0
polynomial-evaluation,0.87,0.23,0.0,0.05,58,0.0,0
polynomial-evaluation,0.8,0.21,0.0,0.04,53,0.0,0
polynomial-evaluation,0.93,0.23,0.0,0.04,63,0.0,0
polynomial-evaluation,0.89,0.22,0.0,0.04,60,0.0,0
polynomial-evaluation,0.62,0.17,0.0,0.03,41,0.0,0
polynomial-evaluation,0.58,0.12,0.0,0.03,41,0.0,0
polynomial-evaluation,0.54,0.09,0.0,0.02,40,0.0,0
polynomial-evaluation,0.53,0.08,0.0,0.02,40,0.0,0
polynomial-evaluation,0.62,0.1,0.0,0.03,47,0.0,0
polynomial-evaluation,0.75,0.12,0.0,0.03,56,0.0,0
polynomial-evaluation,0.74,0.12,0.0,0.03,56,0.0,0
polynomial-evaluation,0.76,0.13,0.0,0.03,57,0.0,0
polynomial-evaluation,0.76,0.13,0.0,0.03,57,0.0,0
polynomial-evaluation,0.76,0.13,0.0,0.03,58,0.0,0
polynomial-evaluation,0.76,0.13,0.0,0.03,57,0.0,0
polynomial-evaluation,0.74,0.12,0.0,0.03,56,0.0,0
polynomial-evaluation,0.75,0.12,0.0,0.03,57,0.0,0
polynomial-evaluation,0.74,0.12,0.0,0.03,57,0.0,0
polynomial-evaluation,0.8,0.13,0.0,0.04,60,0.0,0
polynomial-evaluation,0.56,0.11,0.0,0.03,41,0.0,0
polynomial-evaluation,0.58,0.11,0.0,0.03,42,0.0,0
polynomial-evaluation,0.57,0.1,0.0,0.03,42,0.0,0
polynomial-evaluation,0.53,0.09,0.0,0.02,40,0.0,0
polynomial-evaluation,0.57,0.11,0.0,0.03,42,0.0,0
polynomial-evaluation,0.57,0.11,0.0,0.03,42,0.0,0
polynomial-evaluation,0.56,0.11,0.0,0.03,41,0.0,0
polynomial-evaluation,0.53,0.09,0.0,0.02,40,0.0,0
polynomial-evaluation,0.58,0.1,0.0,0.03,43,0.0,0
polynomial-evaluation,0.53,0.09,0.0,0.02,40,0.0,0
polynomial-evaluation,0.53,0.08,0.0,0.02,40,0.0,0
polynomial-evaluation,0.53,0.08,0.0,0.02,40,0.0,0
polynomial-evaluation,0.52,0.08,0.0,0.02,40,0.0,0
polynomial-evaluation,0.52,0.09,0.0,0.02,40,0.0,0
polynomial-evaluation,0.53,0.09,0.0,0.02,40,0.0,0
polynomial-evaluation,0.53,0.09,0.0,0.02,40,0.0,0
polynomial-evaluation,0.57,0.11,0.0,0.03,42,0.0,0
