Elapsed Time (ms);Package Energy (µJ);DRAM Energy (µJ);Temperature (C°);BenchmarkReturnValue
1769.686400000006;62392663;984006;56;
1769.8728999999585;62544761;984556;55.5;
1769.9183000000194;62578087;984495;55.5;
1770.080200000084;62606590;984555;56;
1769.6314000000712;62276635;984495;56;
1769.0261999999639;62408348;983945;56;
1770.2466000000713;62463158;985105;55.5;
1769.233899999992;62319909;983945;55;
1769.49860000005;62361290;983945;55.5;
1769.4684000000125;62449242;983945;56;
1769.4037000000244;62440697;984555;56;
1770.1217000000179;62335717;984495;56;
1769.8377999999793;62415978;984556;56;
1769.782899999991;62405357;984555;56;
1769.2275999999838;62528466;983945;56;
1770.1916999999667;62546288;984434;56;
1769.8027000000002;62486839;984556;56;
1770.4803000000538;62597008;985043;56;
1769.6319000000367;62563682;983946;55.5;
1769.5418000000063;62544884;984494;55;
1770.246199999936;62579247;984556;55.5;
1769.7449999999953;62598716;984494;56.5;
1770.1043000000063;62552453;984434;56.5;
1769.783999999985;62406334;984555;56;
1769.5246000000043;62471032;984495;56;
1769.4000999999698;62483116;983945;56;
1769.9601999999722;62541405;984556;56;
1769.6496000000043;62529686;984494;56;
1770.2382000000216;62524742;984495;56;
1770.0331000000006;62548241;984495;56;
1769.4932999999728;62506798;984006;56;
1770.1138999999966;62609398;984495;56.5;
1769.9002999999793;62570763;984494;56.5;
1769.4675999999745;62548607;984556;56;
1770.1155000000726;62560447;984494;56;
1769.9229999999516;62593163;984495;56;
1769.9349999999395;62530174;984494;56;
1770.22350000008;62517907;984495;56;
1769.7725000000792;62539696;984494;56;
1769.2284999999683;62615379;984495;56;
1770.0978999999352;62610070;984556;56;
1769.5174000000115;62495933;983945;56;
1769.5864999999758;62486413;984494;56;
1769.5058999999892;62451134;984556;55.5;
1769.2557999999262;62512962;983945;55;
1770.1781000000192;62536888;984556;55.5;
1770.0978999999352;62649559;984433;56;
1769.76529999997;62523034;984556;56;
1770.1363999999594;62531151;985105;56;
1769.8778000000166;62538475;983945;56;
1770.05979999993;62618248;984434;55.5;
1770.5187999999616;62593101;984555;55;
1769.7429000000702;62618858;984495;55.5;
1769.7606000000378;62611229;984556;56;
1770.392899999977;62548668;984494;56;
1769.6987000000663;62568627;984495;55.5;
1770.264000000083;62527550;985044;55.5;
1770.0298000000184;62586021;984494;56;
1769.6588999999221;62573143;983945;55.5;
1769.4766999999993;62584373;984495;55;
1769.905299999984;62579247;984556;55;
1769.6177000000607;62598533;984494;55;
1769.9011999999639;62588585;984495;55.5;
1770.2078999999212;62564903;984555;55.5;
1769.5833000000566;62552697;984495;55.5;
1770.0243999999948;62603904;984494;55.5;
1769.7493999999715;62575402;984556;55;
1769.8843000000343;62616173;984433;55;
1769.933699999936;62641441;984556;55.5;
1770.0169999999925;62620140;984495;56;
1769.675200000056;62569664;983945;56;
1769.8956999999937;62586692;984555;55.5;
1769.7249999999767;62603478;984495;55.5;
1770.2017999999225;62719932;985227;56;
1770.2841999999946;62601097;984494;56.5;
1769.0409999999683;62535790;984007;56;
1769.8011999999871;62519188;984556;56;
1768.3179999999702;62404382;983457;56;
1769.4064999999246;62597801;984494;56;
1769.015400000033;62382775;984006;56;
1760.2500999999465;60944668;979002;55.5;
1769.7597999999998;62552696;983945;55.5;
1769.7589000000153;62526512;985227;55.5;
1768.547499999986;62362938;983518;55.5;
1769.6530000000494;62562951;984494;56;
1770.4157999999588;62605003;985105;55;
1770.0546000000322;62624168;984922;55;
1769.923899999936;62598534;984555;55;
1770.2028999999166;62646934;985105;55.5;
1770.6175999999978;62679527;985044;55.5;
1770.839599999832;62654625;985105;55.5;
1769.7046999998856;62554161;984495;56;
1769.466800000053;62519188;984006;55.5;
1769.6944999999832;62574242;984494;55;
1769.9011999999639;62606834;984556;55.5;
1769.84309999994;62579979;983946;55.5;
1769.934699999867;62598717;984494;55;
1770.3543000000063;62582176;984556;55.5;
1769.6112999999896;62414025;984495;55.5;
1770.43889999995;62574669;985104;55;
1769.6842000000179;62596703;984495;55.5;
1769.6669000000693;62623497;984495;56;
1770.034200000111;62608055;984555;56;
1770.9405999998562;62614708;984860;56;
1769.0990999999922;62199121;984007;56;
1761.9840000001714;61758203;980710;55.5;
1766.7357000000775;62257470;982908;55.5;
1769.3226999999024;62566735;983945;56;
1770.1186999999918;62612022;985227;56;
1769.4603000001516;62555565;983945;55.5;
1769.839399999939;62642113;984617;55;
1769.3563000001013;62599205;984494;55.5;
1769.1907999999821;62564903;983946;56;
1770.1681999999564;62660851;985104;56;
1769.2236999999732;62577964;983946;56;
1769.7842999999411;62617089;984494;56;
1769.8825000000652;62611656;984495;56;
1769.941300000064;62629600;984494;55.5;
1769.689500000095;62567284;983945;55.5;
1770.5863000000827;62645164;984495;55.5;
1769.5400000000373;62600609;984555;55.5;
1769.940800000215;62627098;984495;56;
1770.0814999998547;62672752;985044;56;
