Elapsed Time (ms);Package Energy (µJ);DRAM Energy (µJ)
1;41625.9765625;610.3515625
0;0.0;0.0
1;45410.15625;610.3515625
0;39733.88671875;610.3515625
1;0.0;0.0
0;42297.36328125;549.31640625
1;0.0;0.0
1;44860.83984375;671.38671875
0;0.0;0.0
1;42663.57421875;549.31640625
1;51574.70703125;1037.59765625
1;45715.33203125;854.4921875
0;45532.2265625;793.45703125
1;0.0;0.0
1;49621.58203125;732.421875
1;46386.71875;610.3515625
0;44433.59375;610.3515625
1;0.0;0.0
1;43090.8203125;610.3515625
0;0.0;0.0
1;47241.2109375;671.38671875
0;0.0;0.0
1;0.0;0.0
0;40893.5546875;549.31640625
1;0.0;0.0
1;45898.4375;671.38671875
0;0.0;0.0
1;40161.1328125;549.31640625
0;41809.08203125;610.3515625
1;0.0;0.0
0;46691.89453125;610.3515625
1;0.0;0.0
1;44128.41796875;610.3515625
0;0.0;0.0
1;43823.2421875;610.3515625
0;40954.58984375;549.31640625
1;0.0;0.0
1;44189.453125;610.3515625
0;0.0;0.0
1;42297.36328125;610.3515625
0;0.0;0.0
1;46997.0703125;610.3515625
0;41992.1875;610.3515625
1;0.0;0.0
1;43212.890625;549.31640625
0;0.0;0.0
1;43701.171875;610.3515625
0;0.0;0.0
1;0.0;0.0
0;42236.328125;549.31640625
1;0.0;0.0
1;43457.03125;610.3515625
0;0.0;0.0
1;44799.8046875;671.38671875
0;42358.3984375;549.31640625
1;0.0;0.0
0;44555.6640625;610.3515625
1;0.0;0.0
1;42480.46875;549.31640625
0;0.0;0.0
1;44494.62890625;671.38671875
0;40649.4140625;549.31640625
1;0.0;0.0
1;45104.98046875;610.3515625
0;0.0;0.0
1;43151.85546875;610.3515625
0;40588.37890625;549.31640625
1;0.0;0.0
0;47973.6328125;610.3515625
1;0.0;0.0
1;42419.43359375;610.3515625
0;0.0;0.0
1;41992.1875;549.31640625
0;0.0;0.0
1;0.0;0.0
0;45166.015625;610.3515625
1;0.0;0.0
1;44128.41796875;610.3515625
0;0.0;0.0
1;43762.20703125;610.3515625
0;39184.5703125;549.31640625
1;0.0;0.0
0;42846.6796875;610.3515625
1;0.0;0.0
1;41381.8359375;610.3515625
0;0.0;0.0
1;0.0;0.0
0;43273.92578125;549.31640625
1;0.0;0.0
0;43701.171875;610.3515625
1;0.0;0.0
1;47302.24609375;610.3515625
0;0.0;0.0
1;43640.13671875;610.3515625
0;41259.765625;610.3515625
1;0.0;0.0
1;45043.9453125;610.3515625
0;0.0;0.0
1;41442.87109375;549.31640625
0;41442.87109375;610.3515625
1;0.0;0.0
0;45776.3671875;610.3515625
1;0.0;0.0
1;44311.5234375;549.31640625
0;0.0;0.0
1;43151.85546875;610.3515625
0;44677.734375;610.3515625
1;0.0;0.0
0;42785.64453125;610.3515625
1;0.0;0.0
1;46203.61328125;671.38671875
0;0.0;0.0
1;44738.76953125;610.3515625
0;0.0;0.0
1;43151.85546875;610.3515625
0;41992.1875;549.31640625
1;0.0;0.0
1;44372.55859375;610.3515625
0;0.0;0.0
1;45227.05078125;610.3515625
0;0.0;0.0
1;0.0;0.0
0;42175.29296875;610.3515625
1;0.0;0.0
1;42114.2578125;610.3515625
0;0.0;0.0
1;45898.4375;610.3515625
0;39123.53515625;549.31640625
1;0.0;0.0
0;43212.890625;610.3515625
1;0.0;0.0
1;47546.38671875;976.5625
0;0.0;0.0
1;55419.921875;976.5625
0;41748.046875;610.3515625
1;0.0;0.0
1;43518.06640625;610.3515625
0;0.0;0.0
1;43090.8203125;610.3515625
0;43762.20703125;610.3515625
1;0.0;0.0
0;48583.984375;793.45703125
1;0.0;0.0
1;46264.6484375;671.38671875
0;0.0;0.0
1;40588.37890625;549.31640625
0;47851.5625;610.3515625
1;0.0;0.0
1;44128.41796875;610.3515625
0;0.0;0.0
1;43579.1015625;610.3515625
0;0.0;0.0
1;46325.68359375;610.3515625
0;44433.59375;610.3515625
1;0.0;0.0
0;46813.96484375;610.3515625
1;0.0;0.0
1;43701.171875;610.3515625
0;0.0;0.0
1;41809.08203125;549.31640625
0;44555.6640625;610.3515625
1;0.0;0.0
1;45227.05078125;671.38671875
0;0.0;0.0
1;47241.2109375;610.3515625
0;0.0;0.0
1;0.0;0.0
0;46630.859375;549.31640625
1;0.0;0.0
1;52124.0234375;793.45703125
0;0.0;0.0
1;45104.98046875;671.38671875
0;42785.64453125;610.3515625
1;0.0;0.0
1;45837.40234375;610.3515625
0;0.0;0.0
1;44433.59375;610.3515625
0;0.0;0.0
1;47302.24609375;610.3515625
0;39978.02734375;549.31640625
1;0.0;0.0
0;49133.30078125;610.3515625
1;0.0;0.0
1;44433.59375;610.3515625
0;0.0;0.0
1;47180.17578125;610.3515625
0;39367.67578125;549.31640625
1;0.0;0.0
0;44677.734375;610.3515625
1;0.0;0.0
1;45959.47265625;610.3515625
0;0.0;0.0
1;0.0;0.0
0;45410.15625;610.3515625
1;0.0;0.0
0;48645.01953125;610.3515625
1;0.0;0.0
1;42785.64453125;671.38671875
0;0.0;0.0
1;45776.3671875;610.3515625
0;0.0;0.0
1;0.0;0.0
0;48339.84375;549.31640625
1;0.0;0.0
1;44433.59375;610.3515625
0;0.0;0.0
1;42785.64453125;610.3515625
0;42846.6796875;549.31640625
1;0.0;0.0
0;51757.8125;793.45703125
1;0.0;0.0
1;46997.0703125;610.3515625
0;0.0;0.0
1;42053.22265625;610.3515625
0;0.0;0.0
1;44921.875;549.31640625
0;48034.66796875;610.3515625
1;0.0;0.0
1;41748.046875;610.3515625
0;0.0;0.0
1;46752.9296875;610.3515625
0;42541.50390625;549.31640625
1;0.0;0.0
0;44433.59375;610.3515625
1;0.0;0.0
1;45104.98046875;610.3515625
0;0.0;0.0
1;41870.1171875;610.3515625
0;42419.43359375;549.31640625
1;0.0;0.0
0;49804.6875;671.38671875
1;0.0;0.0
1;41748.046875;549.31640625
0;0.0;0.0
1;46569.82421875;610.3515625
0;44311.5234375;610.3515625
1;0.0;0.0
0;47058.10546875;610.3515625
1;0.0;0.0
1;43701.171875;610.3515625
0;0.0;0.0
1;42480.46875;610.3515625
0;39184.5703125;549.31640625
1;0.0;0.0
1;41442.87109375;671.38671875
0;0.0;0.0
1;46142.578125;610.3515625
0;44799.8046875;549.31640625
1;0.0;0.0
0;43823.2421875;610.3515625
1;0.0;0.0
1;47058.10546875;732.421875
0;0.0;0.0
1;48217.7734375;732.421875
0;42114.2578125;610.3515625
1;0.0;0.0
0;46997.0703125;610.3515625
1;0.0;0.0
1;45349.12109375;610.3515625
0;0.0;0.0
1;43029.78515625;610.3515625
0;42480.46875;549.31640625
1;0.0;0.0
0;44982.91015625;610.3515625
1;0.0;0.0
1;46325.68359375;610.3515625
0;0.0;0.0
1;41992.1875;610.3515625
0;43762.20703125;610.3515625
1;0.0;0.0
0;42541.50390625;549.31640625
1;0.0;0.0
1;43701.171875;610.3515625
0;0.0;0.0
1;46691.89453125;671.38671875
0;41809.08203125;549.31640625
1;0.0;0.0
0;43762.20703125;610.3515625
1;0.0;0.0
1;46142.578125;610.3515625
0;0.0;0.0
1;42907.71484375;610.3515625
