Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
spectral-norm,12.31,11.19,0.0,0.06,106,2.37,0
spectral-norm,12.46,11.22,0.0,0.06,105,2.37,0
spectral-norm,12.36,11.28,0.0,0.06,106,2.37,0
spectral-norm,12.49,11.27,0.0,0.06,105,2.37,0
spectral-norm,12.34,11.24,0.0,0.06,106,2.37,0
spectral-norm,12.36,11.25,0.0,0.06,105,2.37,0
spectral-norm,12.49,11.27,0.0,0.06,106,2.37,0
spectral-norm,12.37,11.29,0.0,0.06,106,2.37,0
spectral-norm,12.5,11.29,0.0,0.06,105,2.37,0
spectral-norm,12.37,11.25,0.0,0.06,106,2.37,0
