Elapsed Time (ms);Package Energy (µJ);DRAM Energy (µJ)
1457;99171813.96484375;830261.23046875
853;64309692.3828125;493408.203125
853;64572326.66015625;494262.6953125
961;68535339.35546875;554443.359375
861;64600158.69140625;497253.41796875
859;64183776.85546875;500549.31640625
855;64080017.08984375;494873.046875
853;63064941.40625;491638.18359375
898;58138977.05078125;517272.94921875
894;58012634.27734375;514465.33203125
884;58093994.140625;510925.29296875
868;55697875.9765625;512023.92578125
1344;72568664.55078125;775512.6953125
953;67143798.828125;558654.78515625
837;63663513.18359375;492126.46484375
870;56528686.5234375;512634.27734375
836;54927429.19921875;491455.078125
874;56145996.09375;513916.015625
881;56822204.58984375;516479.4921875
870;57174255.37109375;510131.8359375
874;56214111.328125;513732.91015625
871;57111572.265625;511718.75
873;56099914.55078125;514587.40234375
875;57037414.55078125;513122.55859375
876;56945739.74609375;514709.47265625
872;56415832.51953125;511901.85546875
878;56680175.78125;514831.54296875
873;57233764.6484375;509399.4140625
861;55671325.68359375;507507.32421875
876;57181396.484375;514831.54296875
882;56965576.171875;519226.07421875
870;56437866.2109375;510803.22265625
871;56493103.02734375;512023.92578125
865;55484802.24609375;507141.11328125
852;55140380.859375;502929.6875
864;55928649.90234375;507385.25390625
866;57606323.2421875;508544.921875
872;56304687.5;511718.75
874;56750061.03515625;513305.6640625
878;56702636.71875;514648.4375
856;56181579.58984375;504394.53125
871;56376770.01953125;510986.328125
871;56847778.3203125;511230.46875
883;56522338.8671875;518005.37109375
880;57440734.86328125;517089.84375
1292;71408142.08984375;747863.76953125
838;63356384.27734375;492736.81640625
860;59591003.41796875;505920.41015625
869;56412231.4453125;510681.15234375
871;56649597.16796875;511108.3984375
874;56662841.796875;513000.48828125
870;56202697.75390625;513000.48828125
873;56911376.953125;512512.20703125
881;56538391.11328125;516662.59765625
875;57451354.98046875;513488.76953125
873;56787780.76171875;512451.171875
882;56935729.98046875;517333.984375
852;54162048.33984375;502624.51171875
859;55618713.37890625;505249.0234375
860;55999572.75390625;506469.7265625
868;57845336.9140625;511169.43359375
871;56555419.921875;511657.71484375
874;56598510.7421875;512878.41796875
865;55971313.4765625;509948.73046875
886;57284301.7578125;519470.21484375
869;56936950.68359375;510070.80078125
873;56634460.44921875;512145.99609375
873;56133422.8515625;512268.06640625
870;56500976.5625;511169.43359375
856;55852294.921875;504699.70703125
879;56915649.4140625;515502.9296875
871;57084716.796875;511047.36328125
880;56394226.07421875;516296.38671875
868;56612365.72265625;509704.58984375
871;56928161.62109375;510742.1875
861;55463317.87109375;507751.46484375
870;56456909.1796875;511047.36328125
880;57264282.2265625;516357.421875
877;56975646.97265625;514221.19140625
877;57108398.4375;515075.68359375
875;56773010.25390625;513488.76953125
857;55680480.95703125;504882.8125
873;56310974.12109375;511474.609375
872;56681579.58984375;511718.75
869;56390014.6484375;510559.08203125
878;57237487.79296875;515258.7890625
873;56987976.07421875;512451.171875
872;56028625.48828125;513366.69921875
869;56313720.703125;510375.9765625
869;57111389.16015625;509948.73046875
874;56704650.87890625;513671.875
873;56675720.21484375;512390.13671875
875;56946411.1328125;513671.875
861;56156738.28125;507690.4296875
878;56632019.04296875;514587.40234375
872;56194396.97265625;511718.75
872;56587707.51953125;512145.99609375
870;57132995.60546875;511291.50390625
873;56544799.8046875;512451.171875
860;55635375.9765625;507202.1484375
878;57106994.62890625;514343.26171875
873;56753662.109375;512268.06640625
879;56486816.40625;516845.703125
870;57193420.41015625;510620.1171875
875;56453979.4921875;513488.76953125
862;56043273.92578125;507690.4296875
875;57209045.41015625;513793.9453125
875;56712280.2734375;514038.0859375
874;56399414.0625;513122.55859375
871;56654052.734375;511413.57421875
886;57119689.94140625;519348.14453125
858;56036376.953125;506896.97265625
878;56582519.53125;514526.3671875
869;56792907.71484375;510864.2578125
873;57078796.38671875;513183.59375
867;54484802.24609375;509216.30859375
860;55989746.09375;505615.234375
850;55297180.17578125;502136.23046875
869;57948608.3984375;509643.5546875
872;56612609.86328125;511779.78515625
873;56329956.0546875;512451.171875
871;56732360.83984375;511657.71484375
872;56985778.80859375;511901.85546875
864;55766601.5625;510375.9765625
872;56803222.65625;511596.6796875
874;55680786.1328125;514099.12109375
872;57595825.1953125;511840.8203125
875;56946044.921875;514526.3671875
874;56327697.75390625;513732.91015625
858;54608520.5078125;506103.515625
866;57378112.79296875;508239.74609375
872;56975708.0078125;512084.9609375
1346;72683044.43359375;776672.36328125
838;64048767.08984375;492858.88671875
858;60032836.9140625;505920.41015625
875;56754028.3203125;513488.76953125
878;56353759.765625;516113.28125
