Elapsed Time (ms);Package Energy (µJ);DRAM Energy (µJ)
1016;86977722.16796875;586242.67578125
849;66304748.53515625;493225.09765625
1220;79948547.36328125;698608.3984375
1030;73322204.58984375;592773.4375
851;67365661.62109375;492797.8515625
830;64191101.07421875;487426.7578125
857;60166809.08203125;507263.18359375
875;56782836.9140625;516174.31640625
875;57539428.7109375;514709.47265625
878;56176025.390625;516235.3515625
877;56351196.2890625;515930.17578125
873;57214416.50390625;515380.859375
873;56954284.66796875;514160.15625
876;56536987.3046875;516357.421875
876;56805419.921875;514770.5078125
874;56654418.9453125;514648.4375
879;56512939.453125;513610.83984375
857;56285949.70703125;506225.5859375
875;57358703.61328125;515563.96484375
878;57125976.5625;515991.2109375
877;56675598.14453125;516418.45703125
878;56855163.57421875;515747.0703125
878;56945800.78125;515808.10546875
866;56336303.7109375;511962.890625
878;56321228.02734375;516113.28125
872;56755981.4453125;512451.171875
874;57426391.6015625;514038.0859375
878;57220153.80859375;516357.421875
880;56984252.9296875;518005.37109375
868;57279724.12109375;513305.6640625
883;56638122.55859375;521362.3046875
880;58007568.359375;518005.37109375
884;55891601.5625;519531.25
877;56254211.42578125;516296.38671875
874;57698059.08203125;514892.578125
867;55940246.58203125;511657.71484375
877;56866210.9375;514953.61328125
877;56499389.6484375;515747.0703125
875;57734680.17578125;515197.75390625
877;56987548.828125;515808.10546875
879;56904052.734375;516296.38671875
867;56775207.51953125;511535.64453125
881;57693603.515625;517761.23046875
884;56943420.41015625;519714.35546875
883;56456237.79296875;518798.828125
876;56760070.80078125;515258.7890625
877;56700256.34765625;515686.03515625
863;56324584.9609375;510131.8359375
878;56896667.48046875;516296.38671875
876;56753173.828125;515380.859375
875;56306884.765625;514587.40234375
872;57021850.5859375;513305.6640625
874;56780883.7890625;513183.59375
863;57091308.59375;509765.625
880;58065917.96875;518005.37109375
883;56217651.3671875;518615.72265625
880;56786437.98828125;517272.94921875
878;56512023.92578125;516540.52734375
875;56476257.32421875;513488.76953125
1304;72811340.33203125;756042.48046875
853;66771301.26953125;502746.58203125
870;58358215.33203125;510498.046875
878;56495788.57421875;516479.4921875
878;58367004.39453125;516296.38671875
879;56022888.18359375;520751.953125
881;56718139.6484375;518798.828125
876;56071166.9921875;515563.96484375
872;56473266.6015625;512695.3125
873;57640441.89453125;513488.76953125
876;56762695.3125;515197.75390625
871;56424682.6171875;515136.71875
990;61320556.640625;577331.54296875
958;63338378.90625;560058.59375
869;58807617.1875;512573.2421875
877;56604614.2578125;515808.10546875
952;58706909.1796875;559753.41796875
863;59573425.29296875;508117.67578125
878;57505187.98828125;515930.17578125
880;56513793.9453125;517456.0546875
880;56875000.0;518310.546875
876;56529663.0859375;515319.82421875
848;56553588.8671875;500244.140625
881;56760803.22265625;518127.44140625
879;57021423.33984375;516967.7734375
880;57353027.34375;517395.01953125
880;57024719.23828125;517333.984375
880;55537048.33984375;518310.546875
872;57047180.17578125;514892.578125
877;57325683.59375;515869.140625
879;57432373.046875;516845.703125
881;57176696.77734375;518676.7578125
877;56047668.45703125;516052.24609375
875;56562744.140625;514709.47265625
863;57046569.82421875;508850.09765625
883;56341552.734375;518859.86328125
873;57080871.58203125;514709.47265625
876;57213989.2578125;515258.7890625
879;57234680.17578125;516357.421875
879;56955017.08984375;518005.37109375
865;56929016.11328125;510620.1171875
882;57468566.89453125;518615.72265625
882;56849060.05859375;518615.72265625
984;61374633.7890625;574218.75
869;58984375.0;511962.890625
882;57346862.79296875;518920.8984375
869;56718688.96484375;513427.734375
888;57537475.5859375;523071.2890625
1399;74750610.3515625;805725.09765625
831;65736083.984375;488525.390625
860;59465820.3125;506469.7265625
844;55755432.12890625;496276.85546875
883;57404541.015625;519592.28515625
903;57493835.44921875;530761.71875
879;57092224.12109375;516174.31640625
880;57744873.046875;517517.08984375
882;56518371.58203125;518493.65234375
870;56809509.27734375;514221.19140625
880;57985900.87890625;517089.84375
883;56384155.2734375;519104.00390625
880;56448913.57421875;516540.52734375
879;57335998.53515625;517639.16015625
879;56952453.61328125;517272.94921875
865;56102722.16796875;511474.609375
1123;66187988.28125;652954.1015625
1330;79835693.359375;768371.58203125
844;66294921.875;496826.171875
868;59842773.4375;510803.22265625
875;55563903.80859375;516906.73828125
878;56780273.4375;517028.80859375
880;57075988.76953125;517211.9140625
878;57278503.41796875;516296.38671875
879;56690734.86328125;516967.7734375
879;57002502.44140625;517028.80859375
866;56311950.68359375;511718.75
880;56546447.75390625;517333.984375
875;56841491.69921875;515197.75390625
877;57423889.16015625;515686.03515625
878;57284606.93359375;516296.38671875
881;56659545.8984375;518432.6171875
973;60829833.984375;572570.80078125
871;59398681.640625;512512.20703125
875;57103820.80078125;513488.76953125
880;55522094.7265625;516784.66796875
873;56996948.2421875;513122.55859375
966;60085083.0078125;567260.7421875
848;58215942.3828125;499633.7890625
877;57544250.48828125;516113.28125
880;57078308.10546875;517089.84375
877;57094055.17578125;515991.2109375
879;56034973.14453125;517333.984375
876;56810119.62890625;515075.68359375
862;55764587.40234375;509765.625
986;61308166.50390625;575561.5234375
863;58959045.41015625;509094.23828125
874;56892822.265625;513610.83984375
877;56964233.3984375;516662.59765625
876;57984313.96484375;515563.96484375
867;55515075.68359375;512695.3125
879;56946960.44921875;516357.421875
1388;75541748.046875;801635.7421875
832;65976867.67578125;490356.4453125
865;59169738.76953125;509216.30859375
850;55737365.72265625;501525.87890625
918;58381713.8671875;539184.5703125
876;57874938.96484375;515686.03515625
881;57667236.328125;517395.01953125
891;57342041.015625;526184.08203125
882;57167724.609375;518188.4765625
867;55650634.765625;510314.94140625
875;57461669.921875;514343.26171875
881;56807373.046875;516113.28125
880;57301086.42578125;518005.37109375
880;57827026.3671875;517211.9140625
883;55713317.87109375;520080.56640625
865;56190063.4765625;510803.22265625
878;57998474.12109375;516601.5625
881;57543945.3125;518249.51171875
883;57465698.2421875;519226.07421875
885;55957092.28515625;521423.33984375
879;57800720.21484375;517456.0546875
1355;73981018.06640625;784484.86328125
1286;81224548.33984375;743957.51953125
836;64492553.7109375;493103.02734375
855;60887939.453125;503051.7578125
879;57980834.9609375;517456.0546875
868;56494445.80078125;512695.3125
881;56654846.19140625;518249.51171875
880;57895996.09375;519531.25
1004;61697692.87109375;586425.78125
956;62395324.70703125;559326.171875
871;57533020.01953125;515075.68359375
874;57948974.609375;513732.91015625
877;56201721.19140625;515319.82421875
877;56451843.26171875;515808.10546875
875;57984069.82421875;514038.0859375
880;56905151.3671875;517517.08984375
852;55159729.00390625;502929.6875
879;57801818.84765625;517761.23046875
883;55971496.58203125;520385.7421875
878;57268615.72265625;517333.984375
876;57128967.28515625;515563.96484375
878;57213439.94140625;517333.984375
876;57721923.828125;518127.44140625
883;56843261.71875;519714.35546875
882;56083679.19921875;519165.0390625
875;56886962.890625;514770.5078125
876;56738098.14453125;515075.68359375
875;57730895.99609375;515197.75390625
874;56727355.95703125;517639.16015625
879;56644958.49609375;515869.140625
1098;65357543.9453125;637939.453125
850;60844970.703125;499938.96484375
872;57509460.44921875;512084.9609375
870;56694030.76171875;513366.69921875
867;56435119.62890625;509277.34375
882;57040588.37890625;519042.96875
880;56456604.00390625;518005.37109375
879;56270996.09375;517150.87890625
875;58083374.0234375;515869.140625
988;61405395.5078125;576232.91015625
858;58657043.45703125;507690.4296875
880;57106323.2421875;518127.44140625
881;57140258.7890625;519165.0390625
883;55899291.9921875;519714.35546875
877;57515686.03515625;516418.45703125
879;57178527.83203125;517639.16015625
865;55065063.4765625;510986.328125
880;58401611.328125;519226.07421875
879;57208862.3046875;516479.4921875
877;56668762.20703125;515075.68359375
878;57322143.5546875;516357.421875
978;61308715.8203125;570373.53515625
951;61515686.03515625;558654.78515625
870;58237548.828125;513000.48828125
875;56929077.1484375;515686.03515625
877;57492797.8515625;516113.28125
878;57622497.55859375;516662.59765625
883;57154418.9453125;518981.93359375
869;55977294.921875;513977.05078125
880;56617980.95703125;517700.1953125
883;56134948.73046875;518920.8984375
870;57044006.34765625;512634.27734375
1499;80999450.68359375;861938.4765625
1323;80800598.14453125;768310.546875
1388;82883728.02734375;800781.25
842;65416381.8359375;498474.12109375
835;65586120.60546875;491882.32421875
855;61794677.734375;503173.828125
867;55247802.734375;511230.46875
878;57798278.80859375;515869.140625
883;57832763.671875;520263.671875
886;57199279.78515625;520507.8125
885;56970275.87890625;520751.953125
881;56475036.62109375;518554.6875
865;55650146.484375;511108.3984375
876;56700683.59375;515808.10546875
876;57279846.19140625;515258.7890625
879;56711914.0625;517578.125
1373;75376647.94921875;792236.328125
923;68868103.02734375;544250.48828125
854;61759826.66015625;503295.8984375
881;56707031.25;519165.0390625
890;58422790.52734375;525390.625
881;56612915.0390625;517578.125
881;56500915.52734375;517761.23046875
864;56146728.515625;509582.51953125
876;57830200.1953125;515502.9296875
882;55612731.93359375;518615.72265625
