Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
division-loop,64.41,44.43,0.0,1.0,1803.78,0.0,0
division-loop,64.29,44.35,0.0,1.0,1801.0,0.0,0
division-loop,62.92,43.2,0.0,0.99,1780.75,0.0,0
division-loop,64.36,44.4,0.0,1.0,1801.59,0.0,0
division-loop,62.47,42.75,0.0,0.99,1782.35,0.0,0
division-loop,64.29,44.33,0.0,1.0,1800.58,0.0,0
division-loop,64.34,44.37,0.0,1.0,1802.85,0.0,0
division-loop,64.36,44.4,0.0,1.0,1801.68,0.0,0
division-loop,64.41,44.49,0.0,1.0,1801.62,0.0,0
division-loop,63.93,44.03,0.0,1.0,1800.86,0.0,0
