Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
division-loop,85.82,58.38,0,1.39,2478.67,0.0,0
division-loop,84.31,57.32,0,1.36,2437.71,0.0,0
division-loop,84.34,57.31,0,1.36,2439.21,0.0,0
division-loop,84.26,57.24,0,1.36,2439.02,0.0,0
division-loop,84.35,57.33,0,1.36,2438.14,0.0,0
division-loop,84.32,57.35,0,1.36,2439.71,0.0,0
division-loop,84.3,57.28,0,1.36,2440.62,0.0,0
division-loop,84.27,57.23,0,1.36,2440.32,0.0,0
division-loop,84.37,57.31,0,1.36,2442.08,0.0,0
division-loop,84.32,57.3,0,1.36,2438.0,0.0,0
division-loop,85.82,58.38,0,1.39,2478.67,0.0,0
division-loop,84.31,57.32,0,1.36,2437.71,0.0,0
division-loop,84.34,57.31,0,1.36,2439.21,0.0,0
division-loop,84.26,57.24,0,1.36,2439.02,0.0,0
division-loop,84.35,57.33,0,1.36,2438.14,0.0,0
division-loop,84.32,57.35,0,1.36,2439.71,0.0,0
division-loop,84.3,57.28,0,1.36,2440.62,0.0,0
division-loop,84.27,57.23,0,1.36,2440.32,0.0,0
division-loop,84.37,57.31,0,1.36,2442.08,0.0,0
division-loop,84.32,57.3,0,1.36,2438.0,0.0,0
division-loop,85.82,58.38,0,1.39,2478.67,0.0,0
division-loop,84.31,57.32,0,1.36,2437.71,0.0,0
division-loop,84.34,57.31,0,1.36,2439.21,0.0,0
division-loop,84.26,57.24,0,1.36,2439.02,0.0,0
division-loop,84.35,57.33,0,1.36,2438.14,0.0,0
division-loop,84.32,57.35,0,1.36,2439.71,0.0,0
division-loop,84.3,57.28,0,1.36,2440.62,0.0,0
division-loop,84.27,57.23,0,1.36,2440.32,0.0,0
division-loop,84.37,57.31,0,1.36,2442.08,0.0,0
division-loop,84.32,57.3,0,1.36,2438.0,0.0,0
division-loop,85.82,58.38,0,1.39,2478.67,0.0,0
division-loop,84.31,57.32,0,1.36,2437.71,0.0,0
division-loop,84.34,57.31,0,1.36,2439.21,0.0,0
division-loop,84.26,57.24,0,1.36,2439.02,0.0,0
division-loop,84.35,57.33,0,1.36,2438.14,0.0,0
division-loop,84.32,57.35,0,1.36,2439.71,0.0,0
division-loop,84.3,57.28,0,1.36,2440.62,0.0,0
division-loop,84.27,57.23,0,1.36,2440.32,0.0,0
division-loop,84.37,57.31,0,1.36,2442.08,0.0,0
division-loop,84.32,57.3,0,1.36,2438.0,0.0,0
division-loop,85.82,58.38,0,1.39,2478.67,0.0,0
division-loop,84.31,57.32,0,1.36,2437.71,0.0,0
division-loop,84.34,57.31,0,1.36,2439.21,0.0,0
division-loop,84.26,57.24,0,1.36,2439.02,0.0,0
division-loop,84.35,57.33,0,1.36,2438.14,0.0,0
division-loop,84.32,57.35,0,1.36,2439.71,0.0,0
division-loop,84.3,57.28,0,1.36,2440.62,0.0,0
division-loop,84.27,57.23,0,1.36,2440.32,0.0,0
division-loop,84.37,57.31,0,1.36,2442.08,0.0,0
division-loop,84.32,57.3,0,1.36,2438.0,0.0,0
