Elapsed Time (ms);Package Energy (µJ);DRAM Energy (µJ);Temperature (C°);BenchmarkReturnValue
3.4851678834561804E-20;0;0;57;
3.4916730964894605E-20;2.9149859609445272E-15;3.642919299551295E-17;57;
3.506851926905378E-20;3.2160689042437518E-15;3.3068166260807885E-17;57;
3.496552006265653E-20;0;0;57;
3.501430916041846E-20;2.8884772178272566E-15;3.6374982886888674E-17;57;
3.516067645370424E-20;2.8124204354273985E-15;3.642919299551295E-17;57;
3.564314642045011E-20;0;0;57.5;
4.1476154108437035E-20;3.0406992028442215E-15;4.629543276513104E-17;58;
3.510104533422018E-20;3.0406992028442215E-15;3.973600962159374E-17;57.5;
3.493299399749013E-20;0;0;57;
3.4970941073529925E-20;0;3.3068166260807885E-17;57;
3.49546780409344E-20;2.9414404939531735E-15;3.6374982886888674E-17;57;
3.49872041061008E-20;0;0;57;
3.4922151975768E-20;2.9381336773270927E-15;3.642919299551295E-17;57;
3.510104533422018E-20;3.3153276131347997E-15;3.968179951296946E-17;57;
3.486794186713268E-20;0;0;57;
3.510646634506892E-20;2.95141515394004E-15;3.642919299551295E-17;57;
3.490046793229908E-20;2.799138958814451E-15;3.6374982886888674E-17;57;
3.492757298661674E-20;0;0;57;
3.4916730964894605E-20;2.9811765035747673E-15;3.3068166260807885E-17;57;
3.499262511697419E-20;3.133344278483108E-15;3.973600962159374E-17;57;
3.486794186713268E-20;0;0;57;
3.4835415801941626E-20;2.9116791443184464E-15;3.3068166260807885E-17;57;
3.5063098258180385E-20;2.9844291100922238E-15;3.6374982886888674E-17;57;
3.520404454059277E-20;0;0;57;
3.483541580196628E-20;3.03408556959206E-15;3.973600962159374E-17;57;
3.5269096670950225E-20;2.984483320200848E-15;3.6374982886888674E-17;57;
3.493841500833887E-20;0;0;57;
3.4797468725926485E-20;3.0076310365834136E-15;3.642919299551295E-17;57;
3.4949257030061006E-20;2.865329501444691E-15;3.3068166260807885E-17;57;
3.499804612782293E-20;0;0;57;
3.486252085628394E-20;3.017551486461656E-15;3.968179951296946E-17;58;
3.5144413421133364E-20;0;0;57.5;
3.4938415008363524E-20;0;0;57;
3.4949257030061006E-20;3.0804352124658152E-15;3.6374982886888674E-17;57;
3.487878388885481E-20;0;0;57;
3.480831074764862E-20;0;0;57;
3.509562432337144E-20;3.060540102600706E-15;3.968179951296946E-17;57.5;
3.523114959491043E-20;0;0;57.5;
3.487336287800607E-20;0;3.6374982886888674E-17;57;
3.502515118214059E-20;3.053980679457169E-15;3.973600962159374E-17;57.5;
3.485167883453715E-20;0;0;57.5;
3.489504692145034E-20;3.130037461857027E-15;3.6374982886888674E-17;57;
3.39572120422516E-20;2.6932666166712416E-15;3.312237636943216E-17;57;
3.502515118214059E-20;0;0;57;
3.493299399749013E-20;3.328609089747747E-15;4.298861613905025E-17;57;
3.493299399746548E-20;3.030778752965979E-15;3.3068166260807885E-17;57;
3.490588894317247E-20;0;0;57;
4.2153780466230614E-20;2.9712018435879006E-15;4.3042826247674526E-17;57;
3.486794186713268E-20;2.822340885305641E-15;3.6374982886888674E-17;57;
3.5209465551466165E-20;0;0;57;
3.501430916041846E-20;3.1201170119787847E-15;3.642919299551295E-17;57;
3.487336287800607E-20;2.931520044074931E-15;3.6374982886888674E-17;57;
3.4878783888879464E-20;0;0;57;
3.516067645370424E-20;3.017551486461656E-15;3.968179951296946E-17;57;
3.3913843955338414E-20;2.885170401201176E-15;3.312237636943216E-17;57;
3.351268915152087E-20;0;0;57;
3.531788576871215E-20;4.020113235359002E-15;5.62158826433734E-17;57;
4.6393010960644835E-20;3.848050350585552E-15;4.3042826247674526E-17;57.5;
3.486794186713268E-20;3.7288965318293954E-15;3.6374982886888674E-17;58;
5.225854471379816E-20;0;4.3042826247674526E-17;58;
3.47215745738469E-20;0;0;58;
3.485167883453715E-20;3.910879866481087E-15;3.968179951296946E-17;58;
3.4623996378323046E-20;0;0;58;
3.477578468248222E-20;0;0;58;
3.47215745738469E-20;4.020113235359002E-15;3.968179951296946E-17;58;
3.458604930228325E-20;0;0;58;
3.4537260204521326E-20;0;3.968179951296946E-17;58;
3.4835415801941626E-20;3.9902976756156505E-15;3.973600962159374E-17;58;
3.458604930228325E-20;0;0;58;
3.44234189764266E-20;3.900959416602845E-15;3.968179951296946E-17;58;
3.463483840004518E-20;3.884479543581065E-15;3.642919299551295E-17;58;
3.469446951952924E-20;0;0;58;
3.482457378021949E-20;3.874504883594199E-15;3.6374982886888674E-17;58;
3.5041414214711466E-20;4.221883259658554E-15;3.968179951296946E-17;58;
3.4737837606417773E-20;0;0;58;
3.4645680421791965E-20;4.106144677745727E-15;3.973600962159374E-17;58;
3.4558944247965593E-20;3.709055632072911E-15;3.6374982886888674E-17;58;
3.455352323711685E-20;0;0;58.5;
3.490046793229908E-20;3.9902976756156505E-15;3.973600962159374E-17;59;
3.46890485086805E-20;3.884425333472441E-15;3.6374982886888674E-17;59;
3.484625782366376E-20;0;0;59;
3.448847110678405E-20;3.88111851684636E-15;3.968179951296946E-17;59;
3.4558944247990245E-20;0;0;59;
3.471615356299816E-20;0;0;59;
3.4450524030719606E-20;3.785166624581393E-15;3.6374982886888674E-17;59;
3.4710732552124766E-20;0;0;59.5;
3.460773334575217E-20;0;0;60;
3.47215745738469E-20;3.7620189081988276E-15;3.6374982886888674E-17;60;
4.1573732303936236E-20;3.5502742239124085E-15;4.629543276513104E-17;59;
3.334463781479082E-20;0;0;58;
3.430957774830722E-20;3.093608268861514E-15;3.642919299551295E-17;58;
3.451557616107706E-20;0;0;58;
3.4304156737433827E-20;0;0;58;
