Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
binary-trees,152.26,133.23,0.0,5.37,1566,131.25,0
binary-trees,153.33,134.13,0.0,5.43,1577,131.25,0
binary-trees,155.07,135.78,0.0,5.42,1584,131.25,0
binary-trees,148.47,129.55,0.0,5.35,1554,131.25,0
binary-trees,149.18,130.12,0.0,5.38,1569,131.25,0
binary-trees,151.81,132.8,0.0,5.37,1564,131.25,0
