Elapsed Time (ms),Package Energy (µJ),DRAM Energy (µJ),Temperature (C°),,,,
2309.984781,95380000,1290000,9.16666666666667,2.309984781,95.38,1.29,110
2312.24014,95360000,1290000,9.33333333333333,2.31224014,95.36,1.29,112
2308.791473,96920000,1290000,18.75,2.308791473,96.92,1.29,225
2310.371379,95470000,1290000,8.83333333333333,2.310371379,95.47,1.29,106
2309.607225,95970000,1290000,18.8333333333333,2.309607225,95.97,1.29,226
2310.549456,95540000,1290000,18.8333333333333,2.310549456,95.54,1.29,226
2308.768316,96260000,1290000,12.6666666666667,2.308768316,96.26,1.29,152
2311.711333,95450000,1290000,18.75,2.311711333,95.45,1.29,225
2309.68366,95660000,1290000,18.6666666666667,2.30968366,95.66,1.29,224
2312.500993,97110000,1290000,17.6666666666667,2.312500993,97.11,1.29,212
2314.368552,96940000,1290000,17.1666666666667,2.314368552,96.94,1.29,206
2312.792949,96690000,1290000,27.6666666666667,2.312792949,96.69,1.29,332
2310.227097,96450000,1290000,27.6666666666667,2.310227097,96.45,1.29,332
2311.073795,95680000,1290000,18.1666666666667,2.311073795,95.68,1.29,218
2310.28118,96250000,1290000,17.1666666666667,2.31028118,96.25,1.29,206
2312.165715,97260000,1290000,16.9166666666667,2.312165715,97.26,1.29,203
2327.945292,96450000,1300000,18.0833333333333,2.327945292,96.45,1.3,217
2311.415585,95930000,1290000,17.5,2.311415585,95.93,1.29,210
2309.626345,96440000,1290000,16.5,2.309626345,96.44,1.29,198
2373.16116,98160000,1320000,17.6666666666667,2.37316116,98.16,1.32,212
2310.519659,97540000,1290000,27.1666666666667,2.310519659,97.54,1.29,326
2319.979847,96050000,1290000,17.5833333333333,2.319979847,96.05,1.29,211
2308.586795,95590000,1290000,17.5,2.308586795,95.59,1.29,210
2310.763426,98200000,1290000,26.8333333333333,2.310763426,98.2,1.29,322
2311.152777,96910000,1290000,17,2.311152777,96.91,1.29,204
2307.673153,97610000,1280000,16,2.307673153,97.61,1.28,192
2308.567747,95530000,1290000,17.3333333333333,2.308567747,95.53,1.29,208
2310.539103,96480000,1290000,47.6666666666667,2.310539103,96.48,1.29,572
2308.688228,95550000,1290000,17.1666666666667,2.308688228,95.55,1.29,206
2308.694272,95650000,1290000,16.8333333333333,2.308694272,95.65,1.29,202
2310.644037,95950000,1290000,16.6666666666667,2.310644037,95.95,1.29,200
2309.826071,96020000,1290000,17.0833333333333,2.309826071,96.02,1.29,205
2310.431977,97920000,1290000,26.3333333333333,2.310431977,97.92,1.29,316
2309.880653,98170000,1290000,31.9166666666667,2.309880653,98.17,1.29,383
2310.908057,98300000,1290000,26.5833333333333,2.310908057,98.3,1.29,319
2311.650647,97850000,1290000,16.6666666666667,2.311650647,97.85,1.29,200
2309.034818,98260000,1290000,15.6666666666667,2.309034818,98.26,1.29,188
2311.155893,96380000,1290000,16.75,2.311155893,96.38,1.29,201
2310.373453,98130000,1290000,47.3333333333333,2.310373453,98.13,1.29,568
2310.442461,96670000,1290000,16.6666666666667,2.310442461,96.67,1.29,200
2309.515677,97600000,1290000,47.5,2.309515677,97.6,1.29,570
2295.43816,95470000,1280000,31.9166666666667,2.29543816,95.47,1.28,383
2309.706429,95790000,1290000,17.25,2.309706429,95.79,1.29,207
2308.805032,97950000,1290000,26.5833333333333,2.308805032,97.95,1.29,319
2309.013919,97480000,1290000,26.8333333333333,2.309013919,97.48,1.29,322
2309.719158,96860000,1290000,37.1666666666667,2.309719158,96.86,1.29,446
2311.55497,97650000,1290000,26.5,2.31155497,97.65,1.29,318
2310.11172,97940000,1290000,26.6666666666667,2.31011172,97.94,1.29,320
2309.35426,96650000,1290000,47.4166666666667,2.30935426,96.65,1.29,569
2311.346891,97380000,1290000,26.8333333333333,2.311346891,97.38,1.29,322
2308.117914,96980000,1280000,37.25,2.308117914,96.98,1.28,447
2309.954492,97060000,1290000,16.5833333333333,2.309954492,97.06,1.29,199
2306.022892,95820000,1280000,16.6666666666667,2.306022892,95.82,1.28,200
2310.877205,98280000,1290000,31.5833333333333,2.310877205,98.28,1.29,379
2307.413219,96840000,1280000,47.3333333333333,2.307413219,96.84,1.28,568
2308.382008,97990000,1290000,31.9166666666667,2.308382008,97.99,1.29,383
2310.182514,97680000,1290000,42.3333333333333,2.310182514,97.68,1.29,508
2306.193026,96890000,1280000,47.5,2.306193026,96.89,1.28,570
2310.579493,96760000,1290000,16.5,2.310579493,96.76,1.29,198
2308.222081,97340000,1290000,25.9166666666667,2.308222081,97.34,1.29,311
2356.977904,97580000,1310000,32.5,2.356977904,97.58,1.31,390
2309.566286,96210000,1290000,16.3333333333333,2.309566286,96.21,1.29,196
2309.770261,96520000,1290000,21.75,2.309770261,96.52,1.29,261
2309.878529,96680000,1290000,27.0833333333333,2.309878529,96.68,1.29,325
2308.267147,97520000,1280000,36.8333333333333,2.308267147,97.52,1.28,442
2329.721356,98070000,1300000,31.5,2.329721356,98.07,1.3,378
2311.395346,95950000,1290000,32.25,2.311395346,95.95,1.29,387
2308.403392,96360000,1280000,16.6666666666667,2.308403392,96.36,1.28,200
2309.268544,98150000,1290000,15.1666666666667,2.309268544,98.15,1.29,182
2307.220782,96160000,1280000,16.8333333333333,2.307220782,96.16,1.28,202
2309.434978,97080000,1290000,47.1666666666667,2.309434978,97.08,1.29,566
2310.059254,96060000,1290000,26.8333333333333,2.310059254,96.06,1.29,322
2311.794951,96860000,1290000,42.4166666666667,2.311794951,96.86,1.29,509
2306.406647,96160000,1280000,16.8333333333333,2.306406647,96.16,1.28,202
2308.748123,96220000,1290000,27.3333333333333,2.308748123,96.22,1.29,328
2309.251353,95790000,1290000,27.1666666666667,2.309251353,95.79,1.29,326
2308.113126,95780000,1280000,27,2.308113126,95.78,1.28,324
2307.153354,97850000,1280000,37,2.307153354,97.85,1.28,444
2310.098957,97670000,1290000,36.9166666666667,2.310098957,97.67,1.29,443
2310.284724,98160000,1290000,31.5833333333333,2.310284724,98.16,1.29,379
2309.169772,97330000,1290000,37,2.309169772,97.33,1.29,444
2305.787062,97050000,1280000,26.9166666666667,2.305787062,97.05,1.28,323
2357.324,97890000,1310000,37,2.357324,97.89,1.31,444
2307.350853,97190000,1280000,37.3333333333333,2.307350853,97.19,1.28,448
2308.975894,97190000,1290000,36.5,2.308975894,97.19,1.29,438
2309.427845,95860000,1290000,22.0833333333333,2.309427845,95.86,1.29,265
2309.604212,96690000,1290000,36.8333333333333,2.309604212,96.69,1.29,442
2310.130392,97530000,1290000,36.75,2.310130392,97.53,1.29,441
2354.088239,98080000,1310000,47.3333333333333,2.354088239,98.08,1.31,568
2312.206416,96120000,1290000,21.8333333333333,2.312206416,96.12,1.29,262
2307.943192,97090000,1280000,26.8333333333333,2.307943192,97.09,1.28,322
2311.674695,95610000,1290000,16.6666666666667,2.311674695,95.61,1.29,200
2309.125926,97710000,1290000,37,2.309125926,97.71,1.29,444
2309.235862,96680000,1290000,47.3333333333333,2.309235862,96.68,1.29,568
2305.774983,97050000,1280000,15.5833333333333,2.305774983,97.05,1.28,187
2310.577811,96410000,1290000,27.1666666666667,2.310577811,96.41,1.29,326
2309.49013,95580000,1290000,32.5,2.30949013,95.58,1.29,390
2312.664481,96610000,1290000,16.5,2.312664481,96.61,1.29,198
2371.338271,280000,1320000,31.9166666666667,2.371338271,0.28,1.32,383
2308.660832,98060000,1290000,15.3333333333333,2.308660832,98.06,1.29,184
2309.72263,97030000,1290000,47.1666666666667,2.30972263,97.03,1.29,566
2370.20511,98060000,1320000,27,2.37020511,98.06,1.32,324
2309.827901,97680000,1290000,31.6666666666667,2.309827901,97.68,1.29,380
2306.935345,95800000,1280000,16.6666666666667,2.306935345,95.8,1.28,200
2308.641629,97750000,1290000,26.5,2.308641629,97.75,1.29,318
2308.267064,97550000,1280000,31.6666666666667,2.308267064,97.55,1.28,380
2309.510641,95640000,1290000,27.1666666666667,2.309510641,95.64,1.29,326
2309.854253,97800000,1290000,36.75,2.309854253,97.8,1.29,441
2318.527174,95950000,1290000,27.3333333333333,2.318527174,95.95,1.29,328
2309.212561,96600000,1290000,36.8333333333333,2.309212561,96.6,1.29,442
2309.651989,97570000,1290000,36.8333333333333,2.309651989,97.57,1.29,442
2311.028631,97810000,1290000,36.75,2.311028631,97.81,1.29,441
2309.304366,97290000,1290000,26.3333333333333,2.309304366,97.29,1.29,316
2310.181153,97060000,1290000,26,2.310181153,97.06,1.29,312
2310.281559,95880000,1290000,26.8333333333333,2.310281559,95.88,1.29,322
2310.148005,97840000,1290000,25.5833333333333,2.310148005,97.84,1.29,307
2312.021799,96760000,1290000,21.75,2.312021799,96.76,1.29,261
2309.143306,95620000,1290000,21.4166666666667,2.309143306,95.62,1.29,257
2321.574038,97630000,1290000,37.0833333333333,2.321574038,97.63,1.29,445
2310.022487,97950000,1290000,36.5,2.310022487,97.95,1.29,438
2295.673389,95270000,1280000,26.3333333333333,2.295673389,95.27,1.28,316
2310.223942,95670000,1290000,16.5,2.310223942,95.67,1.29,198
2309.399309,96470000,1290000,47.4166666666667,2.309399309,96.47,1.29,569
2310.876288,97720000,1290000,15.5833333333333,2.310876288,97.72,1.29,187
2310.890889,96140000,1290000,47.1666666666667,2.310890889,96.14,1.29,566
2309.655779,98160000,1290000,26.3333333333333,2.309655779,98.16,1.29,316
2307.969603,97230000,1280000,36.9166666666667,2.307969603,97.23,1.28,443
2311.954249,96280000,1290000,47.1666666666667,2.311954249,96.28,1.29,566
2321.26091,98330000,1290000,31.5833333333333,2.32126091,98.33,1.29,379
2309.104886,97450000,1290000,47.1666666666667,2.309104886,97.45,1.29,566
2312.666957,96030000,1290000,27,2.312666957,96.03,1.29,324
2309.815402,97420000,1290000,47.6666666666667,2.309815402,97.42,1.29,572
2310.111389,96240000,1290000,26.9166666666667,2.310111389,96.24,1.29,323
2310.520776,96750000,1290000,37.1666666666667,2.310520776,96.75,1.29,446
2308.895304,97810000,1290000,25.75,2.308895304,97.81,1.29,309
2311.40004,97670000,1290000,36.6666666666667,2.31140004,97.67,1.29,440
2309.700919,97750000,1290000,36.6666666666667,2.309700919,97.75,1.29,440
2339.875006,98520000,1300000,15.3333333333333,2.339875006,98.52,1.3,184
