Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
regex-redux,30.37,19.83,0.0,0.74,952,148.5,0
regex-redux,30.58,20.06,0.0,0.73,951,148.5,0
regex-redux,30.61,20.09,0.0,0.73,952,148.5,0
regex-redux,30.42,19.88,0.0,0.73,952,148.5,0
regex-redux,30.54,19.98,0.0,0.73,952,148.5,0
regex-redux,29.69,19.46,0.0,0.71,923,148.5,0
regex-redux,30.03,19.8,0.0,0.72,923,148.5,0
regex-redux,29.71,19.47,0.0,0.72,924,148.5,0
regex-redux,30.1,19.89,0.0,0.72,922,148.5,0
regex-redux,30.87,20.32,0.0,0.73,951,148.5,0
regex-redux,30.48,19.89,0.0,0.73,954,148.5,0
regex-redux,30.64,20.13,0.0,0.73,949,148.5,0
regex-redux,30.51,19.95,0.0,0.73,952,148.5,0
regex-redux,29.8,19.59,0.0,0.72,922,148.5,0
regex-redux,29.88,19.66,0.0,0.73,923,148.5,0
regex-redux,30.54,20.01,0.0,0.73,951,148.5,0
regex-redux,29.85,19.62,0.0,0.72,923,148.5,0
regex-redux,29.79,19.52,0.0,0.72,926,148.5,0
regex-redux,30.42,19.88,0.0,0.73,950,148.5,0
regex-redux,30.49,19.95,0.0,0.73,952,148.5,0
regex-redux,29.95,19.72,0.0,0.72,922,148.5,0
regex-redux,30.53,20.0,0.0,0.73,951,148.5,0
regex-redux,30.25,20.01,0.0,0.72,924,148.5,0
regex-redux,30.11,19.84,0.0,0.72,927,148.5,0
regex-redux,29.96,19.67,0.0,0.72,928,148.5,0
regex-redux,30.52,19.97,0.0,0.73,951,148.5,0
regex-redux,30.64,20.06,0.0,0.74,953,148.5,0
regex-redux,30.57,20.04,0.0,0.73,951,148.5,0
regex-redux,30.24,19.72,0.0,0.73,950,148.5,0
regex-redux,29.77,19.52,0.0,0.72,924,148.5,0
regex-redux,30.41,19.86,0.0,0.73,952,148.5,0
