Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
fasta,733.81,622.88,0,5.97,10016.67,40.74,0
fasta,593.6,500.65,0,4.82,8394.81,40.74,0
fasta,632.53,532.85,0,5.16,9000.01,40.74,0
fasta,629.9,530.79,0,5.15,8949.45,40.74,0
fasta,598.49,504.89,0,4.8,8453.09,40.74,0
fasta,582.6,491.75,0,4.72,8206.12,40.74,0
fasta,597.04,503.87,0,4.78,8414.64,40.74,0
fasta,628.32,529.54,0,5.11,8918.03,40.74,0
fasta,617.74,520.81,0,5.02,8757.32,40.74,0
fasta,613.5,517.39,0,4.98,8675.58,40.74,0
fasta,733.81,622.88,0,5.97,10016.67,40.74,0
fasta,593.6,500.65,0,4.82,8394.81,40.74,0
fasta,632.53,532.85,0,5.16,9000.01,40.74,0
fasta,629.9,530.79,0,5.15,8949.45,40.74,0
fasta,598.49,504.89,0,4.8,8453.09,40.74,0
fasta,582.6,491.75,0,4.72,8206.12,40.74,0
fasta,597.04,503.87,0,4.78,8414.64,40.74,0
fasta,628.32,529.54,0,5.11,8918.03,40.74,0
fasta,617.74,520.81,0,5.02,8757.32,40.74,0
fasta,613.5,517.39,0,4.98,8675.58,40.74,0
fasta,733.81,622.88,0,5.97,10016.67,40.74,0
fasta,593.6,500.65,0,4.82,8394.81,40.74,0
fasta,632.53,532.85,0,5.16,9000.01,40.74,0
fasta,629.9,530.79,0,5.15,8949.45,40.74,0
fasta,598.49,504.89,0,4.8,8453.09,40.74,0
fasta,582.6,491.75,0,4.72,8206.12,40.74,0
fasta,597.04,503.87,0,4.78,8414.64,40.74,0
fasta,628.32,529.54,0,5.11,8918.03,40.74,0
fasta,617.74,520.81,0,5.02,8757.32,40.74,0
fasta,613.5,517.39,0,4.98,8675.58,40.74,0
fasta,733.81,622.88,0,5.97,10016.67,40.74,0
fasta,593.6,500.65,0,4.82,8394.81,40.74,0
fasta,632.53,532.85,0,5.16,9000.01,40.74,0
fasta,629.9,530.79,0,5.15,8949.45,40.74,0
fasta,598.49,504.89,0,4.8,8453.09,40.74,0
fasta,582.6,491.75,0,4.72,8206.12,40.74,0
fasta,597.04,503.87,0,4.78,8414.64,40.74,0
fasta,628.32,529.54,0,5.11,8918.03,40.74,0
fasta,617.74,520.81,0,5.02,8757.32,40.74,0
fasta,613.5,517.39,0,4.98,8675.58,40.74,0
fasta,733.81,622.88,0,5.97,10016.67,40.74,0
fasta,593.6,500.65,0,4.82,8394.81,40.74,0
fasta,632.53,532.85,0,5.16,9000.01,40.74,0
fasta,629.9,530.79,0,5.15,8949.45,40.74,0
fasta,598.49,504.89,0,4.8,8453.09,40.74,0
fasta,582.6,491.75,0,4.72,8206.12,40.74,0
fasta,597.04,503.87,0,4.78,8414.64,40.74,0
fasta,628.32,529.54,0,5.11,8918.03,40.74,0
fasta,617.74,520.81,0,5.02,8757.32,40.74,0
fasta,613.5,517.39,0,4.98,8675.58,40.74,0
