Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
matrix-multiplication,1.93,1.42,0.0,0.03,45,0.0,0
matrix-multiplication,1.8,1.32,0.0,0.02,42,0.0,0
matrix-multiplication,1.58,1.18,0.0,0.02,39,0.0,0
matrix-multiplication,1.7,1.33,0.0,0.02,37,0.0,0
matrix-multiplication,1.7,1.28,0.0,0.02,36,0.0,0
matrix-multiplication,1.72,1.3,0.0,0.02,37,0.0,0
matrix-multiplication,1.73,1.3,0.0,0.02,37,0.0,0
matrix-multiplication,1.71,1.3,0.0,0.02,37,0.0,0
matrix-multiplication,1.71,1.29,0.0,0.02,37,0.0,0
matrix-multiplication,1.64,1.23,0.0,0.02,37,0.0,0
