Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
n-body,82.27,39.21,0.0,2.16,3889,1.87,0
n-body,81.34,38.33,0.0,2.16,3887,1.87,0
n-body,81.17,38.33,0.0,2.15,3873,1.87,0
n-body,82.35,39.34,0.0,2.16,3885,1.87,0
n-body,80.08,37.27,0.0,2.15,3869,1.87,0
n-body,80.56,37.75,0.0,2.15,3869,1.87,0
n-body,79.99,37.17,0.0,2.15,3867,1.87,0
n-body,80.04,37.26,0.0,2.15,3866,1.87,0
n-body,80.84,37.84,0.0,2.16,3886,1.87,0
n-body,82.56,39.46,0.0,2.17,3895,1.87,0
n-body,81.16,38.18,0.0,2.16,3882,1.87,0
n-body,81.77,38.68,0.0,2.17,3893,1.87,0
n-body,82.26,39.15,0.0,2.17,3896,1.87,0
n-body,82.26,39.14,0.0,2.17,3896,1.87,0
n-body,103.44,47.03,0.0,2.84,5099,1.87,0
n-body,81.52,38.71,0.0,2.15,3869,1.87,0
n-body,82.56,39.44,0.0,2.17,3897,1.87,0
n-body,81.58,38.78,0.0,2.15,3867,1.87,0
n-body,82.7,39.57,0.0,2.17,3897,1.87,0
n-body,82.85,39.75,0.0,2.17,3896,1.87,0
n-body,81.93,38.95,0.0,2.16,3884,1.87,0
n-body,81.84,39.09,0.0,2.15,3863,1.87,0
n-body,81.95,39.22,0.0,2.15,3863,1.87,0
n-body,103.56,47.12,0.0,2.84,5099,1.87,0
n-body,81.91,39.06,0.0,2.15,3871,1.87,0
n-body,82.28,39.29,0.0,2.16,3885,1.87,0
n-body,81.71,38.89,0.0,2.15,3868,1.87,0
n-body,82.23,39.29,0.0,2.16,3880,1.87,0
n-body,81.43,38.41,0.0,2.16,3887,1.87,0
n-body,82.87,39.77,0.0,2.17,3896,1.87,0
n-body,82.09,39.09,0.0,2.16,3885,1.87,0
