Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
reverse-complement,500.27,423.97,0.0,4.32,6882,369.89,0
reverse-complement,537.64,449.69,0.0,4.97,7930,369.89,0
reverse-complement,549.5,471.0,0.0,4.45,7081,369.89,0
reverse-complement,520.11,437.15,0.0,4.63,7478,369.89,0
reverse-complement,508.59,436.34,0.0,4.09,6518,369.89,0
reverse-complement,590.67,498.17,0.0,5.16,8345,369.89,0
reverse-complement,476.68,400.02,0.0,4.29,6918,369.89,0
reverse-complement,503.99,417.83,0.0,4.82,7767,369.89,0
reverse-complement,476.3,394.73,0.0,4.56,7358,369.89,0
reverse-complement,473.86,393.2,0.0,4.48,7276,369.89,0
