Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
mandelbrot,148.16,35.66,0.0,5.69,10166,32.0,0
mandelbrot,146.65,35.59,0.0,5.63,10034,32.0,0
mandelbrot,147.06,35.56,0.0,5.67,10074,32.0,0
mandelbrot,146.43,35.37,0.0,5.64,10036,32.0,0
mandelbrot,147.41,35.99,0.0,5.66,10067,32.0,0
mandelbrot,161.85,36.91,0.0,6.33,11290,32.0,0
mandelbrot,163.55,36.77,0.0,6.43,11454,32.0,0
mandelbrot,164.52,39.64,0.0,6.33,11284,32.0,0
mandelbrot,159.58,39.32,0.0,6.11,10865,32.0,0
mandelbrot,148.82,37.91,0.0,5.61,10022,32.0,0
mandelbrot,151.89,37.91,0.0,5.79,10297,32.0,0
mandelbrot,148.16,36.89,0.0,5.64,10054,32.0,0
mandelbrot,148.28,36.89,0.0,5.65,10064,32.0,0
mandelbrot,149.03,37.55,0.0,5.66,10072,32.0,0
mandelbrot,149.01,36.91,0.0,5.7,10129,32.0,0
mandelbrot,149.36,38.17,0.0,5.63,10046,32.0,0
mandelbrot,152.09,38.88,0.0,5.75,10230,32.0,0
mandelbrot,157.55,38.68,0.0,6.03,10741,32.0,0
mandelbrot,155.81,38.18,0.0,5.97,10627,32.0,0
mandelbrot,148.92,37.35,0.0,5.66,10080,32.0,0
mandelbrot,150.74,37.31,0.0,5.77,10249,32.0,0
mandelbrot,148.12,36.95,0.0,5.63,10045,32.0,0
mandelbrot,155.0,36.44,0.0,6.02,10712,32.0,0
mandelbrot,148.46,37.19,0.0,5.64,10054,32.0,0
mandelbrot,163.57,38.18,0.0,6.36,11328,32.0,0
mandelbrot,150.55,38.36,0.0,5.69,10137,32.0,0
mandelbrot,149.36,37.51,0.0,5.69,10105,32.0,0
mandelbrot,148.58,36.96,0.0,5.65,10086,32.0,0
mandelbrot,148.59,36.75,0.0,5.68,10105,32.0,0
mandelbrot,149.49,38.16,0.0,5.64,10059,32.0,0
mandelbrot,149.93,38.07,0.0,5.68,10107,32.0,0
mandelbrot,149.03,37.7,0.0,5.65,10058,32.0,0
mandelbrot,149.29,37.82,0.0,5.66,10072,32.0,0
mandelbrot,163.89,38.74,0.0,6.34,11308,32.0,0
mandelbrot,161.91,38.08,0.0,6.27,11188,32.0,0
mandelbrot,151.74,37.7,0.0,5.78,10303,32.0,0
mandelbrot,147.99,36.49,0.0,5.65,10075,32.0,0
mandelbrot,151.1,38.02,0.0,5.73,10217,32.0,0
mandelbrot,163.95,38.78,0.0,6.35,11309,32.0,0
mandelbrot,162.79,39.47,0.0,6.25,11143,32.0,0
mandelbrot,157.19,38.73,0.0,6.01,10704,32.0,0
mandelbrot,163.14,37.94,0.0,6.34,11311,32.0,0
mandelbrot,163.49,38.23,0.0,6.35,11318,32.0,0
mandelbrot,163.94,38.91,0.0,6.33,11296,32.0,0
mandelbrot,149.55,36.67,0.0,5.73,10199,32.0,0
