Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
n-body,107.72,77.02,0.0,1.54,2776,1.87,0
n-body,108.79,78.09,0.0,1.54,2773,1.87,0
n-body,109.25,78.59,0.0,1.54,2770,1.87,0
n-body,109.69,78.99,0.0,1.54,2772,1.87,0
n-body,109.84,79.13,0.0,1.54,2773,1.87,0
n-body,110.82,80.37,0.0,1.53,2750,1.87,0
n-body,112.36,82.36,0.0,1.51,2711,1.87,0
n-body,110.32,79.62,0.0,1.54,2773,1.87,0
n-body,110.1,79.41,0.0,1.54,2772,1.87,0
n-body,110.2,79.56,0.0,1.54,2766,1.87,0
n-body,112.06,81.84,0.0,1.52,2730,1.87,0
n-body,110.09,79.45,0.0,1.54,2769,1.87,0
n-body,110.2,79.52,0.0,1.54,2772,1.87,0
n-body,110.8,80.18,0.0,1.54,2765,1.87,0
n-body,111.26,80.77,0.0,1.53,2754,1.87,0
n-body,110.31,79.6,0.0,1.54,2772,1.87,0
n-body,110.25,79.58,0.0,1.54,2771,1.87,0
n-body,110.25,79.57,0.0,1.54,2772,1.87,0
n-body,112.49,82.44,0.0,1.51,2714,1.87,0
n-body,110.43,79.76,0.0,1.54,2771,1.87,0
n-body,110.1,79.45,0.0,1.54,2769,1.87,0
n-body,110.11,79.46,0.0,1.54,2770,1.87,0
n-body,110.25,79.55,0.0,1.54,2773,1.87,0
n-body,110.14,79.48,0.0,1.54,2770,1.87,0
n-body,110.19,79.5,0.0,1.54,2771,1.87,0
n-body,110.13,79.46,0.0,1.54,2770,1.87,0
n-body,111.06,80.6,0.0,1.53,2752,1.87,0
n-body,110.46,79.75,0.0,1.54,2774,1.87,0
n-body,110.18,79.51,0.0,1.54,2772,1.87,0
n-body,110.13,79.48,0.0,1.54,2770,1.87,0
n-body,110.18,79.5,0.0,1.54,2771,1.87,0
n-body,111.37,80.9,0.0,1.53,2750,1.87,0
n-body,112.1,81.92,0.0,1.52,2727,1.87,0
n-body,110.16,79.47,0.0,1.54,2771,1.87,0
n-body,110.15,79.49,0.0,1.54,2771,1.87,0
n-body,110.17,79.49,0.0,1.54,2772,1.87,0
n-body,110.28,79.58,0.0,1.54,2773,1.87,0
n-body,110.17,79.5,0.0,1.54,2772,1.87,0
n-body,110.18,79.49,0.0,1.54,2772,1.87,0
n-body,110.42,79.71,0.0,1.54,2774,1.87,0
n-body,110.23,79.52,0.0,1.54,2772,1.87,0
n-body,110.2,79.51,0.0,1.54,2772,1.87,0
n-body,110.11,79.44,0.0,1.54,2770,1.87,0
n-body,110.21,79.54,0.0,1.54,2772,1.87,0
n-body,110.08,79.42,0.0,1.54,2770,1.87,0
