Elapsed Time (ms);Package Energy (µJ);DRAM Energy (µJ);Temperature (C°);BenchmarkReturnValue
593.257;24250792;330199;60;
593.9285;24215026;330566;59.5;
580.8637000000001;23511964;323302;59.5;
586.1752000000001;23752808;326110;59.5;
526.4675000000002;22020086;292784;61;
523.7042999999994;21815862;291626;61;
514.0160999999998;21456549;286071;61.5;
515.5794999999998;21610052;286986;61.5;
579.6284999999998;23417421;322203;60;
582.0423000000001;23572877;323363;59.5;
586.7724000000007;23756103;326049;60;
543.0481999999993;22377689;301635;61;
589.6760999999997;24038086;327697;61;
587.4030999999995;23836792;327209;59.5;
530.5334000000003;22145085;294982;60;
525.6139999999996;21901861;292175;61;
549.6633000000002;22584598;306090;61;
556.0679999999993;22823000;309448;61.5;
573.1643999999997;23303835;318969;61;
520.1446999999989;21376837;289489;61;
516.0033000000003;21275519;287231;61;
524.9790000000012;21571111;292174;61;
510.4954000000016;20550362;283874;61;
520.1710999999996;21345832;288940;61.5;
514.6052999999993;20691780;286132;61.5;
515.8657999999996;20854561;286620;61;
506.946100000001;20477853;281738;61;
512.1031999999996;20641060;284362;61.5;
508.20480000000134;20544991;282897;62;
516.2945999999974;21378547;287353;61.5;
509.89510000000155;20476327;283325;61.5;
507.9249999999993;20504342;282836;62;
515.6193999999996;21147528;286804;61.5;
516.2978000000003;20867989;287352;61.5;
522.359800000002;21463690;290709;61.5;
509.08510000000024;20375375;283386;60.5;
508.78839999999764;20446786;283507;61.5;
503.261599999998;20285898;280090;61;
518.9092000000019;20961616;288452;62;
512.1575000000012;20551522;285095;61.5;
511.80479999999807;20566842;284545;61;
507.3264999999992;20412606;282348;61;
512.5303999999996;20622872;285888;61.5;
506.6270999999979;20554451;282714;62;
508.9152000000031;20493966;283020;61.5;
519.5042999999969;20927803;289123;61.5;
511.5771999999997;20674813;285155;61;
519.4891000000025;21443793;289245;61.5;
507.91739999999845;20449716;282286;61.5;
507.7554999999993;20486031;282409;61;
511.3071000000018;20662850;284667;61.5;
510.2766999999985;20624764;284057;61;
520.0355000000018;21474066;289855;60.5;
517.2920000000013;21309638;288085;61.5;
517.6805000000022;21341681;288024;61.5;
520.1737999999968;21436530;289672;61;
514.9822999999997;21167304;286986;61;
519.0789999999979;21295050;289306;61.5;
517.862299999997;21359382;288635;61.5;
517.9945999999982;21377814;288695;61.5;
517.5154000000002;21408453;288696;61.5;
514.5241000000024;21250129;286559;61.5;
520.5250000000015;21555304;289917;61.5;
520.085699999996;21410834;289855;60;
513.8430999999982;21216681;286437;60.5;
524.7672999999995;21733526;292724;61;
518.6826999999976;21271858;289672;60.5;
517.9194999999963;21637335;288818;61.5;
519.4470999999976;21459723;289306;61.5;
