Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
polynomial-evaluation,1.54,1.16,0.0,0.03,34.33,0.0,0
polynomial-evaluation,1.52,1.08,0.0,0.03,38.44,0.0,0
polynomial-evaluation,1.27,0.48,0.0,0.05,72.19,0.0,0
polynomial-evaluation,1.48,1.14,0.0,0.03,33.76,0.0,0
polynomial-evaluation,1.54,1.16,0.0,0.03,34.06,0.0,0
polynomial-evaluation,1.47,1.13,0.0,0.03,34.04,0.0,0
polynomial-evaluation,1.48,1.14,0.0,0.03,33.87,0.0,0
polynomial-evaluation,1.49,1.14,0.0,0.03,34.0,0.0,0
polynomial-evaluation,1.55,1.17,0.0,0.03,34.17,0.0,0
polynomial-evaluation,1.52,1.14,0.0,0.03,33.94,0.0,0
