Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
regex-redux,365.72,277.23,0.0,4.87,7988,212.35,0
regex-redux,366.62,278.01,0.0,4.87,8000,212.35,0
regex-redux,364.58,276.41,0.0,4.85,7958,212.35,0
regex-redux,371.21,282.09,0.0,4.88,8048,212.35,0
regex-redux,366.42,278.29,0.0,4.85,7956,212.35,0
regex-redux,365.85,277.44,0.0,4.86,7983,212.35,0
regex-redux,369.85,280.99,0.0,4.88,8020,212.35,0
regex-redux,366.67,278.08,0.0,4.87,7998,212.35,0
regex-redux,367.01,278.06,0.0,4.89,8028,212.35,0
regex-redux,359.21,272.12,0.0,4.8,7864,212.35,0
