Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
k-nucleotide,103.41,71.34,0.0,1.96,2892,127.37,0
k-nucleotide,101.95,70.41,0.0,1.8,2851,127.37,0
k-nucleotide,100.11,70.77,0.0,1.78,2649,127.37,0
k-nucleotide,99.83,70.68,0.0,1.77,2635,127.37,0
k-nucleotide,99.56,70.49,0.0,1.74,2626,127.37,0
k-nucleotide,101.59,70.42,0.0,1.83,2816,127.37,0
k-nucleotide,102.06,70.49,0.0,1.87,2852,127.37,0
k-nucleotide,101.77,70.03,0.0,1.84,2867,127.37,0
k-nucleotide,100.0,70.79,0.0,1.76,2637,127.37,0
k-nucleotide,101.78,70.13,0.0,1.85,2861,127.37,0
k-nucleotide,102.47,70.66,0.0,1.87,2870,127.37,0
k-nucleotide,102.1,70.74,0.0,1.94,2832,127.37,0
k-nucleotide,100.18,70.92,0.0,1.73,2644,127.37,0
k-nucleotide,102.41,70.65,0.0,1.86,2867,127.37,0
k-nucleotide,101.37,70.55,0.0,1.84,2784,127.37,0
k-nucleotide,99.33,70.48,0.0,1.76,2604,127.37,0
k-nucleotide,99.09,70.26,0.0,1.74,2604,127.37,0
k-nucleotide,102.46,70.5,0.0,1.86,2887,127.37,0
k-nucleotide,101.98,70.83,0.0,1.85,2814,127.37,0
k-nucleotide,99.54,70.63,0.0,1.71,2612,127.37,0
k-nucleotide,102.38,71.06,0.0,1.83,2829,127.37,0
k-nucleotide,102.35,70.8,0.0,1.88,2849,127.37,0
k-nucleotide,102.06,70.81,0.0,1.9,2821,127.37,0
k-nucleotide,102.25,70.35,0.0,1.85,2882,127.37,0
k-nucleotide,100.5,71.22,0.0,1.78,2645,127.37,0
k-nucleotide,99.57,70.54,0.0,1.73,2622,127.37,0
k-nucleotide,99.84,70.72,0.0,1.72,2630,127.37,0
k-nucleotide,99.25,70.63,0.0,1.73,2586,127.37,0
k-nucleotide,102.96,71.18,0.0,1.97,2873,127.37,0
k-nucleotide,99.08,70.44,0.0,1.69,2585,127.37,0
k-nucleotide,102.03,70.24,0.0,1.82,2872,127.37,0
