Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
n-body,65.61,46.45,0.0,0.96,1729.93,1.87,0
n-body,65.87,46.78,0.0,0.96,1721.31,1.87,0
n-body,65.71,46.68,0.0,0.96,1718.94,1.87,0
n-body,65.5,46.53,0.0,0.95,1715.66,1.87,0
n-body,65.52,46.44,0.0,0.96,1720.21,1.87,0
n-body,65.29,46.33,0.0,0.95,1714.27,1.87,0
n-body,65.8,46.67,0.0,0.96,1726.62,1.87,0
n-body,65.52,46.53,0.0,0.95,1713.77,1.87,0
n-body,65.37,46.36,0.0,0.96,1717.09,1.87,0
n-body,65.28,46.23,0.0,0.96,1718.69,1.87,0
