Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
matrix-multiplication,33.12,27.22,0,0.46,533.88,0.0,0
matrix-multiplication,32.93,27.07,0,0.46,527.09,0.0,0
matrix-multiplication,32.35,26.27,0,0.48,549.78,0.0,0
matrix-multiplication,33.45,27.48,0,0.47,539.77,0.0,0
matrix-multiplication,33.74,27.37,0,0.49,570.57,0.0,0
matrix-multiplication,32.79,26.64,0,0.48,551.59,0.0,0
matrix-multiplication,31.26,25.48,0,0.45,521.37,0.0,0
matrix-multiplication,34.4,27.65,0,0.51,605.35,0.0,0
matrix-multiplication,34.31,27.83,0,0.5,582.99,0.0,0
matrix-multiplication,33.92,27.47,0,0.49,583.75,0.0,0
matrix-multiplication,33.12,27.22,0,0.46,533.88,0.0,0
matrix-multiplication,32.93,27.07,0,0.46,527.09,0.0,0
matrix-multiplication,32.35,26.27,0,0.48,549.78,0.0,0
matrix-multiplication,33.45,27.48,0,0.47,539.77,0.0,0
matrix-multiplication,33.74,27.37,0,0.49,570.57,0.0,0
matrix-multiplication,32.79,26.64,0,0.48,551.59,0.0,0
matrix-multiplication,31.26,25.48,0,0.45,521.37,0.0,0
matrix-multiplication,34.4,27.65,0,0.51,605.35,0.0,0
matrix-multiplication,34.31,27.83,0,0.5,582.99,0.0,0
matrix-multiplication,33.92,27.47,0,0.49,583.75,0.0,0
matrix-multiplication,33.12,27.22,0,0.46,533.88,0.0,0
matrix-multiplication,32.93,27.07,0,0.46,527.09,0.0,0
matrix-multiplication,32.35,26.27,0,0.48,549.78,0.0,0
matrix-multiplication,33.45,27.48,0,0.47,539.77,0.0,0
matrix-multiplication,33.74,27.37,0,0.49,570.57,0.0,0
matrix-multiplication,32.79,26.64,0,0.48,551.59,0.0,0
matrix-multiplication,31.26,25.48,0,0.45,521.37,0.0,0
matrix-multiplication,34.4,27.65,0,0.51,605.35,0.0,0
matrix-multiplication,34.31,27.83,0,0.5,582.99,0.0,0
matrix-multiplication,33.92,27.47,0,0.49,583.75,0.0,0
matrix-multiplication,33.12,27.22,0,0.46,533.88,0.0,0
matrix-multiplication,32.93,27.07,0,0.46,527.09,0.0,0
matrix-multiplication,32.35,26.27,0,0.48,549.78,0.0,0
matrix-multiplication,33.45,27.48,0,0.47,539.77,0.0,0
matrix-multiplication,33.74,27.37,0,0.49,570.57,0.0,0
matrix-multiplication,32.79,26.64,0,0.48,551.59,0.0,0
matrix-multiplication,31.26,25.48,0,0.45,521.37,0.0,0
matrix-multiplication,34.4,27.65,0,0.51,605.35,0.0,0
matrix-multiplication,34.31,27.83,0,0.5,582.99,0.0,0
matrix-multiplication,33.92,27.47,0,0.49,583.75,0.0,0
matrix-multiplication,33.12,27.22,0,0.46,533.88,0.0,0
matrix-multiplication,32.93,27.07,0,0.46,527.09,0.0,0
matrix-multiplication,32.35,26.27,0,0.48,549.78,0.0,0
matrix-multiplication,33.45,27.48,0,0.47,539.77,0.0,0
matrix-multiplication,33.74,27.37,0,0.49,570.57,0.0,0
matrix-multiplication,32.79,26.64,0,0.48,551.59,0.0,0
matrix-multiplication,31.26,25.48,0,0.45,521.37,0.0,0
matrix-multiplication,34.4,27.65,0,0.51,605.35,0.0,0
matrix-multiplication,34.31,27.83,0,0.5,582.99,0.0,0
matrix-multiplication,33.92,27.47,0,0.49,583.75,0.0,0
