Elapsed Time (ms);Package Energy (µJ);DRAM Energy (µJ)
2;17517.08984375;671.38671875
0;0.0;0.0
0;0.0;0.0
0;0.0;0.0
0;0.0;0.0
1;0.0;0.0
0;0.0;0.0
0;0.0;0.0
0;19714.35546875;549.31640625
0;0.0;0.0
1;0.0;0.0
0;0.0;0.0
0;0.0;0.0
0;20385.7421875;610.3515625
0;0.0;0.0
1;0.0;0.0
0;0.0;0.0
0;0.0;0.0
0;0.0;0.0
0;24475.09765625;610.3515625
0;0.0;0.0
1;0.0;0.0
0;0.0;0.0
0;0.0;0.0
0;0.0;0.0
0;23742.67578125;610.3515625
0;0.0;0.0
1;0.0;0.0
0;0.0;0.0
0;0.0;0.0
0;0.0;0.0
0;0.0;0.0
0;25634.765625;610.3515625
0;0.0;0.0
1;0.0;0.0
0;0.0;0.0
0;0.0;0.0
0;0.0;0.0
0;24536.1328125;610.3515625
0;0.0;0.0
1;0.0;0.0
0;0.0;0.0
0;0.0;0.0
0;0.0;0.0
0;23925.78125;610.3515625
0;0.0;0.0
1;0.0;0.0
0;0.0;0.0
0;0.0;0.0
0;0.0;0.0
0;0.0;0.0
0;29968.26171875;610.3515625
0;0.0;0.0
1;0.0;0.0
0;0.0;0.0
0;0.0;0.0
0;0.0;0.0
0;0.0;0.0
0;29907.2265625;610.3515625
0;0.0;0.0
1;0.0;0.0
0;0.0;0.0
0;0.0;0.0
0;0.0;0.0
0;0.0;0.0
0;31372.0703125;671.38671875
0;0.0;0.0
0;0.0;0.0
1;0.0;0.0
0;0.0;0.0
0;0.0;0.0
0;0.0;0.0
0;31921.38671875;610.3515625
0;0.0;0.0
1;0.0;0.0
0;0.0;0.0
0;0.0;0.0
0;0.0;0.0
0;30273.4375;732.421875
0;0.0;0.0
0;0.0;0.0
1;0.0;0.0
0;0.0;0.0
0;0.0;0.0
0;0.0;0.0
0;0.0;0.0
0;0.0;0.0
0;0.0;0.0
0;0.0;0.0
0;38085.9375;549.31640625
0;0.0;0.0
0;0.0;0.0
0;0.0;0.0
1;0.0;0.0
0;0.0;0.0
0;0.0;0.0
0;0.0;0.0
0;0.0;0.0
0;0.0;0.0
0;0.0;0.0
0;0.0;0.0
0;36926.26953125;610.3515625
0;0.0;0.0
0;0.0;0.0
1;0.0;0.0
0;0.0;0.0
0;0.0;0.0
0;0.0;0.0
0;0.0;0.0
0;0.0;0.0
0;37902.83203125;549.31640625
0;0.0;0.0
0;0.0;0.0
0;0.0;0.0
1;0.0;0.0
0;0.0;0.0
0;0.0;0.0
0;0.0;0.0
0;0.0;0.0
0;0.0;0.0
0;0.0;0.0
0;0.0;0.0
0;0.0;0.0
0;0.0;0.0
0;0.0;0.0
0;0.0;0.0
1;0.0;0.0
0;0.0;0.0
0;0.0;0.0
0;0.0;0.0
0;0.0;0.0
0;0.0;0.0
0;0.0;0.0
0;40283.203125;549.31640625
0;0.0;0.0
0;0.0;0.0
0;0.0;0.0
1;0.0;0.0
0;0.0;0.0
0;0.0;0.0
0;0.0;0.0
0;0.0;0.0
0;0.0;0.0
0;0.0;0.0
0;0.0;0.0
0;41015.625;549.31640625
0;0.0;0.0
0;0.0;0.0
0;0.0;0.0
1;0.0;0.0
0;0.0;0.0
0;0.0;0.0
0;0.0;0.0
0;0.0;0.0
0;0.0;0.0
0;0.0;0.0
0;41503.90625;610.3515625
0;0.0;0.0
0;0.0;0.0
0;0.0;0.0
1;0.0;0.0
0;0.0;0.0
0;0.0;0.0
0;0.0;0.0
0;0.0;0.0
0;0.0;0.0
0;0.0;0.0
0;0.0;0.0
0;42175.29296875;549.31640625
0;0.0;0.0
0;0.0;0.0
0;0.0;0.0
1;0.0;0.0
0;0.0;0.0
0;0.0;0.0
0;0.0;0.0
0;0.0;0.0
0;0.0;0.0
0;0.0;0.0
0;0.0;0.0
0;41137.6953125;610.3515625
0;0.0;0.0
0;0.0;0.0
0;0.0;0.0
1;0.0;0.0
0;0.0;0.0
0;0.0;0.0
0;0.0;0.0
0;0.0;0.0
0;0.0;0.0
0;0.0;0.0
0;0.0;0.0
0;43823.2421875;549.31640625
0;0.0;0.0
0;0.0;0.0
0;0.0;0.0
1;0.0;0.0
0;0.0;0.0
0;0.0;0.0
0;0.0;0.0
0;0.0;0.0
0;0.0;0.0
0;0.0;0.0
0;42236.328125;549.31640625
0;0.0;0.0
0;0.0;0.0
0;0.0;0.0
1;0.0;0.0
0;0.0;0.0
0;0.0;0.0
0;0.0;0.0
0;0.0;0.0
0;0.0;0.0
