Elapsed Time (ms);Package Energy (µJ);DRAM Energy (µJ);Temperature (C°);BenchmarkReturnValue
8412.00029999949;256212540;4678943;44.5;
8411.031299999915;256110123;4678394;45;
8411.020399999805;256157669;4678333;45;
8411.02979999967;256136612;4678333;45;
8409.398500000127;256100907;4677845;45;
8410.867700000294;256091630;4678393;45;
8411.71200000029;256174027;4678943;45;
8410.472299999557;256103532;4678394;45;
8409.80700000003;256041947;4677783;45;
8410.86360000074;256128495;4678394;44;
8412.357000000775;256182999;4679004;44.5;
8412.197100000456;256196304;4678943;45;
8410.229000000283;256089921;4677844;45;
8412.681099999696;256207413;4678943;45;
8410.247600000352;256132218;4677784;45;
8411.444800000638;256144608;4678333;45;
8411.91849999968;256231522;4679920;45;
8410.974499999546;256079728;4678577;45;
8411.292999999598;256106828;4678394;45;
8411.781200000085;256075638;4678882;45;
8410.549300000072;256123185;4678394;45;
8409.821700000204;256092301;4677844;44.5;
8412.38040000014;256251236;4678882;44.5;
8413.270299999975;256295487;4680102;44.5;
8409.808400000446;256091568;4677845;45;
8408.074199999683;255962968;4676685;45;
8411.91559999995;256279190;4679309;44.5;
8409.630600000732;256089371;4678332;45;
8412.333899999969;256248733;4679493;45;
8410.889899999835;256105302;4678455;45;
8409.945499999449;256068680;4677783;45;
8410.727400000207;256114640;4678394;45;
8410.457200000063;256173904;4678333;44.5;
8411.303000000305;256178361;4679553;44.5;
8412.416600000113;256269790;4679615;44.5;
8412.27430000063;256257645;4679553;45;
8410.941800000146;256146927;4678394;45;
8411.198900000192;256144486;4678333;45;
8412.052699999884;256168656;4678943;45;
8412.147499999963;256167862;4678882;45;
8412.788499999791;256249405;4679492;45;
8411.10059999954;256208207;4678516;45;
8412.913800000213;256265518;4679431;45;
8410.237799999304;256125076;4678394;45;
8411.313000000082;256181779;4679004;44.5;
8413.318699999712;256235916;4680042;45;
8411.837600000203;256172257;4678943;45;
8412.646300000139;256166458;4679431;45;
8413.575999999419;256265030;4680041;45;
8411.461099999957;256163467;4678882;45;
8410.10850000009;256063065;4677845;44.5;
8412.251799999736;256201004;4679493;44.5;
8412.057400000282;256244950;4679370;45;
8411.33440000005;256123184;4679004;45;
8410.800800000317;256107316;4678455;45;
8411.602699999698;256175492;4678394;45;
8410.737499999814;256202957;4678393;45;
8410.483000000007;256143204;4678455;45;
8411.026200000197;256118607;4678394;45;
8407.930800000206;255974320;4676929;45;
8415.118100000545;256219010;4680713;44;
8411.932599999942;256250504;4680469;45;
8415.915000000037;257069288;4683033;45;
8411.071399999782;256175614;4679187;45;
8411.476300000213;256138016;4678516;45;
8410.730400000699;256050064;4678455;45;
8412.305100000463;256156876;4679432;45;
8411.675599999726;256118302;4678943;45;
8411.859699999914;256157059;4678943;44.5;
8411.26900000032;256107682;4679126;45;
8409.968899999745;256118607;4678577;45;
8408.441999999806;256051346;4677295;45;
8408.673299999908;256033158;4677295;45;
8409.611899999902;256067582;4677784;45;
8412.352599999867;256225907;4678943;45;
8411.1464000009;256108719;4678332;45;
8414.139599999413;256336136;4680652;44.5;
8411.057400000282;256127945;4678333;45;
8412.514499999583;256160721;4678882;45;
8413.486600000411;256294693;4679492;45;
8412.872899999842;256276199;4679431;45;
8412.193800000474;256234696;4679553;45;
8409.362900000066;256062210;4677723;45;
8410.204300000332;256095902;4677783;45;
8412.43460000027;256227066;4678882;45;
8411.218000000343;256045731;4678272;45;
8411.673100000247;256185318;4679004;45;
8411.20419999957;256160721;4678943;45;
8412.079899999313;256207290;4679431;45;
8410.646399999969;256197098;4678455;45;
8411.856200000271;256214921;4678943;45;
8410.699599999934;256118607;4678394;45;
8411.523299999535;256191971;4678882;45;
8408.292899999768;256039261;4677295;45;
8411.14140000008;256086503;4678333;45;
8410.734699999914;256150346;4678394;45;
8410.704299999401;256125687;4678333;45;
8411.03519999981;256159988;4678455;44.5;
8412.077999999747;256325333;4679676;45;
8409.895899999887;256115189;4678576;45;
8409.209900000133;256060441;4677357;45;
8408.86429999955;256066910;4677295;45;
8412.44889999926;256176957;4679493;45;
8410.279400000349;256060929;4678332;45;
8412.726499999873;256211868;4679432;45;
8410.80670000054;256108964;4678454;44.5;
8407.688900000416;255890031;4676685;45;
8410.659699999727;256104447;4679065;45.5;
8411.616200000048;256061600;4679004;45.5;
8411.017599999905;256057206;4678882;45;
8410.848600000143;256101639;4678394;45;
8412.328199999407;256169510;4679431;45;
8408.75540000014;256026750;4677295;45;
8412.54349999968;256208755;4678943;45;
8411.134300000034;256116288;4678394;45;
8411.047699999996;256028824;4678333;45;
8410.615699999966;256097489;4678394;45;
8411.803700000048;256175980;4678882;44.5;
8407.755900000222;255871110;4676685;45.5;
8411.456800000742;256146866;4678882;45.5;
8411.6166000003;256087846;4678882;45;
8410.583599999547;256096939;4678394;45;
8409.740699999966;256080216;4677783;45;
8412.875900000334;256162247;4680407;45;
8412.868999999948;256211075;4679615;44.5;
8411.35840000026;256091142;4678943;44.5;
8408.699500000104;255935929;4677295;44.5;
8409.692200000398;255993119;4677844;45;
8412.04070000071;256202042;4679004;45;
8409.64110000059;255908036;4677357;45;
8411.085199999623;256011613;4678455;45;
8411.121000000276;256137162;4678394;45;
8409.867399999872;256093827;4677844;44.5;
8413.063999999315;257046034;4680713;45;
8410.840599999763;256180923;4679065;44.5;
8412.125100000761;256213822;4679065;45;
8410.053299999796;256046707;4678455;45;
8409.506800000556;255952287;4677845;45;
8411.001799999736;256105668;4679919;44.5;
8409.584999999963;256107682;4677906;45;
8409.659700000659;255985367;4677905;45;
8411.894700000063;256174209;4678943;45;
8412.04609999992;256229447;4678943;45;
8410.078299999237;256094743;4677845;45;
8409.49700000044;255970170;4677295;45;
8405.342799999751;255751847;4675037;45;
8407.636400000192;255974259;4676684;45;
8411.368900000118;256245316;4678944;45;
8410.262400000356;256105545;4678332;45;
8408.560999999754;256021806;4677234;45;
8407.20380000025;256003373;4676746;45;
8408.624199999496;255946915;4677295;45;
8412.470799999312;256139297;4679432;45;
8409.708899999969;255930986;4677783;45;
8410.382499999367;256002640;4679981;45;
8409.63290000055;256032853;4678211;45;
8411.839200000279;256180435;4679004;44.5;
8410.555200000294;256091019;4678455;45;
8411.989799999632;256218217;4679676;45;
8412.589199999347;256219803;4680530;45;
8408.234699999914;255882890;4677051;45;
8408.397800000384;255943925;4676929;45;
8408.721300000325;256003861;4677356;45;
8409.515499999747;256041337;4677844;45;
8409.164000000805;256027054;4677845;44.5;
8409.249799999408;256000077;4677844;45;
8409.8208999997;256022660;4678211;45;
8410.128399999812;256065506;4678455;45;
8407.551900000311;255907426;4676685;45;
8411.028599999845;256128190;4679126;45;
8410.559299999848;256074356;4679248;45;
8408.600700000301;255881119;4676868;44.5;
8410.949300000444;256114518;4678394;44.5;
8407.18209999986;256031815;4676685;44.5;
8411.418800000101;256152970;4678882;45;
8411.343200000003;256148758;4678943;44.5;
8410.933699999936;256175431;4679187;45;
8408.06230000034;256007341;4676746;45;
8409.68219999969;256047745;4677234;45;
8409.900200000033;256175857;4677783;45;
8411.780400000513;256181901;4678944;45;
8411.792400000617;256108048;4678882;45;
8411.829499999993;255987626;4678943;45;
8411.6138000004;256101700;4678882;45;
8408.867899999954;256046952;4677296;45;
8408.32340000011;255965531;4677234;44.5;
8412.606200000271;256194535;4680041;45;
8416.922100000083;256543411;4683948;45;
8411.629900000058;256223770;4679126;45;
8412.14159999974;256215287;4679553;44.5;
8412.952700000256;256167312;4680103;45;
8412.476800000295;256259597;4679005;45;
8411.278500000015;256100236;4678394;45;
8411.259899999946;256120011;4678394;45;
8412.73649999965;256268326;4680225;45;
8411.78789999988;256174576;4679492;45;
8412.08709999919;256205704;4679615;45;
8412.735100000165;256187943;4679492;45;
8411.821700000204;256152603;4679493;45;
8410.788699999452;256022233;4678393;45;
8409.910800000653;256133744;4678455;44.5;
8410.280799999833;256097489;4677784;45;
8414.224100000225;256414932;4679981;45;
8413.283000000753;256215347;4679431;45;
8412.631500000134;256102128;4678882;45;
8414.137799999677;256968275;4681629;44.5;
8408.30700000003;255872331;4676868;44;
8409.383400000632;256068925;4677357;44.5;
8412.882199999876;256205460;4680102;45;
8411.45650000032;256123490;4678883;45;
8413.273699999787;256245133;4680041;45;
8412.760099999607;256191788;4679432;45;
8411.327399999835;256107316;4679736;45;
8411.339000000618;256112503;4679004;45;
8409.547600000165;256064164;4677967;45;
8411.314899999648;256070145;4678943;44.5;
8413.304099999368;256217118;4680042;44.5;
8412.98389999941;256221390;4679431;44.5;
8413.547299999744;256237015;4680042;45;
8410.737399999984;256173905;4678333;45;
8412.981500000693;256167740;4679492;45;
8411.935200000182;256149674;4678882;45;
8410.866000000387;256017533;4678393;45;
8413.395000000484;256175309;4679431;45;
8410.84220000077;256047196;4678271;45;
8413.370399999432;256305252;4680042;45;
8409.246600000188;256041459;4677844;44.5;
8412.060599999502;256183121;4678883;44.5;
