Elapsed Time (ms);Package Energy (µJ);DRAM Energy (µJ)
1152;83244079.58984375;677551.26953125
1397;84573913.57421875;813537.59765625
1061;77017211.9140625;629333.49609375
1590;89977661.1328125;921203.61328125
1177;86709411.62109375;690063.4765625
1578;90356140.13671875;916015.625
1434;97442321.77734375;835205.078125
1220;83908569.3359375;714416.50390625
1334;85598022.4609375;779663.0859375
1513;90089782.71484375;878295.8984375
1475;96814941.40625;857666.015625
1179;87021057.12890625;693786.62109375
1204;77963928.22265625;704956.0546875
1668;94583007.8125;965454.1015625
1509;100458679.19921875;877380.37109375
1355;92302612.3046875;790649.4140625
1118;80362487.79296875;659118.65234375
1165;75093322.75390625;684631.34765625
1439;84389953.61328125;838073.73046875
1513;95560791.015625;878540.0390625
1580;99800598.14453125;915039.0625
1581;102065490.72265625;918640.13671875
1159;87746643.06640625;680236.81640625
1575;90546630.859375;913757.32421875
1255;90160705.56640625;734924.31640625
1532;91425781.25;890258.7890625
1565;97849304.19921875;907714.84375
1548;101676452.63671875;898010.25390625
1472;97084228.515625;855712.890625
1033;79941467.28515625;612182.6171875
1530;86468322.75390625;887756.34765625
1526;98241821.2890625;886413.57421875
1581;100344055.17578125;916259.765625
1467;97286010.7421875;853759.765625
1515;98056579.58984375;879821.77734375
1175;86448913.57421875;691833.49609375
1383;84051940.91796875;807006.8359375
1067;77068786.62109375;630065.91796875
1534;87176025.390625;889648.4375
1428;94033325.1953125;831542.96875
1549;97496582.03125;898864.74609375
1447;96858886.71875;841918.9453125
1535;97125061.03515625;890686.03515625
1511;97836853.02734375;878234.86328125
1501;97589538.57421875;871765.13671875
1546;99210693.359375;896911.62109375
1178;86805786.1328125;692993.1640625
1273;80108642.578125;746154.78515625
1270;81755798.33984375;741577.1484375
1169;79913757.32421875;686889.6484375
1395;82593261.71875;815917.96875
1055;79196228.02734375;623352.05078125
1257;76803771.97265625;736572.265625
1579;90809509.27734375;914978.02734375
1403;95113769.53125;816101.07421875
1497;95752197.265625;870300.29296875
1206;86825439.453125;706787.109375
1265;80779785.15625;740661.62109375
1460;88820373.53515625;851257.32421875
1487;94652099.609375;863708.49609375
1489;96377197.265625;865661.62109375
1442;94640563.96484375;840393.06640625
1185;84875000.0;696533.203125
1541;90717590.33203125;893615.72265625
1499;97138732.91015625;871093.75
1486;95185791.015625;864318.84765625
1511;98230895.99609375;877258.30078125
1496;97068054.19921875;868957.51953125
1527;98185485.83984375;887878.41796875
1537;98552062.98828125;892028.80859375
1527;99230590.8203125;886352.5390625
1124;83774353.02734375;661743.1640625
