Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
n-body,64.81,45.51,0.0,0.97,1743.91,1.87,0
n-body,64.71,45.49,0.0,0.97,1735.87,1.87,0
n-body,66.02,46.71,0.0,0.97,1745.14,1.87,0
n-body,66.1,46.77,0.0,0.97,1744.28,1.87,0
n-body,64.49,45.49,0.0,0.95,1715.95,1.87,0
n-body,63.62,44.76,0.0,0.95,1706.55,1.87,0
n-body,65.28,45.97,0.0,0.97,1745.08,1.87,0
n-body,65.87,46.59,0.0,0.97,1743.39,1.87,0
n-body,65.81,46.53,0.0,0.97,1743.5,1.87,0
n-body,65.22,45.96,0.0,0.97,1742.86,1.87,0
