Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
spectral-norm,69.53,59.18,0,0.72,931.9,44.56,0
spectral-norm,69.64,59.52,0,0.71,911.11,44.56,0
spectral-norm,67.41,57.5,0,0.69,894.51,44.56,0
spectral-norm,67.54,57.93,0,0.68,866.49,44.56,0
spectral-norm,66.77,57.15,0,0.67,867.46,44.56,0
spectral-norm,68.54,58.44,0,0.7,910.86,44.56,0
spectral-norm,66.73,56.06,0,0.72,958.16,44.56,0
spectral-norm,67.34,57.72,0,0.68,867.21,44.56,0
spectral-norm,68.01,58.01,0,0.69,902.79,44.56,0
spectral-norm,66.49,56.84,0,0.68,867.86,44.56,0
spectral-norm,69.53,59.18,0,0.72,931.9,44.56,0
spectral-norm,69.64,59.52,0,0.71,911.11,44.56,0
spectral-norm,67.41,57.5,0,0.69,894.51,44.56,0
spectral-norm,67.54,57.93,0,0.68,866.49,44.56,0
spectral-norm,66.77,57.15,0,0.67,867.46,44.56,0
spectral-norm,68.54,58.44,0,0.7,910.86,44.56,0
spectral-norm,66.73,56.06,0,0.72,958.16,44.56,0
spectral-norm,67.34,57.72,0,0.68,867.21,44.56,0
spectral-norm,68.01,58.01,0,0.69,902.79,44.56,0
spectral-norm,66.49,56.84,0,0.68,867.86,44.56,0
spectral-norm,69.53,59.18,0,0.72,931.9,44.56,0
spectral-norm,69.64,59.52,0,0.71,911.11,44.56,0
spectral-norm,67.41,57.5,0,0.69,894.51,44.56,0
spectral-norm,67.54,57.93,0,0.68,866.49,44.56,0
spectral-norm,66.77,57.15,0,0.67,867.46,44.56,0
spectral-norm,68.54,58.44,0,0.7,910.86,44.56,0
spectral-norm,66.73,56.06,0,0.72,958.16,44.56,0
spectral-norm,67.34,57.72,0,0.68,867.21,44.56,0
spectral-norm,68.01,58.01,0,0.69,902.79,44.56,0
spectral-norm,66.49,56.84,0,0.68,867.86,44.56,0
spectral-norm,69.53,59.18,0,0.72,931.9,44.56,0
spectral-norm,69.64,59.52,0,0.71,911.11,44.56,0
spectral-norm,67.41,57.5,0,0.69,894.51,44.56,0
spectral-norm,67.54,57.93,0,0.68,866.49,44.56,0
spectral-norm,66.77,57.15,0,0.67,867.46,44.56,0
spectral-norm,68.54,58.44,0,0.7,910.86,44.56,0
spectral-norm,66.73,56.06,0,0.72,958.16,44.56,0
spectral-norm,67.34,57.72,0,0.68,867.21,44.56,0
spectral-norm,68.01,58.01,0,0.69,902.79,44.56,0
spectral-norm,66.49,56.84,0,0.68,867.86,44.56,0
spectral-norm,69.53,59.18,0,0.72,931.9,44.56,0
spectral-norm,69.64,59.52,0,0.71,911.11,44.56,0
spectral-norm,67.41,57.5,0,0.69,894.51,44.56,0
spectral-norm,67.54,57.93,0,0.68,866.49,44.56,0
spectral-norm,66.77,57.15,0,0.67,867.46,44.56,0
spectral-norm,68.54,58.44,0,0.7,910.86,44.56,0
spectral-norm,66.73,56.06,0,0.72,958.16,44.56,0
spectral-norm,67.34,57.72,0,0.68,867.21,44.56,0
spectral-norm,68.01,58.01,0,0.69,902.79,44.56,0
spectral-norm,66.49,56.84,0,0.68,867.86,44.56,0
