Elapsed Time (ms);Package Energy (µJ);DRAM Energy (µJ);Temperature (C°);BenchmarkReturnValue
897.2925;58127658;517881;76;
896.692;58197056;518127;76;
895.7058999999999;57629918;517088;75;
1055.3475999999996;64326190;605650;71.5;
1235.6517999999996;74524529;712950;72;
1153.6446999999998;77012071;670347;74;
840.6009000000004;64012409;495604;74.5;
879.9665999999997;58094639;517515;76;
883.1334000000006;56416908;519164;76.5;
882.8900999999987;58547458;521605;74.5;
871.2996000000003;55740458;512023;74.5;
882.1731;56603065;518980;75;
881.9316999999992;57416540;518370;75;
882.3920999999991;56680702;518798;75.5;
876.748599999999;56900550;516112;75;
883.8260000000009;57801488;514159;75.5;
869.2092999999986;56488319;513853;76;
879.0207000000009;56740028;517028;76;
880.4785000000011;57270056;518126;75;
879.2949999999983;57023841;517089;74;
879.7092999999986;58160496;517271;75;
883.3185000000012;56984412;519652;76;
967.4928;59323579;567687;74.5;
967.9956999999995;64107135;566038;74.5;
979.0620999999992;63025901;571715;76;
986.2514999999985;63622579;576964;70.5;
1308.1185000000005;75849110;757444;65;
1285.765199999998;81096472;744139;65;
1262.3710999999967;80566384;731260;65;
840.9315999999999;65903212;496703;69.5;
863.3322000000007;60166533;508056;74.5;
882.1068000000014;57010658;517943;74.5;
870.0120999999999;55864237;513061;73;
879.7388000000028;57434484;517271;73;
880.7620000000024;56423989;518187;74;
876.9418000000005;57118384;515868;73.5;
880.508600000001;57754674;518187;73.5;
880.953800000003;57872166;518371;75;
873.9901000000027;55414837;515989;75;
877.2520000000004;56291665;515685;74;
874.8928999999989;57771885;514647;75;
879.7156000000032;57538427;517455;75.5;
883.3744000000006;56723426;519530;74;
881.5132999999987;57358068;518065;73.5;
868.3317000000025;56538674;512633;74;
879.6577000000034;56969703;516966;74;
882.6210999999967;57736790;519408;75.5;
881.9660999999978;57047523;518614;75.5;
881.9375999999975;56884132;518493;73.5;
880.8104000000021;56129617;518248;73.5;
864.9203000000052;56890906;511046;74;
879.9452000000019;57331518;517455;74;
881.1358000000037;57558325;518004;74.5;
882.4981999999945;56577431;519102;74.5;
879.1198999999979;56710487;516967;74;
878.1491999999998;57525060;517516;74.5;
867.8428000000058;57656347;512877;75;
885.1955999999991;56972388;520323;74.5;
882.8866000000053;57532079;519591;74.5;
882.8551000000007;56605019;520201;75;
879.2057999999961;57706212;516540;74.5;
883.9715999999971;56829323;520567;74;
870.0079000000042;56581154;513366;74;
883.1707000000024;57607335;519347;74.5;
882.1681000000026;56752724;518065;75;
880.4000000000015;57325720;518248;75;
881.8385999999955;56704017;518126;74.5;
879.6947;56382241;517333;73;
864.6990000000005;56865333;510619;72.5;
879.1878999999972;57842381;516966;74;
882.3640000000014;56090066;519286;74;
875.3445999999967;55977824;514830;73;
871.5371000000014;57571263;513000;73.5;
876.9210999999923;57298804;516173;74.5;
866.0471000000107;55598490;511351;73.5;
975.5859000000055;60144316;569761;73;
963.9196999999986;64010334;563476;72.5;
970.7197999999917;62416344;566710;71;
865.6113000000041;59789520;509825;72;
879.2217999999993;57822056;520324;74;
884.1285000000062;57168677;520445;74.5;
885.0037000000011;56753883;520201;75;
881.7978000000003;58284153;518615;75;
883.1820000000007;56805824;519164;74;
883.9451000000117;58099521;519957;74;
874.3546999999962;55937418;515562;75;
882.7629000000015;57616064;519042;75;
883.5525000000052;57057349;519591;75;
982.9428000000044;60859707;573546;74.5;
