Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
n-body,120.88,87.32,0.0,1.69,3031,1.87,0
n-body,123.78,90.91,0.0,1.65,2969,1.87,0
n-body,122.63,89.27,0.0,1.68,3012,1.87,0
n-body,120.66,87.11,0.0,1.68,3029,1.87,0
n-body,121.12,87.58,0.0,1.69,3030,1.87,0
n-body,126.03,93.16,0.0,1.65,2969,1.87,0
n-body,121.07,87.55,0.0,1.68,3029,1.87,0
n-body,126.4,93.51,0.0,1.65,2969,1.87,0
n-body,124.91,91.75,0.0,1.67,2996,1.87,0
n-body,126.81,93.94,0.0,1.65,2967,1.87,0
n-body,126.75,93.92,0.0,1.65,2967,1.87,0
n-body,126.95,94.1,0.0,1.65,2967,1.87,0
n-body,127.1,94.23,0.0,1.65,2968,1.87,0
n-body,126.02,93.04,0.0,1.66,2980,1.87,0
n-body,121.78,88.3,0.0,1.68,3027,1.87,0
n-body,125.5,92.44,0.0,1.66,2987,1.87,0
n-body,125.81,92.79,0.0,1.66,2985,1.87,0
n-body,121.54,88.03,0.0,1.68,3029,1.87,0
n-body,126.91,94.05,0.0,1.65,2968,1.87,0
n-body,126.96,94.12,0.0,1.65,2967,1.87,0
n-body,122.51,88.93,0.0,1.69,3030,1.87,0
n-body,126.31,93.29,0.0,1.66,2984,1.87,0
n-body,123.61,90.18,0.0,1.68,3018,1.87,0
n-body,126.25,93.1,0.0,1.66,2992,1.87,0
n-body,123.63,90.2,0.0,1.68,3023,1.87,0
n-body,124.69,91.29,0.0,1.68,3014,1.87,0
n-body,126.94,94.11,0.0,1.65,2969,1.87,0
n-body,127.06,94.23,0.0,1.65,2967,1.87,0
n-body,122.38,88.96,0.0,1.68,3019,1.87,0
n-body,124.78,91.6,0.0,1.67,2999,1.87,0
n-body,121.62,88.07,0.0,1.68,3028,1.87,0
n-body,123.41,90.05,0.0,1.68,3014,1.87,0
n-body,122.34,88.89,0.0,1.68,3021,1.87,0
n-body,126.95,94.11,0.0,1.65,2966,1.87,0
n-body,125.81,92.6,0.0,1.67,3001,1.87,0
n-body,123.94,90.41,0.0,1.68,3029,1.87,0
n-body,127.09,94.2,0.0,1.65,2969,1.87,0
n-body,126.94,94.1,0.0,1.65,2967,1.87,0
n-body,126.97,94.1,0.0,1.65,2967,1.87,0
n-body,127.01,94.18,0.0,1.65,2967,1.87,0
n-body,125.01,91.84,0.0,1.67,2999,1.87,0
n-body,126.84,93.98,0.0,1.65,2967,1.87,0
n-body,126.86,94.03,0.0,1.65,2968,1.87,0
n-body,126.89,94.06,0.0,1.65,2967,1.87,0
n-body,126.89,94.04,0.0,1.65,2967,1.87,0
