Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
regex-redux,253.65,41.88,0.0,11.59,19125,148.5,0
regex-redux,236.37,39.69,0.0,10.71,17760,148.5,0
regex-redux,257.27,39.69,0.0,11.78,19649,148.5,0
regex-redux,265.04,39.44,0.0,12.17,20375,148.5,0
regex-redux,245.06,38.65,0.0,11.19,18639,148.5,0
regex-redux,257.43,39.92,0.0,11.77,19645,148.5,0
regex-redux,264.58,38.73,0.0,12.17,20397,148.5,0
regex-redux,261.47,39.38,0.0,11.97,20054,148.5,0
regex-redux,259.98,38.96,0.0,11.92,19961,148.5,0
regex-redux,257.99,38.77,0.0,11.83,19800,148.5,0
regex-redux,261.8,38.78,0.0,12.02,20143,148.5,0
regex-redux,248.48,38.6,0.0,11.36,18956,148.5,0
regex-redux,256.19,39.15,0.0,11.73,19601,148.5,0
regex-redux,261.35,38.99,0.0,11.99,20082,148.5,0
regex-redux,252.78,38.94,0.0,11.56,19311,148.5,0
regex-redux,259.5,39.08,0.0,11.89,19907,148.5,0
regex-redux,263.29,40.11,0.0,12.03,20157,148.5,0
regex-redux,265.32,40.89,0.0,12.09,20267,148.5,0
regex-redux,259.55,40.61,0.0,11.8,19769,148.5,0
regex-redux,251.41,41.22,0.0,11.37,18982,148.5,0
regex-redux,267.29,40.41,0.0,12.21,20486,148.5,0
regex-redux,266.12,40.4,0.0,12.15,20384,148.5,0
regex-redux,265.61,42.85,0.0,12.01,20117,148.5,0
regex-redux,271.41,43.74,0.0,12.25,20559,148.5,0
regex-redux,263.95,40.99,0.0,12.02,20136,148.5,0
regex-redux,266.97,40.61,0.0,12.19,20442,148.5,0
regex-redux,266.24,41.31,0.0,12.12,20313,148.5,0
regex-redux,262.73,41.25,0.0,11.95,20000,148.5,0
regex-redux,263.32,40.09,0.0,12.02,20157,148.5,0
regex-redux,258.02,40.62,0.0,11.77,19634,148.5,0
regex-redux,264.92,39.99,0.0,12.13,20312,148.5,0
regex-redux,264.2,39.39,0.0,12.12,20306,148.5,0
regex-redux,249.81,39.95,0.0,11.36,18953,148.5,0
regex-redux,263.79,40.69,0.0,12.03,20148,148.5,0
regex-redux,262.72,39.96,0.0,12.0,20118,148.5,0
regex-redux,249.33,39.19,0.0,11.36,18975,148.5,0
regex-redux,262.0,38.6,0.0,12.05,20173,148.5,0
regex-redux,261.49,39.57,0.0,11.97,20044,148.5,0
regex-redux,255.83,39.47,0.0,11.69,19541,148.5,0
regex-redux,261.65,40.39,0.0,11.94,19981,148.5,0
regex-redux,257.86,39.68,0.0,11.77,19703,148.5,0
regex-redux,258.33,39.43,0.0,11.81,19768,148.5,0
regex-redux,259.68,39.41,0.0,11.88,19891,148.5,0
regex-redux,259.56,39.59,0.0,11.88,19867,148.5,0
regex-redux,263.99,40.31,0.0,12.05,20201,148.5,0
