Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
binary-trees,164.0,143.03,0.0,5.56,1737.88,2433.12,0
binary-trees,157.84,137.29,0.0,5.45,1704.37,2433.12,0
binary-trees,160.18,139.43,0.0,5.53,1719.96,2433.12,0
binary-trees,157.79,137.21,0.0,5.48,1706.53,2433.12,0
binary-trees,130.92,110.29,0.0,5.46,1709.99,2433.12,0
binary-trees,112.41,91.46,0.0,5.5,1740.16,2433.12,0
binary-trees,112.84,91.86,0.0,5.5,1739.18,2433.12,0
binary-trees,112.59,91.69,0.0,5.51,1735.36,2433.12,0
binary-trees,114.75,93.33,0.0,5.53,1781.06,2433.12,0
binary-trees,114.61,93.5,0.0,5.53,1752.94,2433.12,0
