Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
mandelbrot,89.86,71.06,0.0,0.97,1698,32.0,0
mandelbrot,89.92,71.13,0.0,0.97,1699,32.0,0
mandelbrot,90.12,71.26,0.0,0.97,1706,32.0,0
mandelbrot,89.83,71.01,0.0,0.97,1700,32.0,0
mandelbrot,90.49,71.57,0.0,0.97,1714,32.0,0
mandelbrot,90.55,71.73,0.0,0.97,1701,32.0,0
mandelbrot,87.32,69.04,0.0,0.94,1654,32.0,0
mandelbrot,90.65,71.67,0.0,0.97,1716,32.0,0
mandelbrot,89.99,71.25,0.0,0.96,1697,32.0,0
mandelbrot,90.11,71.2,0.0,0.97,1708,32.0,0
mandelbrot,90.33,71.37,0.0,0.97,1714,32.0,0
mandelbrot,90.05,71.18,0.0,0.97,1704,32.0,0
mandelbrot,91.24,72.2,0.0,0.98,1724,32.0,0
mandelbrot,90.27,71.38,0.0,0.97,1709,32.0,0
mandelbrot,89.3,70.64,0.0,0.96,1688,32.0,0
mandelbrot,89.6,70.85,0.0,0.96,1696,32.0,0
mandelbrot,91.05,72.04,0.0,0.98,1721,32.0,0
mandelbrot,90.52,71.54,0.0,0.98,1718,32.0,0
mandelbrot,90.95,71.84,0.0,0.98,1726,32.0,0
mandelbrot,90.13,71.24,0.0,0.97,1708,32.0,0
mandelbrot,90.49,71.59,0.0,0.97,1710,32.0,0
mandelbrot,91.03,72.1,0.0,0.97,1713,32.0,0
mandelbrot,90.44,71.46,0.0,0.97,1717,32.0,0
mandelbrot,91.15,72.19,0.0,0.97,1715,32.0,0
mandelbrot,91.48,72.41,0.0,0.98,1725,32.0,0
mandelbrot,89.57,70.84,0.0,0.96,1695,32.0,0
mandelbrot,91.01,71.89,0.0,0.98,1727,32.0,0
mandelbrot,89.54,70.78,0.0,0.96,1696,32.0,0
mandelbrot,90.71,71.67,0.0,0.98,1721,32.0,0
mandelbrot,86.21,68.17,0.0,0.93,1632,32.0,0
mandelbrot,89.95,71.05,0.0,0.97,1708,32.0,0
