Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
regex-redux,37.76,27.86,0.0,0.68,892,150.45,0
regex-redux,37.1,27.26,0.0,0.66,887,150.45,0
regex-redux,37.13,27.28,0.0,0.66,887,150.45,0
regex-redux,36.86,27.05,0.0,0.66,883,150.45,0
regex-redux,37.25,27.44,0.0,0.66,884,150.45,0
regex-redux,37.86,27.97,0.0,0.67,891,150.45,0
regex-redux,38.0,28.02,0.0,0.68,897,150.45,0
regex-redux,36.9,27.12,0.0,0.66,882,150.45,0
regex-redux,36.91,27.12,0.0,0.66,882,150.45,0
regex-redux,36.86,27.1,0.0,0.66,881,150.45,0
