Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
n-body,82.36,39.23,0.0,2.17,3897,1.87,0
n-body,82.11,39.0,0.0,2.17,3896,1.87,0
n-body,82.35,39.22,0.0,2.17,3897,1.87,0
n-body,82.84,39.71,0.0,2.17,3896,1.87,0
n-body,82.36,39.23,0.0,2.17,3897,1.87,0
n-body,82.61,39.5,0.0,2.17,3897,1.87,0
n-body,81.84,38.71,0.0,2.17,3896,1.87,0
n-body,81.98,38.84,0.0,2.17,3896,1.87,0
n-body,82.16,39.04,0.0,2.17,3897,1.87,0
n-body,82.29,39.16,0.0,2.17,3896,1.87,0
n-body,82.3,39.17,0.0,2.17,3897,1.87,0
n-body,82.11,39.0,0.0,2.17,3896,1.87,0
n-body,82.06,38.93,0.0,2.17,3897,1.87,0
n-body,82.69,39.56,0.0,2.17,3896,1.87,0
n-body,82.13,39.01,0.0,2.17,3897,1.87,0
n-body,82.13,39.0,0.0,2.17,3896,1.87,0
n-body,82.14,39.01,0.0,2.17,3897,1.87,0
n-body,82.24,39.11,0.0,2.17,3896,1.87,0
n-body,82.07,38.96,0.0,2.17,3897,1.87,0
n-body,82.42,39.29,0.0,2.17,3896,1.87,0
n-body,82.4,39.27,0.0,2.17,3897,1.87,0
n-body,82.02,38.91,0.0,2.17,3896,1.87,0
n-body,82.48,39.37,0.0,2.17,3897,1.87,0
n-body,82.02,38.88,0.0,2.17,3896,1.87,0
n-body,82.26,39.13,0.0,2.17,3897,1.87,0
n-body,82.63,39.52,0.0,2.17,3896,1.87,0
n-body,82.6,39.48,0.0,2.17,3897,1.87,0
n-body,82.18,39.05,0.0,2.17,3896,1.87,0
n-body,82.47,39.34,0.0,2.17,3897,1.87,0
n-body,82.5,39.37,0.0,2.17,3896,1.87,0
