Language,Energy (J),Time (ms),Ratio (J/ms),Memory (MB),Peak (MB)
C,30.96,935.8,0.03,148.5,0.0
C++,279.72,11327.0,0.02,148.5,0.0
C#,282.31,5874.6,0.05,148.5,0.0
Rust,23.08,1010.4,0.02,148.5,0.0
Java,162.2,4913.2,0.03,148.5,0.0
